# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = exp2d_pixelated_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = plum.data.R
# init = 2 (Default)
# random
#   seed = 1724050829
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rhalf,ell,x0,y0,paV.1,paV.2,bgdens,objdens
# Adaptation terminated
# Step size = 0.129627
# Diagonal elements of inverse mass matrix:
# 0.0162525, 1.16222, 0.122176, 0.101495, 1.16079, 0.445415, 0.0225654, 0.0644644
-526.788,0.959005,0.129627,3,7,0,532.578,1.75728,0.398681,-0.116519,0.819971,0.6689,0.743353,0.00193342,0.820857
-529.807,0.28272,0.129627,5,31,0,532.903,1.75591,0.17375,-0.0793723,0.42747,0.5642,0.825638,0.00256709,0.449906
-531.62,0.970964,0.129627,4,15,0,537.452,1.96056,0.211752,0.673617,0.740831,0.940964,-0.338508,0.00257619,0.570046
-528.945,0.838976,0.129627,5,63,0,538.827,1.55801,0.0436311,0.176046,0.802705,0.441823,0.897102,0.00159492,0.607291
-527.476,0.991318,0.129627,5,31,0,532.622,2.06986,0.238161,0.334749,0.888322,0.996732,-0.0807792,0.00179876,0.341889
-527.296,0.990892,0.129627,5,31,0,530.565,1.6551,0.390537,0.411874,0.780669,0.837733,0.54608,0.00250686,1.00107
-527.799,0.649278,0.129627,5,31,0,530.126,1.49644,0.419743,0.223936,0.680879,0.813892,0.581017,0.0025696,1.07363
-528.309,0.756167,0.129627,3,15,0,531.352,1.51634,0.356625,0.241525,0.645395,0.920364,0.391063,0.00258819,1.12458
-526.886,0.982102,0.129627,5,31,0,532.719,1.60534,0.362508,-0.0337579,1.10789,0.749495,0.66201,0.00209425,0.847484
-525.264,0.977581,0.129627,4,15,0,529.811,1.76081,0.378472,0.284098,0.74827,0.735384,0.677651,0.00265036,0.646755
-525.715,0.930336,0.129627,5,31,0,528.549,1.81688,0.152179,0.265313,1.05094,0.908495,0.417896,0.00240726,0.426788
-525.238,0.548225,0.129627,5,31,0,527.77,1.80339,0.283942,0.433144,0.929933,0.834654,0.550775,0.00212652,0.515952
-525.494,0.860839,0.129627,5,31,0,528.137,1.78085,0.38729,0.0973041,0.757071,0.938602,0.345002,0.00274875,0.695967
-525.494,0.00789819,0.129627,5,47,0,530.633,1.78085,0.38729,0.0973041,0.757071,0.938602,0.345002,0.00274875,0.695967
-528.359,0.106552,0.129627,3,7,0,532.796,1.82198,0.359107,0.0720865,0.752472,0.999998,-0.00193419,0.00278579,0.697413
-528.452,0.964957,0.129627,5,31,0,532.519,1.92551,0.153117,-0.0582178,0.850972,0.904719,0.426009,0.00256942,0.415237
-529.081,0.941061,0.129627,4,31,0,530.74,1.97498,0.118152,-0.0523809,0.883961,0.952753,0.303747,0.00234453,0.38457
-531.58,0.907183,0.129627,5,31,0,535.283,1.85686,0.388765,0.725257,0.72289,0.885622,0.464407,0.00295445,0.409979
-529.448,0.961552,0.129627,5,31,0,533.509,2.02097,0.284244,0.566681,0.748791,0.915928,0.401342,0.00296048,0.399025
-526.583,0.832905,0.129627,5,31,0,531.876,2.12493,0.368967,0.356627,0.436936,0.99257,0.121679,0.0017774,0.471667
-527.974,0.453006,0.129627,4,31,0,531.59,1.92188,0.36002,0.605217,1.0371,0.848703,0.528869,0.00283636,0.523264
-528.035,0.995866,0.129627,4,15,0,530.56,1.88592,0.298319,0.862058,1.01902,0.872737,0.488191,0.00287731,0.464445
-526.974,0.702278,0.129627,5,31,0,529.926,1.89799,0.374035,0.732994,0.764361,0.847957,0.530066,0.00282237,0.574878
-525.139,0.709149,0.129627,5,31,0,529.278,2.11211,0.358625,0.559928,0.758775,0.897004,0.442023,0.00199721,0.410915
-525.585,0.453515,0.129627,4,31,0,528.506,1.88977,0.197894,-0.189838,0.501373,0.937244,0.348674,0.00203393,0.488005
-525.058,0.933252,0.129627,5,31,0,532.264,1.97064,0.28141,0.113838,0.876642,0.640389,0.768051,0.00220419,0.453384
-529.647,0.979259,0.129627,5,31,0,531.818,1.56228,0.326475,0.66665,0.639046,0.964444,0.264287,0.00251994,0.987939
-531.228,0.980835,0.129627,5,31,0,533.947,2.08971,0.0427869,0.258438,0.564836,0.295724,0.955274,0.00174212,0.366171
-530.846,0.993426,0.129627,5,31,0,535.657,1.85885,0.331719,0.657718,1.17787,0.999911,0.0133465,0.00186539,0.419103
-527.565,0.477114,0.129627,4,31,0,534.383,1.95875,0.234531,0.535354,1.02203,0.794121,0.60776,0.00174079,0.601957
-528.387,0.994421,0.129627,4,31,0,531.017,1.79909,0.332317,0.821228,1.3231,0.888899,0.458103,0.00169303,0.46905
-528.748,0.230468,0.129627,5,31,0,531.137,1.96446,0.187489,0.666897,1.0083,0.883477,0.468475,0.00160503,0.525624
-527.905,0.997016,0.129627,4,15,0,529.92,1.95897,0.199311,0.633582,0.980378,0.844251,0.535948,0.00162843,0.518015
-528.645,0.420229,0.129627,4,31,0,531.393,1.80655,0.408687,0.865777,0.67985,0.958964,0.283527,0.00170974,0.525854
-527.846,1,0.129627,5,31,0,531.078,1.8441,0.394907,0.0424012,0.876623,0.888351,0.459165,0.0018631,0.440022
-525.528,1,0.129627,5,31,0,529.107,1.81031,0.181941,0.435549,0.789865,0.999977,-0.00672521,0.00235264,0.45104
-528.174,0.896403,0.129627,5,31,0,530.089,2.04536,0.342256,-0.104164,1.08602,0.830664,0.556775,0.00203548,0.40895
-528.217,0.674255,0.129627,5,31,0,536.196,1.78739,0.225915,-0.0165147,0.513349,0.783323,0.621615,0.00191072,0.4116
-525.791,0.842105,0.129627,4,19,0,529.464,1.86671,0.265244,-0.0260493,0.387589,0.942508,0.334184,0.00205662,0.569774
-525.682,0.335698,0.129627,4,15,0,528.433,1.83772,0.279265,-0.0435945,0.418489,0.939598,0.34228,0.00204145,0.576999
-527.363,0.990248,0.129627,4,31,0,531.836,1.49974,0.147611,0.166076,0.642314,0.570405,0.821364,0.00210936,0.529011
-529.956,1,0.129627,4,23,0,533.494,1.83882,0.0772319,0.587333,0.787153,0.69118,-0.722683,0.00188459,0.499271
-527.83,0.993961,0.129627,5,31,0,531.775,1.77927,0.169644,-0.230232,0.863,0.43002,0.90282,0.0019108,0.522805
-528.33,0.989885,0.129627,5,31,0,534.536,2.40561,0.396437,0.961875,0.78324,0.972074,0.234674,0.00242485,0.392841
-528.284,0.948686,0.129627,5,31,0,532.333,2.08921,0.141265,0.503629,0.510896,0.996858,0.0792082,0.00182384,0.350386
-527.256,0.985872,0.129627,4,31,0,532.308,2.21292,0.377675,0.502994,1.05728,0.753862,0.657032,0.00213352,0.343195
-527.264,0.812273,0.129627,5,31,0,530.643,2.00309,0.154601,0.261523,0.76843,0.902448,0.4308,0.00171855,0.328018
-525.056,0.99003,0.129627,5,31,0,528.871,1.67461,0.403067,0.269411,0.870566,0.789108,0.614255,0.00208304,0.851924
-525.84,0.726678,0.129627,5,31,0,527.479,1.55626,0.303642,0.260371,0.760311,0.899515,0.436889,0.00256877,0.661148
-526.925,0.607516,0.129627,4,31,0,529.519,1.85108,0.201834,0.244683,0.735986,0.673382,0.739295,0.00247123,0.417897
-528.189,0.988218,0.129627,4,31,0,529.9,1.64617,0.0617176,0.273243,1.03068,0.687192,0.726476,0.0023966,0.496215
-530.905,0.979623,0.129627,4,31,0,536.282,1.78524,0.212656,-0.0787454,1.31087,0.983739,0.179602,0.0021141,0.463293
-527.928,0.97177,0.129627,4,15,0,534.166,1.56586,0.0707429,-0.0307021,0.948732,-0.975552,0.219767,0.00193818,0.47768
-525.035,0.881781,0.129627,4,23,0,531.412,2.00534,0.303365,0.10002,0.670462,-0.911296,-0.411752,0.00197251,0.47425
-526.878,0.703497,0.129627,4,31,0,528.826,1.89357,0.380065,0.248412,0.638152,-0.997984,0.0634674,0.0022866,0.600327
-527.809,0.993985,0.129627,5,31,0,528.945,1.86374,0.179203,0.320971,0.660651,-0.628607,-0.777723,0.00242565,0.383816
-528.398,0.923536,0.129627,4,15,0,534.675,1.81949,0.165402,0.27295,0.417864,-0.981838,-0.189724,0.00235053,0.392948
-530.048,0.901247,0.129627,5,31,0,532.734,1.88751,0.0383861,0.5338,0.4312,-0.986744,-0.162282,0.00185038,0.386312
-531.715,0.991903,0.129627,5,31,0,536.327,1.66653,0.0208231,0.777957,1.25558,-0.336988,0.941509,0.00215897,0.417467
-530.99,0.992236,0.129627,5,31,0,539.789,1.44009,0.0752881,-0.258877,0.364856,-0.452888,-0.891567,0.0020778,0.75947
-528.783,0.599344,0.129627,4,31,0,534.992,1.63541,0.0933819,-0.0443316,0.612442,-0.76645,-0.642304,0.00189475,0.444013
-526.2,0.924643,0.129627,3,15,0,530.898,1.7721,0.176639,-0.16143,0.68221,-0.766333,-0.642444,0.00218689,0.55201
-525.145,0.821994,0.129627,5,31,0,529.749,1.98742,0.302944,-0.100492,0.835289,-0.743054,-0.669231,0.00212353,0.411363
-525.451,0.9968,0.129627,5,31,0,527.777,1.96623,0.373096,-0.365253,0.604419,-0.937428,-0.34818,0.00220078,0.57561
-528.539,0.161397,0.129627,4,31,0,532.607,1.86753,0.507124,-0.178228,0.559116,-0.789154,-0.614196,0.00229336,0.535146
-529.98,0.950574,0.129627,5,31,0,532.459,1.60998,0.013494,0.479263,1.25169,-0.805741,0.592269,0.00188003,0.598051
-531.782,0.837946,0.129627,5,31,0,534.023,1.85952,0.0226979,0.0134479,0.632305,-0.161039,0.986948,0.00248065,0.418582
-532.056,0.998328,0.129627,5,31,0,535.024,1.76854,0.041746,0.326375,0.81098,0.672556,0.740046,0.00192444,0.346743
-530.745,0.998214,0.129627,5,63,0,537.317,1.70223,0.0265284,0.180088,0.919122,-0.632595,-0.774483,0.00197992,0.378494
-528.18,0.722833,0.129627,4,23,0,536.123,1.80179,0.216378,-0.140651,1.44877,-0.752386,-0.658723,0.00207016,0.552605
-527.518,0.589891,0.129627,4,31,0,531.148,1.62942,0.297698,-0.178852,1.19853,-0.824802,-0.565422,0.00218225,0.714462
-526.687,0.891562,0.129627,5,31,0,529.266,1.82314,0.255935,0.639963,0.289674,-0.959214,-0.282679,0.00188918,0.560457
-527.221,0.482279,0.129627,4,15,0,531.949,2.02369,0.311416,0.632004,0.42964,-0.956746,-0.290924,0.00194098,0.42747
-526.642,0.991799,0.129627,5,31,0,530.573,1.58595,0.224986,-0.0391919,1.07219,-0.659574,-0.751639,0.00220691,0.749758
-527.397,0.977626,0.129627,5,31,0,530.155,1.55986,0.171328,0.196663,1.43599,-0.933513,-0.358543,0.00219151,0.643878
-526.717,0.116319,0.129627,5,31,0,533.313,1.52908,0.1794,0.263415,1.31342,-0.969411,-0.245445,0.00218827,0.735123
-526.027,0.998912,0.129627,5,31,0,528.338,2.41363,0.413481,-0.0743679,0.410291,-0.739239,-0.673443,0.00197023,0.398936
-531.792,0.661197,0.129627,5,31,0,535.691,1.47054,0.00923241,0.256984,1.51487,-0.471435,-0.881901,0.00228249,0.679507
-534.261,0.996021,0.129627,5,31,0,536.616,1.54692,0.00492155,1.06303,1.25545,-0.0467466,-0.998907,0.00243669,0.518132
-531.678,0.985554,0.129627,5,31,0,537.479,1.83791,0.0357954,-0.434527,0.392376,-0.747387,0.664389,0.001928,0.365318
-529.753,0.994836,0.129627,5,31,0,534.206,1.47832,0.168315,0.817894,1.44759,-0.602324,-0.798252,0.00197469,0.635186
-533.302,0.988343,0.129627,5,31,0,536.017,1.8136,0.093368,0.884819,1.89306,-0.727547,-0.686058,0.0021893,0.477975
-531.876,0.986504,0.129627,5,31,0,537.61,1.58881,0.0803158,-0.434155,-0.0360758,0.978051,0.208368,0.00197514,0.539418
-533.658,0.983886,0.129627,5,31,0,540.285,2.24428,0.406547,-0.232535,1.48984,0.993026,0.117892,0.00163713,0.507268
-528.613,0.998285,0.129627,5,31,0,537.186,1.40782,0.0767945,0.561693,0.763724,0.510123,0.860101,0.00193708,0.662414
-529.792,0.999742,0.129627,5,31,0,531.647,1.61135,0.0721838,-0.000252982,0.84442,0.330808,0.943698,0.00196175,0.625857
-529.127,0.9989,0.129627,5,31,0,533.554,1.63646,0.280919,0.513268,0.824102,0.939171,-0.343449,0.00254051,0.670544
-529.781,0.992428,0.129627,5,31,0,532.571,2.06211,0.261431,0.169349,1.12587,0.775689,0.631115,0.00174685,0.431443
-528.274,0.991077,0.129627,4,31,0,534.778,2.18631,0.376044,0.245792,1.12434,0.694526,0.719468,0.00182079,0.348301
-526.582,0.570482,0.129627,4,31,0,532.03,1.71517,0.108701,0.235222,1.06091,0.944104,0.329648,0.00235569,0.519395
-525.316,0.865203,0.129627,5,31,0,530.405,1.71112,0.196724,0.112134,0.96266,0.723225,0.690612,0.00204422,0.597501
-526.419,0.737192,0.129627,4,23,0,528.169,1.41942,0.15123,0.194135,0.671074,0.951387,0.307998,0.00203247,0.756698
-524.503,0.995215,0.129627,5,31,0,528.682,1.95387,0.35651,0.218414,0.862205,0.962267,0.272108,0.00224177,0.484248
-525.277,0.986236,0.129627,5,63,0,530.401,1.62916,0.259711,-0.0488045,0.913992,0.855486,0.517826,0.00185458,0.670932
-525.009,0.994585,0.129627,4,15,0,526.29,1.74242,0.286396,-0.151692,0.817627,0.751188,0.660088,0.00192183,0.642754
-527.304,0.973056,0.129627,4,15,0,529.031,1.61784,0.20221,-0.330185,0.934703,0.892683,0.450685,0.00220086,0.628456
-526.126,0.97992,0.129627,4,31,0,531.473,1.86649,0.28904,0.13472,1.3059,0.742672,0.669656,0.00219867,0.514276
-528.316,0.931041,0.129627,4,31,0,531.334,1.91324,0.383417,0.795738,0.786019,0.964789,0.263025,0.00213804,0.520056
-528.5,0.958475,0.129627,4,23,0,532.86,2.05395,0.227858,0.505005,0.982085,0.990926,0.134408,0.00205153,0.47627
-529.243,0.999244,0.129627,4,31,0,532.642,1.92649,0.373494,0.392566,0.892588,0.972828,0.231528,0.00271251,0.431761
-529.02,0.504361,0.129627,5,31,0,534.448,2.00265,0.127,0.0361546,0.609616,0.846777,0.531949,0.00186893,0.391322
-530.525,0.97558,0.129627,5,31,0,533.499,1.51372,0.0313983,0.499524,0.496485,0.403707,0.914888,0.00210366,0.568441
-528.533,0.999408,0.129627,5,31,0,531.437,1.67809,0.0381188,-0.084638,1.04206,-0.063,0.998014,0.00197239,0.473281
-529.369,0.901524,0.129627,5,31,0,531.387,1.46185,0.0169642,0.142137,0.645658,0.933944,0.357421,0.0023145,0.684927
-527.714,0.997054,0.129627,5,31,0,530.936,1.45527,0.0396925,0.14165,0.681432,0.941661,0.336564,0.00183025,0.593458
-527.696,0.992962,0.129627,5,31,0,530.397,1.65903,0.0990102,0.726973,1.20732,0.998654,0.0518721,0.00194165,0.555698
-530.425,0.979401,0.129627,5,31,0,533.882,1.44823,0.0458517,0.5728,0.860264,-0.474107,0.880467,0.00271409,0.631637
-528.603,0.991498,0.129627,5,31,0,533.234,1.65165,0.279264,0.373437,0.776432,0.905145,0.425103,0.00184162,0.489499
-527.257,0.995056,0.129627,5,31,0,532.401,2.01723,0.308358,0.184798,0.85561,0.410978,0.911645,0.00241683,0.466764
-525.812,0.907734,0.129627,4,31,0,531.304,1.81226,0.283147,0.092177,0.800831,0.955533,0.294886,0.00234926,0.597697
-526.373,0.982802,0.129627,4,31,0,530.347,1.8412,0.403307,-0.248733,0.376999,0.69765,0.716439,0.0022164,0.693611
-527.68,0.866756,0.129627,5,31,0,529.02,1.66817,0.181287,0.819311,1.28029,0.543525,0.839393,0.00212032,0.554823
-525.668,0.932438,0.129627,5,31,0,533.324,1.67969,0.136931,0.383816,0.725359,0.949861,0.312673,0.00176009,0.520002
-526.049,0.989671,0.129627,5,31,0,527.908,2.12269,0.366352,0.229515,0.462486,0.788744,0.614722,0.00244602,0.430959
-526.233,0.963464,0.129627,4,15,0,529.152,2.03547,0.291841,0.155633,0.507279,0.983189,0.18259,0.00192462,0.399443
-526.742,0.992439,0.129627,5,31,0,528.967,1.59763,0.273498,0.450821,0.600629,0.960153,0.279476,0.00194248,0.676871
-527.087,0.991762,0.129627,5,31,0,531.021,2.2374,0.425114,0.0895474,0.943304,0.619329,0.785132,0.00227537,0.394681
-526.46,0.941933,0.129627,4,23,0,532.071,2.09369,0.443087,0.0581306,0.926603,0.865715,0.500538,0.00230769,0.425953
-530.548,0.451442,0.129627,4,31,0,533.287,2.09794,0.241025,-0.193377,0.795536,0.737079,0.675806,0.00223928,0.423149
-530.639,0.984488,0.129627,4,15,0,535.865,2.11864,0.205694,-0.130809,0.751196,0.721961,0.691933,0.00226019,0.409494
-527.157,0.967969,0.129627,4,31,0,533.487,1.7831,0.174342,0.107745,0.842315,0.79723,0.603676,0.00229767,0.429282
-526.437,0.92581,0.129627,4,27,0,528.913,2.03588,0.428437,0.245212,0.759085,0.745122,0.666928,0.00257308,0.579112
-526.907,0.49103,0.129627,5,31,0,531.62,2.17404,0.421899,-0.0442628,0.331765,0.886057,0.463577,0.00244322,0.41208
-525.164,0.900461,0.129627,5,31,0,532.085,1.89994,0.373205,-0.0970928,0.722009,0.955299,0.295641,0.00229598,0.552551
-524.945,0.991891,0.129627,4,31,0,528.912,1.81921,0.315781,0.240932,0.48125,0.707883,0.70633,0.00193382,0.599078
-525.763,0.979801,0.129627,4,31,0,532.66,2.15488,0.34654,0.222551,0.389095,0.971211,0.23822,0.00210053,0.449147
-525.061,0.421276,0.129627,5,31,0,528.377,2.02018,0.347358,-0.181301,0.570535,0.847303,0.53111,0.00209354,0.43054
-526.649,0.364018,0.129627,5,63,0,528.76,1.78223,0.340789,0.0430759,0.981222,0.846283,0.532733,0.00197534,0.450895
-527.462,0.950027,0.129627,4,15,0,534.23,1.9164,0.325568,-0.156363,1.1271,0.593198,0.805056,0.00192483,0.53511
-529.41,0.991361,0.129627,4,31,0,533.409,2.02749,0.205567,-0.147455,0.980899,0.623992,0.781431,0.0015806,0.432319
-529.182,0.828763,0.129627,4,31,0,534.167,1.74931,0.0715217,0.573942,0.801359,0.453768,0.89112,0.002335,0.388888
-527.013,0.998063,0.129627,4,15,0,529.875,1.79583,0.107007,0.580926,0.850612,0.817558,0.575847,0.00215526,0.418728
-526.26,0.979309,0.129627,4,15,0,529.518,1.84099,0.322961,1.00705,0.86768,0.840657,0.541568,0.00200693,0.495954
-526.251,0.720961,0.129627,4,31,0,528.991,1.906,0.336567,0.618639,0.42977,0.874939,0.484234,0.00179568,0.492751
-526.265,0.787607,0.129627,5,31,0,528.144,2.00571,0.336492,-0.00824424,1.10078,0.716967,0.697107,0.00224913,0.577131
-523.664,0.994874,0.129627,3,15,0,531.201,1.79282,0.32121,0.04697,0.633242,0.828228,0.560392,0.00210067,0.582994
-529.688,0.965859,0.129627,4,15,0,530.371,1.75472,0.153202,0.357579,-0.0741916,0.708059,0.706153,0.00201892,0.525478
-528.932,0.735765,0.129627,4,31,0,534.224,1.75577,0.263363,-0.265111,-0.0487484,0.922415,0.3862,0.00208593,0.491971
-525.289,0.983112,0.129627,5,31,0,532.544,1.61325,0.265675,0.463561,0.96806,0.838966,0.544184,0.0021,0.807665
-526.026,0.963458,0.129627,5,31,0,527.797,1.66621,0.128976,0.0665675,0.665173,0.945302,0.326196,0.00185808,0.461513
-525.209,0.888945,0.129627,4,15,0,528.96,1.85021,0.193401,0.286868,0.719285,0.911634,0.411002,0.00189093,0.551349
-526.953,0.995904,0.129627,4,15,0,528.943,1.84189,0.169074,0.40133,0.574079,0.571453,0.820635,0.00190305,0.41654
-525.61,0.995528,0.129627,4,15,0,530.447,1.89123,0.282745,0.441062,0.443806,0.877289,0.479963,0.00173937,0.520963
-524.672,0.940608,0.129627,5,31,0,528.969,1.76673,0.321202,0.256073,0.994897,0.960011,0.279963,0.00247736,0.612078
-526.731,0.998076,0.129627,4,15,0,527.804,1.80209,0.260494,0.141658,1.45551,0.868367,0.495922,0.00227781,0.567778
-526.523,0.876337,0.129627,5,31,0,529.671,1.56042,0.194358,0.755129,0.59062,0.877174,0.480172,0.00216582,0.660947
-526.779,0.942292,0.129627,5,31,0,530.653,1.87231,0.422519,0.589659,0.645015,0.658758,0.752355,0.00204546,0.594889
-526.099,1,0.129627,4,31,0,529.227,1.88741,0.226448,0.612459,0.843916,0.99547,0.0950751,0.00207113,0.571106
-533.034,0.885205,0.129627,4,15,0,536.156,1.55569,0.0988039,0.833354,0.504864,0.868229,0.496163,0.00225451,0.429433
-527.921,0.702067,0.129627,4,31,0,537.349,1.61385,0.214117,0.570499,0.767092,0.934561,0.355804,0.00211228,0.599604
-525.73,0.992397,0.129627,5,31,0,534.362,1.73111,0.20657,0.188364,1.18364,-0.838148,-0.545443,0.0018988,0.521947
-526.707,0.948906,0.129627,5,31,0,528.03,1.94095,0.205671,0.498561,1.13628,-0.66964,-0.742686,0.00202416,0.412752
-531.093,0.968821,0.129627,5,31,0,534.991,1.70826,0.011964,0.917749,1.23984,-0.923208,0.3843,0.00217219,0.465349
-530.056,0.99644,0.129627,5,31,0,532.753,1.68404,0.0446214,0.848958,1.31889,-0.890617,0.454755,0.00204707,0.46293
-529.817,0.995755,0.129627,5,31,0,535.364,1.9706,0.431083,0.391422,0.447903,-0.690491,-0.723341,0.00276334,0.633328
-527.263,0.998021,0.129627,4,15,0,531.843,1.8656,0.339203,0.503741,0.396294,-0.972306,-0.23371,0.00248498,0.576392
-526.21,0.97799,0.129627,4,31,0,531.371,1.77236,0.395451,0.349111,0.772739,-0.648398,-0.761301,0.00177352,0.655909
-529.08,1,0.129627,4,15,0,532.301,1.32399,0.182365,0.394053,0.43167,-0.839313,-0.543648,0.00183016,0.867361
-527.334,0.994582,0.129627,4,31,0,533.09,1.76168,0.0599752,-0.0565387,0.740834,-0.853992,-0.520286,0.00216827,0.500419
-525.506,0.973162,0.129627,5,31,0,530.27,2.11892,0.446359,0.517734,0.910911,-0.842534,-0.538643,0.00196235,0.611586
-526.23,0.989373,0.129627,4,15,0,530.128,2.1977,0.479397,0.469182,0.95071,-0.813962,-0.580918,0.00196462,0.623797
-527.019,0.948821,0.129627,5,31,0,529.685,1.68393,0.0756051,0.0119165,0.844301,-0.999172,0.0406835,0.00229589,0.556153
-529.175,0.998449,0.129627,4,15,0,530.77,1.51344,0.0242475,0.499891,0.816106,-0.954412,-0.298493,0.0017349,0.561866
-526.972,0.993562,0.129627,5,31,0,531.262,1.89303,0.291808,0.215745,0.756008,-0.992245,-0.1243,0.00226644,0.60156
-525.933,0.994554,0.129627,5,31,0,530.497,1.67576,0.0951849,0.110011,0.819095,-0.95099,-0.30922,0.00210295,0.53008
-525.341,0.980867,0.129627,4,31,0,528.75,1.98568,0.287128,0.250475,0.950572,-0.977159,-0.212507,0.00211555,0.449894
-528.137,0.832253,0.129627,4,31,0,530.612,1.69841,0.310813,0.12849,0.855012,-0.997901,-0.0647512,0.00199656,0.473274
-528.201,0.997792,0.129627,4,23,0,530.186,1.59942,0.0439257,0.645915,0.894293,-0.0743982,-0.997229,0.00207626,0.572446
-526.568,0.999478,0.129627,5,31,0,531.237,1.9743,0.38235,-0.0664777,0.742784,-0.979637,-0.200779,0.0023038,0.592356
-526.735,0.997391,0.129627,4,31,0,527.325,1.98768,0.398256,-0.0801319,0.76366,-0.981868,-0.189566,0.00227901,0.58355
-527.797,0.995065,0.129627,4,31,0,530.08,1.76408,0.166834,0.477342,0.791368,-0.500273,-0.865867,0.00174938,0.424157
-527.482,0.989809,0.129627,5,31,0,529.621,1.68813,0.251919,0.0867286,0.782937,-0.489224,-0.872158,0.00254877,0.736363
-530.087,0.658901,0.129627,3,7,0,533.199,1.72368,0.213096,0.0916233,0.70819,-0.558347,-0.829607,0.00261534,0.794098
-527.633,0.982175,0.129627,5,31,0,536.732,1.68383,0.269634,-0.374023,0.812026,-0.886706,-0.462333,0.00260053,0.737939
-526.947,0.988031,0.129627,4,31,0,531.111,1.5408,0.170917,0.0183223,1.16595,-0.816129,-0.57787,0.00233191,0.540069
-527.697,0.996395,0.129627,3,7,0,528.189,1.53369,0.165186,-0.0681334,1.2179,-0.861434,-0.50787,0.00237568,0.545252
-526.436,0.982144,0.129627,5,31,0,529.732,1.5946,0.158293,0.725671,1.07046,-0.927173,-0.374633,0.0023582,0.688402
-526.552,0.970314,0.129627,5,31,0,530.93,2.08471,0.360786,0.353459,0.64672,-0.654606,-0.75597,0.00240353,0.492263
-526.501,0.994389,0.129627,4,31,0,528.619,2.01939,0.424845,0.353093,0.708817,-0.776734,-0.629829,0.00242347,0.519053
-529.577,0.831886,0.129627,5,31,0,534.348,1.73178,0.067746,0.303397,1.31297,-0.918656,0.395058,0.00220573,0.497361
-527.448,0.989844,0.129627,5,31,0,536.356,1.84053,0.249495,0.0736399,0.484347,-0.929863,-0.367906,0.00202657,0.547377
-524.999,0.995512,0.129627,5,31,0,527.754,1.65691,0.255338,0.290151,1.08062,-0.951252,-0.308416,0.00221589,0.635639
-526.972,0.958181,0.129627,4,31,0,530.35,1.63374,0.196692,0.296943,0.946377,-0.940608,-0.339494,0.00245494,0.766842
-526.805,0.998645,0.129627,4,31,0,530.338,1.84996,0.20369,0.29287,0.184447,-0.927216,-0.374527,0.00203429,0.525739
-526.98,0.994022,0.129627,4,15,0,533.349,2.03044,0.258571,0.433409,0.394061,-0.916527,-0.399972,0.00160392,0.477075
-528.934,0.84678,0.129627,5,31,0,532.448,2.15405,0.469149,0.479231,1.16338,-0.679625,-0.733559,0.00229096,0.449748
-527.987,0.761493,0.129627,5,31,0,533.074,2.39668,0.361734,0.670372,0.783004,-0.775956,-0.630787,0.00212122,0.367421
-527.984,0.695013,0.129627,4,23,0,533.724,2.2989,0.402235,0.644412,0.764295,-0.748095,-0.663591,0.0020667,0.356911
-526.798,0.916892,0.129627,5,31,0,531.642,1.86299,0.197895,-0.118887,0.667258,-0.996761,-0.0804171,0.0020879,0.442165
-529.192,0.993064,0.129627,4,31,0,530.519,1.81627,0.0924974,-0.328944,0.690981,-0.922739,0.385426,0.00178579,0.44487
-527.419,0.565379,0.129627,4,31,0,534.865,1.45177,0.132256,0.42192,0.617904,-0.944856,-0.327487,0.00209333,0.698647
-529.451,0.996948,0.129627,4,15,0,530.628,1.42296,0.176662,0.234154,1.20081,-0.442332,-0.896851,0.0019628,0.884279
-527.554,0.997035,0.129627,4,15,0,531.243,1.62451,0.106638,0.0556233,0.532204,-0.99655,-0.0829937,0.00210693,0.524327
-525.83,0.998595,0.129627,4,15,0,528.518,1.75944,0.137921,0.114285,0.778665,-0.970972,-0.239195,0.00228813,0.499435
-526.35,0.969642,0.129627,3,15,0,531.238,1.77605,0.282373,0.389563,0.458409,-0.980895,-0.194536,0.00220016,0.642018
-533.59,0.946789,0.129627,5,31,0,536.146,1.541,0.0724919,0.213363,1.42553,0.0940402,-0.995568,0.00133451,0.558913
-534.607,0.983558,0.129627,5,31,0,541.485,1.66397,0.370406,0.329505,1.31429,-0.999408,0.034408,0.00147832,0.818907
-530.445,0.997073,0.129627,4,15,0,537.884,1.54968,0.183708,0.392762,0.388603,-0.807958,-0.589239,0.00169201,0.564904
