# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=15
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=966824467
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=good_result_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,rep_x.1,rep_x.2,rep_x.3,rep_x.4,rep_x.5,rep_x.6,rep_x.7,rep_x.8,rep_x.9,rep_x.10,rep_x.11,rep_x.12,rep_x.13,rep_x.14,rep_x.15,rep_x.16,rep_x.17,rep_x.18,rep_x.19,rep_x.20,rep_x.21,rep_x.22,rep_x.23,rep_x.24,rep_x.25,rep_x.26,rep_x.27,rep_x.28,rep_x.29,rep_x.30,rep_x.31,rep_x.32,rep_x.33,rep_x.34,rep_x.35,rep_x.36,rep_x.37,rep_x.38,rep_x.39,rep_x.40,rep_x.41,rep_x.42,rep_x.43,rep_x.44,rep_x.45,rep_x.46,rep_x.47,rep_x.48,rep_x.49,rep_x.50,rep_x.51,rep_x.52,rep_x.53,rep_x.54,rep_x.55,rep_x.56,rep_x.57,rep_x.58,rep_x.59,rep_x.60,rep_x.61,rep_x.62,rep_x.63,rep_x.64,rep_x.65,rep_x.66,rep_x.67,rep_x.68,rep_x.69,rep_x.70,rep_x.71,rep_x.72,rep_x.73,rep_x.74,rep_x.75,rep_x.76,rep_x.77,rep_x.78,rep_x.79,rep_x.80,rep_x.81,rep_x.82,rep_x.83,rep_x.84,rep_x.85,rep_x.86,rep_x.87,rep_x.88,rep_x.89,rep_x.90,rep_x.91,rep_x.92,rep_x.93,rep_x.94,rep_x.95,rep_x.96,rep_x.97,rep_x.98,rep_x.99,rep_x.100
-107.914,0.898741,0.0706714,3,11,0,135.69,3.34585,1.92727,3.81182,7.08434,4.66917,1.69733,3.38886,3.11911,4.44509,0.454885,1.84507,1.05813,1.03762,4.26897,1.50416,5.78155,4.97779,1.79042,5.79034,0.336642,3.82713,5.43457,-2.16729,3.36273,1.50054,5.30403,3.00903,5.34099,5.71037,-1.25573,1.22364,5.50429,3.15432,2.7506,4.51454,2.30826,2.39566,2.73724,1.48054,1.70357,0.315023,0.699772,4.88429,7.25988,4.6001,5.23519,0.129601,2.21904,4.08536,3.52982,2.5419,7.40485,-0.879259,4.65233,4.87874,1.02827,3.23109,0.432892,5.10708,1.37661,3.35629,5.87805,2.67712,4.78285,4.82632,2.98739,2.57645,3.32777,4.2205,-0.236577,4.80004,0.662163,2.60551,0.730081,3.10404,3.24898,-1.66553,0.858507,6.68564,4.79083,1.27695,0.482323,2.21565,1.85259,6.92875,2.724,2.21453,3.78329,2.91511,5.23705,1.85652,-1.26982,3.20354,2.03066,3.98182,6.13819,-0.493198,4.09581,5.89724,1.15515,-1.41554,3.08771
-106.755,0.567542,0.0970816,2,3,0,108.93,3.21201,1.78286,3.4653,2.92084,5.0644,4.93749,3.46958,0.735444,1.82096,4.60892,1.41512,6.37971,0.3574,2.98876,2.4976,4.54346,2.95312,3.22581,4.97362,4.42347,2.66692,4.20292,0.995126,2.31075,2.77545,3.67858,3.1552,0.620044,2.40153,-0.177956,5.491,2.32535,0.621025,5.92631,4.28878,4.23749,1.2442,6.27638,4.41611,5.20306,5.06654,0.72287,5.66181,4.32323,5.86713,3.4407,5.59768,3.13586,4.77008,3.82242,4.23429,3.64319,4.81277,3.87551,4.13567,0.0513132,3.4139,-0.40416,3.46025,0.377747,5.95351,0.277973,3.15212,4.52886,4.74979,1.12014,4.01784,3.93914,4.78255,1.75582,2.95914,1.82691,3.59307,4.81793,6.24025,1.63605,-1.0778,2.57331,2.85077,2.53067,4.33919,0.868025,3.38523,1.45924,1.79929,2.62959,2.36542,3.69332,3.31909,2.49373,3.71835,2.84322,3.648,6.43486,3.70381,2.3375,5.92484,4.69129,3.3939,0.505304,4.59656,2.12516
-107.328,0.886879,0.0473444,3,11,0,109.435,3.13991,1.63919,-0.222074,3.71169,2.15906,3.21354,1.2178,2.87512,1.30221,5.42243,4.75513,4.87821,2.9802,3.2844,3.43905,3.08179,1.24976,-0.98654,2.72774,2.25489,0.996557,3.62463,2.83616,4.86649,3.08293,3.05939,3.06169,4.27025,4.21778,3.06433,1.9148,4.17225,2.90178,2.86982,2.82223,2.66339,4.95261,2.93965,1.59742,2.74496,4.39125,3.8768,2.45417,3.46362,3.09252,0.969561,0.28876,5.2571,3.25121,2.40446,4.20536,0.381687,2.72333,0.0112353,6.37791,5.80245,6.17138,1.2435,4.34907,2.44367,1.26592,2.32811,5.99221,0.0606949,6.42055,-0.159544,2.13635,4.33438,2.11511,2.85149,3.56248,4.10961,-1.10184,0.713779,2.18606,4.39398,3.74185,3.54591,3.74774,4.54699,0.916903,3.50632,1.18913,3.28591,1.04164,1.20342,3.4963,1.42215,4.91962,0.74748,2.67737,5.08703,1.84856,3.11632,1.5235,4.30363,-1.70865,3.25055,4.95464,3.78765,2.61228,1.60466
-106.826,1,0.0636564,2,5,0,107.542,3.22957,1.80456,3.82151,1.29717,6.78675,1.34473,2.50463,2.42044,3.09621,1.41122,0.818273,3.12565,2.19918,-0.406714,4.24586,2.8963,3.36139,5.61056,2.78017,4.79649,6.166,4.06381,3.22128,3.90161,2.81841,3.60729,1.04069,4.21976,4.26833,6.21975,3.93733,6.61479,2.28374,1.11144,2.90799,3.83574,1.625,3.21189,2.33082,4.56021,2.25055,0.575309,4.95699,3.35844,1.71877,0.689266,2.10747,1.80625,1.86967,5.45168,0.262045,4.99935,3.41053,3.44499,1.36078,1.35575,4.35234,4.48101,3.65735,2.14652,2.52333,1.10952,2.78722,2.45553,2.85938,3.79711,0.818311,4.06028,2.57747,0.263775,0.393501,4.98062,3.80827,4.86136,3.20957,6.41198,-1.20481,4.10178,3.11035,5.98539,6.87339,5.11022,6.06798,5.18188,3.25872,4.41229,1.75373,2.67265,6.62631,5.68346,2.66654,7.05947,0.114733,2.29753,4.55331,3.05982,3.37891,3.31739,1.46445,0.532622,1.71533,2.20749
-108.177,0.47305,0.122104,2,7,0,108.813,3.3068,1.62217,3.00387,1.33548,5.16605,3.13376,2.472,2.30792,4.02454,1.73843,4.84985,2.49241,2.81828,4.81456,4.07924,3.77415,4.11103,1.15306,4.70923,1.86663,4.4088,2.02011,3.35264,3.80742,5.28437,3.90417,0.560414,1.80706,2.88603,3.15692,1.47943,1.42399,0.540778,2.97928,1.52235,4.01137,7.95565,6.56597,2.90123,2.54371,3.52623,2.76053,1.54656,1.87711,6.06263,4.03214,3.01235,3.47651,1.93479,0.183044,1.3989,2.83712,4.26766,5.60732,2.90708,4.15569,4.67009,4.8542,4.8182,4.20668,1.63076,2.7379,5.72916,3.61239,2.10464,4.07207,4.97908,2.06951,3.90268,3.30548,2.52802,6.20903,3.24371,2.86674,6.22685,2.84729,4.99855,2.07779,2.84553,5.57939,4.87978,6.11094,-0.115295,1.80321,4.02934,6.8914,0.652206,-0.0660914,1.91728,3.68172,1.62516,5.41369,6.69051,2.86381,3.23132,3.34485,3.3558,2.92655,3.947,3.16988,1.18738,3.21596
-108.517,0.965388,0.0455876,1,1,0,108.575,3.32021,1.60514,3.13915,-0.972943,4.9365,2.71831,2.80341,2.61861,4.31842,5.19606,2.44345,-0.0960095,2.57902,2.00731,3.44285,4.17595,2.12218,4.75114,3.2885,5.61105,5.49792,6.66708,4.15786,4.00359,-0.568837,0.9425,2.64064,5.19263,1.41894,0.812341,1.83529,2.33545,4.07746,0.5325,0.170671,2.00823,3.26239,5.36143,6.30628,4.52227,2.91341,3.49859,1.64843,0.499858,1.88466,2.57196,1.89976,4.60028,2.94602,3.05546,1.79146,4.47997,4.89813,4.69219,3.13294,3.21787,3.35814,4.07206,2.2748,1.0862,1.09202,5.54501,2.38589,3.77923,4.83265,0.874459,4.61715,3.64549,2.1753,5.15096,1.6602,3.51825,4.22636,0.493216,3.53395,4.63513,3.08343,3.55761,5.34585,1.15734,3.02877,6.67934,2.79748,0.529415,1.5048,4.10433,4.39527,5.24586,7.19615,3.69404,3.23898,3.67781,3.64003,6.09533,3.79264,3.84756,4.82571,3.30005,3.5045,1.75076,1.53589,5.31462
-107.848,1,0.0787175,1,3,0,109.084,3.3998,1.78731,5.07167,-0.0223393,2.89218,-1.74568,0.922886,1.55608,5.1319,4.66399,0.867396,2.98266,1.62262,2.84003,0.766387,2.71291,3.01236,2.03567,4.87373,3.22655,2.53446,1.82751,1.4705,2.45417,4.04498,4.69556,4.65455,7.42019,1.86837,6.00861,0.41533,5.30802,3.18972,2.45363,7.04946,4.20774,0.742861,5.35704,5.3609,0.913916,3.13835,3.7557,3.97361,3.35917,2.8558,4.40285,3.81514,6.61683,1.81014,0.447539,2.66727,3.91299,5.88691,3.66371,2.5697,1.48336,2.19346,5.72683,3.52896,5.8894,3.16981,4.57471,5.03002,3.90342,0.177858,4.5069,2.75614,5.73697,4.82284,6.04775,4.67201,1.56262,6.55928,1.93088,1.73642,0.696089,1.47887,3.50729,0.551595,5.8616,3.93008,3.54481,2.61242,3.55766,3.25883,4.14401,4.94996,3.7862,4.03184,6.79692,2.5119,2.68109,2.99697,3.51758,5.51769,0.629258,3.14457,0.841892,5.92839,3.5849,1.50009,3.26037
-107.848,0.000225714,0.150287,1,1,0,109.151,3.3998,1.78731,3.22746,3.98764,1.85428,1.53042,2.6692,5.35076,2.00319,6.22251,-0.0134563,7.11484,1.21374,2.09464,4.27981,1.81729,3.79085,6.05644,3.21673,5.5879,3.61391,1.83292,3.51289,4.76513,0.0799548,2.21434,5.05404,6.88665,1.94047,4.98411,4.39999,3.05681,2.42323,1.24756,4.74459,5.46838,2.82827,1.62378,2.35608,4.02425,2.82427,4.58579,6.2797,5.29743,3.34811,0.435945,1.6275,2.97664,3.65713,5.09771,3.87359,5.03,1.08721,4.48088,3.39684,4.97177,4.99078,4.93191,3.50836,2.67528,3.58753,1.02346,4.3109,4.53987,0.229657,5.74842,5.39155,3.85082,5.62129,2.13961,4.43421,3.10349,4.74205,2.75523,5.14255,3.77006,2.86933,1.80493,1.59748,4.15979,5.16831,3.73146,5.01669,3.93329,4.78261,1.41582,2.89767,2.02339,4.21596,5.31819,2.48751,2.50136,7.09907,3.55537,5.26996,0.455035,8.31259,2.44594,3.07865,4.30206,3.41169,1.56855
-107.65,0.997451,0.0137554,4,31,0,108.524,3.30141,1.66677,5.5489,3.47382,2.12105,4.14256,2.90354,0.627055,2.59645,1.05258,4.4528,2.45089,2.91034,2.58814,1.26959,3.37906,3.69226,5.36965,3.22591,5.78645,4.64347,6.14578,3.21242,0.369428,1.26254,2.6993,4.8351,5.43796,2.68539,1.94499,0.407188,6.76017,2.63589,2.58787,2.74636,5.11252,2.93938,4.50894,2.92857,4.60349,2.08083,0.975785,6.1558,2.8631,3.49757,5.55201,5.53831,5.94362,3.49454,7.16832,5.38136,5.18635,-0.239463,4.48243,2.18608,4.09452,2.33342,2.58196,6.8625,4.13999,1.4529,4.34035,5.69395,3.412,3.4178,2.63769,2.47201,1.89224,5.84598,5.25665,3.74107,2.48504,6.41463,1.7202,-1.27818,0.772999,3.10321,3.6051,3.05555,0.116944,2.8119,3.71796,5.18736,2.89806,3.0219,3.77796,1.88861,1.4057,3.33123,2.54928,3.92062,1.7252,3.53621,1.56262,2.72117,4.61869,3.59611,2.20229,2.58487,1.09843,2.65113,4.69784
-110.84,0.923799,0.0262555,3,15,0,113.729,3.52507,1.60971,3.86955,3.38049,1.38101,2.11253,4.18802,3.97138,2.53459,5.03509,3.09844,6.59901,2.82724,4.92468,5.30517,2.9012,4.2297,2.18312,0.837092,2.11832,3.27648,3.60623,0.917022,0.799955,4.20903,3.28346,6.22284,3.76241,3.85259,3.75124,4.29285,3.13978,3.3147,3.04548,3.75136,1.36338,3.90558,4.00867,3.83032,1.71365,2.39817,4.97763,4.61596,3.74235,3.49169,3.03061,2.1236,2.89102,1.74565,3.39348,3.44867,4.47778,5.50658,3.97507,4.29818,4.82403,1.00864,3.46439,0.993277,3.46014,5.39463,0.531846,4.56938,3.00534,5.17772,3.06321,3.94786,2.06041,3.73663,0.94173,5.31763,6.0748,6.09339,3.45552,5.21079,3.57997,2.98722,7.9851,2.45101,1.60629,2.47276,2.34706,3.22865,5.0109,4.32,2.23249,1.40202,2.76089,2.58415,3.95455,4.33531,2.89969,2.24616,3.12947,5.5235,5.31255,1.85744,3.63322,2.55173,4.886,3.90907,3.22031
-107.426,0.943379,0.039878,3,7,0,113.054,3.34158,1.82669,3.95416,2.69975,2.04619,0.168734,1.64273,5.01181,3.15252,3.96185,1.99667,1.84774,3.5016,3.34156,2.5251,1.46633,3.74625,5.78963,4.92223,1.28462,5.17463,3.96978,3.15096,4.46455,2.54224,2.44841,7.27875,4.3745,3.55473,3.4131,3.00216,4.46483,6.76856,1.94098,4.02091,1.59585,3.11188,2.3239,2.34966,3.51892,3.99504,2.65588,2.84012,6.16072,6.93523,4.20323,2.12814,3.23202,5.87324,4.4628,2.35235,2.82125,2.7746,-0.683078,4.73715,3.79519,3.05962,3.99936,3.56765,3.76508,1.93202,1.82592,4.23087,6.79542,3.2818,5.31686,1.26861,2.40666,2.75935,3.18653,4.25792,1.348,1.53539,1.66013,7.1709,2.1286,3.79926,3.19738,5.20652,0.521585,7.31819,1.42132,2.19558,4.94099,3.67064,6.50758,3.3764,3.47917,2.11672,5.4147,4.20246,4.39687,2.73951,6.13109,3.43925,3.06524,4.29003,4.00311,3.17266,5.19534,4.47556,2.1141
