# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=15
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=966824467
# chain_id=0
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=good_result_0.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,rep_x.1,rep_x.2,rep_x.3,rep_x.4,rep_x.5,rep_x.6,rep_x.7,rep_x.8,rep_x.9,rep_x.10,rep_x.11,rep_x.12,rep_x.13,rep_x.14,rep_x.15,rep_x.16,rep_x.17,rep_x.18,rep_x.19,rep_x.20,rep_x.21,rep_x.22,rep_x.23,rep_x.24,rep_x.25,rep_x.26,rep_x.27,rep_x.28,rep_x.29,rep_x.30,rep_x.31,rep_x.32,rep_x.33,rep_x.34,rep_x.35,rep_x.36,rep_x.37,rep_x.38,rep_x.39,rep_x.40,rep_x.41,rep_x.42,rep_x.43,rep_x.44,rep_x.45,rep_x.46,rep_x.47,rep_x.48,rep_x.49,rep_x.50,rep_x.51,rep_x.52,rep_x.53,rep_x.54,rep_x.55,rep_x.56,rep_x.57,rep_x.58,rep_x.59,rep_x.60,rep_x.61,rep_x.62,rep_x.63,rep_x.64,rep_x.65,rep_x.66,rep_x.67,rep_x.68,rep_x.69,rep_x.70,rep_x.71,rep_x.72,rep_x.73,rep_x.74,rep_x.75,rep_x.76,rep_x.77,rep_x.78,rep_x.79,rep_x.80,rep_x.81,rep_x.82,rep_x.83,rep_x.84,rep_x.85,rep_x.86,rep_x.87,rep_x.88,rep_x.89,rep_x.90,rep_x.91,rep_x.92,rep_x.93,rep_x.94,rep_x.95,rep_x.96,rep_x.97,rep_x.98,rep_x.99,rep_x.100
-106.814,1,0.0978956,2,7,0,107.65,3.20735,1.83012,3.20053,1.54462,1.42228,5.11424,2.94822,3.2665,2.25381,5.51643,1.58572,2.2374,3.23887,2.14763,-1.80871,2.30635,4.73139,1.21537,3.87429,2.7658,2.94531,1.45958,5.23881,-2.15453,4.97963,3.66997,4.90466,1.10787,-1.76895,-1.74875,1.54184,3.93176,3.75521,2.7977,3.50365,0.34492,2.63424,1.83522,1.99575,2.77628,7.54928,4.56096,2.32392,3.91916,2.03849,2.05797,3.79158,4.83438,1.67889,1.90507,1.81758,1.14871,3.32747,4.21243,3.17149,0.844002,0.199202,4.38464,2.17337,4.81138,3.45265,1.62686,0.618011,1.84249,3.5138,4.38196,3.57969,2.52803,1.53442,1.23679,6.59307,4.88241,2.72886,2.25392,4.68368,1.26083,1.89462,3.04065,4.80707,4.76367,4.41332,3.04564,2.82297,1.15031,2.92199,5.25316,1.51557,5.3529,3.70433,4.88508,2.1482,3.60313,2.86828,3.84971,4.25112,3.55547,0.803572,6.15435,3.42342,3.59842,1.91725,3.17758
-106.814,0.104421,0.185099,1,1,0,107.383,3.20735,1.83012,3.35134,-0.342596,5.05688,5.1265,4.23917,3.93991,6.07708,2.58497,6.75588,0.538586,6.99747,0.409963,3.28241,2.66528,1.40238,3.15038,6.21167,3.63733,4.13849,2.21186,3.69205,2.47008,3.15669,3.2124,2.30337,1.20272,2.58139,3.71967,3.52633,0.982583,4.92097,6.32236,2.68612,1.97882,5.25786,3.41049,5.22587,1.29361,3.81388,2.77052,6.25085,1.12929,4.16195,2.35179,7.18004,3.94714,2.57209,1.81713,4.06181,-0.656857,2.52538,2.08262,2.13474,3.37753,2.84341,6.14245,5.59346,4.18942,2.71173,4.01087,1.97334,3.02598,2.90839,2.72925,3.57355,3.20328,5.00742,5.02792,2.64786,4.80019,5.00074,4.04377,2.76803,4.49288,1.56451,1.72214,5.07914,4.147,1.0627,-0.804221,3.72955,7.22198,1.18582,3.68403,3.16385,3.08363,7.36917,5.66563,1.27257,3.89556,3.38241,3.1359,2.01819,4.38536,2.16848,1.91903,3.12175,3.20262,3.23153,3.84394
-106.895,0.993659,0.0209553,3,15,0,107.601,3.17426,1.69758,3.01014,3.82001,5.25266,4.64681,2.15902,1.32921,0.42973,1.67287,3.36785,1.29745,6.26155,1.96159,2.04031,3.64053,0.862196,4.62078,3.45011,3.73556,2.51018,3.7917,4.04988,2.91071,2.99322,2.86498,1.49527,3.55942,4.35836,1.47145,2.53785,2.94468,6.48321,3.07519,1.96834,4.28358,2.49639,0.992706,5.43133,1.65484,3.62428,0.157727,4.70458,3.43464,1.80405,7.04737,4.25202,4.84873,7.25797,4.80323,4.7908,3.25624,4.32221,2.43864,4.87355,5.87276,1.81022,5.66668,2.09133,7.72235,3.5595,2.08198,1.81313,2.55382,3.39256,1.7025,1.34767,3.31512,-0.887737,5.25486,2.25691,2.28253,2.18114,3.19667,2.50701,1.59749,3.02901,4.95182,4.11088,6.29796,-0.00592818,3.8417,4.03512,2.96116,0.544247,4.65171,3.59117,2.85317,2.85132,4.84072,0.578084,4.54175,1.53843,2.75167,1.29745,7.49889,4.11876,4.26404,6.61994,4.08037,1.83533,2.36306
-107.068,0.995987,0.0395208,4,15,0,108.283,3.23111,1.69592,3.6593,6.06744,3.13733,3.40478,4.48661,2.66443,2.84356,3.77856,1.72269,6.9661,2.66533,3.86613,3.43687,1.20718,4.69219,2.79402,4.02521,3.15108,2.86857,2.42073,1.12148,0.649213,3.47961,3.32277,6.31824,4.33525,1.30602,3.3299,3.07694,2.96802,3.41412,2.15177,2.12962,5.21274,0.724565,3.92001,3.48843,3.9978,5.04305,0.618786,4.65715,6.32687,2.9737,2.14005,4.24457,3.31596,5.9207,0.874499,3.12189,2.89078,2.62179,3.92711,0.90041,1.80809,-0.293652,6.0091,2.78309,2.72841,3.40075,2.13545,1.90435,4.525,2.50512,6.6692,2.59548,6.76117,1.8248,4.16273,3.1069,1.35064,3.34765,4.74545,4.68446,3.48175,4.51382,1.32076,2.90039,3.92181,3.17566,5.59865,3.38426,4.58032,4.88761,2.76565,-0.382389,1.38175,4.00807,1.62174,4.88762,3.34519,2.38554,2.03632,4.16125,6.69631,3.1907,0.924962,2.96459,3.62739,2.98843,3.97537
-107.45,0.888225,0.0750612,1,1,0,107.488,3.23461,1.65001,6.69091,3.57576,0.727159,4.41479,3.57885,1.34559,4.81884,3.68996,1.86249,3.65863,6.18257,5.84442,0.527354,3.11889,1.93553,4.79164,1.47336,3.62804,5.08334,5.34366,1.47573,3.76548,4.59165,2.6868,0.690424,6.03673,4.47636,6.38667,2.17266,2.69441,-2.06175,5.35249,2.7129,4.64535,3.50202,4.81231,3.40111,3.6298,0.0955215,4.64681,2.86826,3.94375,0.412602,4.40466,2.07463,0.850153,2.87095,5.35849,2.76824,3.61535,1.55856,3.32703,2.24011,4.17444,3.03342,2.27393,1.64271,4.58768,0.462104,2.71915,3.89181,5.13059,2.25012,5.90852,0.904364,1.7865,2.09064,-1.72707,0.106233,3.39822,7.2071,4.07681,3.01828,1.05873,2.84381,3.00157,2.87339,3.26413,1.04279,4.8397,5.84218,3.72959,4.37144,-0.281905,0.980076,3.29938,4.08558,2.29498,2.19172,4.55388,4.34984,5.01028,4.79106,5.21671,-0.674088,0.801415,4.23755,1.69057,4.01755,2.6429
-107.576,0.998176,0.101749,2,5,0,108.241,2.94642,1.91919,4.56715,5.24268,4.38885,2.59628,4.18134,3.66713,1.90116,1.79626,1.05362,2.18684,2.85633,0.296632,-1.92036,3.91375,2.33402,0.9636,1.39372,5.20648,3.79853,1.34671,3.41285,5.90161,1.26171,4.20972,1.38801,1.26361,-0.62656,1.52603,2.7252,-0.211995,2.33762,4.7087,2.52672,-0.788895,4.23342,2.00289,2.81733,0.973482,5.26399,4.79461,1.20816,5.21586,4.44983,7.74842,5.77326,3.12708,3.08275,3.08255,1.99616,2.27183,3.87499,4.60525,3.88493,4.73233,1.90621,0.80407,1.97712,3.10584,7.04219,3.95702,3.27328,5.34925,3.48554,2.98144,3.42408,0.644053,3.20228,2.81801,0.534633,4.1991,1.43451,-0.544469,2.79125,6.14355,4.31071,1.88509,2.83801,2.93191,3.43124,2.39749,-1.55198,2.97458,0.263127,3.32368,6.83272,3.66901,5.29997,2.52324,5.06672,1.95042,3.02925,3.46082,3.98439,0.895118,-0.0640447,2.91343,4.18703,3.36146,2.56414,2.43392
-106.83,0.207633,0.193265,2,5,0,107.191,3.0089,1.80288,3.19281,3.60116,5.92954,2.69323,4.04422,3.65219,4.69856,5.40882,1.23231,2.3601,1.17682,4.96798,3.27575,4.672,3.92537,2.78606,2.36349,4.04416,3.31934,1.26395,2.24875,4.78599,3.52768,4.11879,1.26365,5.64635,4.92351,2.19618,3.79863,4.89081,2.78189,5.4979,4.55298,2.86418,3.05854,2.94138,4.96843,3.10149,4.53933,2.97815,3.59648,1.97149,4.58205,3.28272,2.12123,3.53234,0.908504,2.51498,1.86663,2.46376,0.922672,1.92401,3.81957,0.117589,5.27174,6.89235,6.63411,4.28515,1.32276,2.32832,3.22195,4.77809,4.51788,3.02747,5.53782,1.26642,2.84929,0.515817,1.15212,2.20644,3.00987,2.59262,0.243505,4.31689,4.01852,0.899943,2.57041,2.33791,0.204988,4.68534,0.54153,4.2061,3.1206,3.29012,4.86349,1.07245,2.34776,7.16125,7.07201,5.48746,5.83303,0.995778,0.812607,1.57408,1.45935,0.159699,1.32757,4.99162,0.766373,6.2943
-107.294,0.971767,0.0325926,3,15,0,109.126,3.12415,1.93583,3.98365,5.01224,3.42389,1.15051,5.05601,3.2374,2.48849,3.40896,4.56986,1.7579,1.34301,5.27283,2.38829,3.71627,3.44002,4.77614,1.97056,1.55339,2.46311,2.65517,3.95223,1.35611,0.102487,0.282613,3.46801,2.46914,-0.444861,1.86876,3.44573,0.076735,4.77034,3.29433,0.517826,5.58431,3.77124,3.14791,3.5834,2.00255,6.58649,1.91707,4.58196,4.09567,3.5111,2.7874,2.94114,2.59898,2.0144,3.71937,3.51839,3.32329,3.52728,3.53267,3.90478,2.34866,3.47772,3.03267,3.34604,2.27947,3.1529,2.94972,3.42078,3.06643,2.75969,5.26885,2.17563,4.2569,4.09421,1.25769,1.80855,4.25201,2.18845,5.78222,3.91455,-0.758179,4.60089,3.77981,3.89548,3.30966,5.49879,1.73642,0.382932,3.37909,3.36344,2.801,0.075871,1.85584,5.07254,5.66264,2.46997,4.64206,2.68835,2.71944,0.591614,6.33149,6.99437,1.84085,4.65876,1.59674,-0.77118,4.15357
-106.934,0.984337,0.0573426,2,7,0,107.83,3.25065,1.74652,4.34645,3.11858,0.613649,0.592047,5.64094,3.11737,3.43782,3.6048,4.98515,5.20167,1.97457,3.39574,5.51161,2.27262,3.05227,5.16387,4.98757,2.32055,4.06569,3.38358,0.744924,0.364211,1.80925,2.58463,3.06932,1.54949,4.32417,2.9258,1.92643,3.75612,2.98048,4.38499,1.71038,3.07137,1.54947,4.59766,2.16437,0.884883,1.87246,3.15698,4.91326,2.81149,4.504,5.2295,2.09952,4.06721,4.40837,0.728306,1.54052,0.925556,-1.61228,1.66176,0.0574599,3.03093,3.01536,2.21036,3.79427,5.34641,2.9878,6.39663,-0.263479,3.80882,5.38929,3.01878,1.86458,1.14577,2.58046,1.29535,4.92093,2.41471,5.32753,2.72704,0.740877,2.24733,2.1711,8.13679,6.31361,2.93422,1.95366,2.76435,1.76101,2.64827,3.27384,3.87146,0.929523,2.90814,1.06006,2.9841,2.11723,3.77309,5.36878,1.46215,-0.872405,5.9121,5.81161,1.17386,4.83962,3.42163,3.51284,3.41743
-107.16,0.961152,0.104022,2,5,0,107.842,2.93745,1.80934,3.63767,3.12739,4.68245,1.031,4.59719,3.10235,2.30097,2.77705,2.06717,2.83914,3.45034,4.79436,4.05381,3.3585,1.91576,3.45603,4.97552,2.00096,2.46829,2.75514,4.49158,2.19357,2.35917,1.49451,4.81133,3.89446,5.35411,3.21879,2.71929,4.21927,3.04574,3.05921,3.39393,4.63175,2.94519,2.14205,0.741818,1.4376,2.99968,6.77495,1.33867,0.0271773,-0.344003,1.44994,2.88995,2.27501,2.17946,5.52275,3.14208,1.78553,3.43617,3.36156,3.71584,3.462,3.96929,3.15343,2.52012,0.859584,0.745377,3.4324,2.41789,2.59639,3.65114,4.33353,4.14319,2.02632,2.59586,2.66024,6.13084,2.13976,2.9214,1.77908,2.4598,4.01735,5.19065,2.72458,1.76526,1.19953,1.38491,1.57647,3.88233,2.08656,0.858558,1.21747,2.61993,3.50251,0.955073,8.20972,4.58081,3.3017,-1.12799,3.09949,5.3371,2.66901,4.82672,1.843,4.3259,4.99194,4.51755,-0.845855
-106.731,0.953043,0.174619,2,3,0,107.111,3.1826,1.74126,4.54014,0.547097,4.30973,2.40957,3.64764,1.72525,2.69359,3.21303,1.8019,4.40412,4.12898,4.54059,1.42341,3.40572,2.90133,1.26934,0.965578,2.72917,6.16582,3.58134,4.59001,3.1403,2.87781,4.20735,4.18799,2.89149,1.71031,4.16947,5.13163,3.54656,3.03025,2.58738,4.79612,1.80632,0.392437,0.904323,4.02523,4.70463,-0.715671,2.09712,2.44274,3.06401,3.62654,3.37614,0.365827,4.97723,4.61134,3.46585,3.32419,2.86324,-0.59798,2.34641,2.37908,2.93805,1.71537,3.76196,4.5097,3.09411,1.65247,4.43338,3.72871,-0.490438,3.78964,3.33016,2.64784,4.21021,3.00109,6.07835,4.01479,0.169148,2.26302,7.38127,7.45287,4.09377,-0.374487,4.40916,2.3822,2.79383,2.74492,4.97098,3.40909,1.23985,3.77633,2.38343,1.47888,3.70414,1.81981,1.13165,2.88857,4.09538,5.18889,5.13559,3.01169,1.75208,2.5756,2.58706,3.27508,4.25603,5.83886,5.3229
