# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=15
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=2102757686
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-40.465,0.60226,0.677536,3,15,0,42.0233,5.05394,9.9923,0.85724
-40.1092,0.983169,0.457054,3,7,0,40.9372,5.12121,9.97765,0.867428
-41.2912,0.974731,0.675402,3,7,0,42.2028,5.38925,9.93005,0.829558
-41.2912,4.19072e-20,0.97707,1,1,0,44.7042,5.38925,9.93005,0.829558
-40.8516,0.967856,0.195165,4,15,0,42.6553,5.30043,9.98248,0.88351
-40.3652,0.991997,0.279115,2,7,0,42.1076,5.29304,9.97022,0.840443
-41.9527,0.883853,0.417471,3,15,0,42.7625,5.41971,9.93643,1.03872
-40.2673,0.954836,0.501082,3,7,0,42.5453,5.26762,9.96061,0.975335
-40.6731,0.90265,0.691294,2,7,0,41.4529,5.41333,9.95234,0.96036
-40.6731,0.0123382,0.857454,1,1,0,42.8816,5.41333,9.95234,0.96036
-41.1027,0.998676,0.183942,3,7,0,41.2527,5.2986,9.94183,0.994442
-41.1002,0.996469,0.276519,3,15,0,43.3604,5.46898,9.9294,0.980101
-40.9302,0.985398,0.412289,3,11,0,42.2309,5.16738,9.98917,0.816112
-40.9302,0.0439715,0.599379,3,7,0,46.4348,5.16738,9.98917,0.816112
-39.8648,0.99687,0.140852,4,15,0,41.2755,5.19566,9.96869,0.864128
-40.2561,0.963479,0.209622,3,15,0,41.6456,5.18115,9.96074,0.877578
-42.0887,0.974401,0.291572,3,15,0,43.6528,5.21597,9.97824,0.775872
-41.7696,1,0.412835,3,7,0,42.1285,5.20037,9.97968,0.78321
-41.3771,0.525659,0.611686,3,7,0,43.5096,5.34181,9.93312,0.996955
-40.2538,0.987983,0.368646,3,11,0,43.0273,5.20756,9.96333,0.964937
-40.4761,0.974513,0.532371,2,7,0,41.8343,5.451,9.94352,0.900259
-40.7869,0.930513,0.747229,2,7,0,41.7049,5.10546,9.99702,0.987072
-40.1469,0.443789,0.963332,1,3,0,40.8688,5.10042,9.99803,0.928886
-41.0954,0.993688,0.501996,3,7,0,41.1168,4.95074,10.0131,0.947918
-40.9071,0.758472,0.726946,3,7,0,42.673,5.25833,9.97894,0.996484
-39.8383,0.882649,0.680577,2,7,0,41.4043,5.22782,9.96445,0.862447
-39.8383,0.110948,0.80046,2,7,0,40.4259,5.22782,9.96445,0.862447
-40.1516,0.964017,0.229794,2,7,0,40.6604,5.2865,9.97542,0.875648
-41.7605,0.918061,0.314317,4,15,0,42.1937,5.49498,9.95248,0.936984
-40.4049,0.993757,0.394571,2,7,0,43.6264,5.21636,9.96347,0.978798
-43.4986,0.790999,0.566699,3,7,0,44.1933,5.57617,9.88677,0.888937
-40.008,1,0.563802,3,7,0,43.5408,5.32276,9.94776,0.865875
-40.2995,0.613895,0.81526,2,3,0,40.7219,5.29838,9.97392,0.863699
-41.1384,0.769457,0.590691,2,7,0,41.5282,5.20253,9.94759,0.87358
-40.8293,1,0.565496,2,7,0,41.2952,5.27094,9.98806,0.907924
-39.7137,0.497627,0.814084,2,5,0,40.3457,5.23801,9.97342,0.877555
-41.1094,0.523261,0.482361,2,3,0,42.8413,5.12294,9.95997,0.909161
-41.3297,0.990415,0.300146,2,3,0,41.517,5.10762,9.9608,0.904466
-40.9891,0.963913,0.424112,2,7,0,43.3634,5.12198,9.96557,0.85546
-41.3757,0.90047,0.570735,3,7,0,43.5578,5.23515,9.95954,0.796661
-40.5179,0.594276,0.686441,2,7,0,42.0857,5.24389,9.95193,0.846129
-41.5052,0.979549,0.485636,3,7,0,42.172,5.46675,9.91237,0.947929
-42.7468,0.677105,0.668742,2,3,0,43.3733,5.64487,9.91733,0.972118
-40.2303,0.995596,0.546766,3,7,0,43.8847,5.28807,9.94404,0.918855
-39.79,0.994496,0.771671,2,7,0,40.0637,5.30145,9.96306,0.925402
-40.0219,0.381131,1.08431,1,3,0,40.5724,5.13541,9.98588,0.946574
-40.9288,0.780524,0.536629,2,3,0,41.0775,5.19327,9.99996,0.934829
-41.052,0.986658,0.524462,3,7,0,41.3638,5.0212,9.98469,0.873739
-40.9999,1,0.725576,3,7,0,41.9662,4.9974,10.0197,0.902952
-40.9999,0.0427967,1.02419,1,1,0,41.134,4.9974,10.0197,0.902952
-40.4191,0.982798,0.290613,4,15,0,41.5785,5.40303,9.9314,0.882514
-39.9196,0.999457,0.398899,3,7,0,40.5452,5.34946,9.94942,0.873542
-40.4614,0.697503,0.561659,3,7,0,41.4748,5.39513,9.93074,0.927666
-39.619,0.969827,0.478459,2,7,0,41.6784,5.24615,9.96655,0.888041
-39.619,0.3148,0.639596,1,3,0,41.4246,5.24615,9.96655,0.888041
-40.1591,0.968776,0.290465,3,15,0,41.064,5.0817,9.99047,0.939532
-40.4594,0.992736,0.387488,3,15,0,42.0323,5.43917,9.93628,0.86879
-40.6835,0.892259,0.536513,3,15,0,42.9671,5.16201,9.98354,0.8178
-39.9826,0.969272,0.629329,3,7,0,41.2267,5.38284,9.94979,0.901284
-39.8856,0.8091,0.835617,3,7,0,40.4073,5.23728,9.97642,0.936444
-40.1491,0.205369,0.854591,2,7,0,40.427,5.29869,9.97084,0.94465
-39.7861,0.999703,0.330009,3,7,0,40.2437,5.2839,9.95384,0.915984
-40.8018,0.985181,0.45981,2,7,0,41.039,5.5057,9.92849,0.906247
-40.4981,0.498293,0.624578,3,7,0,42.9246,5.13144,9.96622,0.883678
-40.7931,0.868101,0.388989,2,3,0,42.5106,5.11096,9.96605,0.925399
-40.3728,0.99766,0.43786,2,7,0,41.3742,5.10905,10.0007,0.942453
-41.5365,0.958185,0.604951,2,7,0,43.215,5.57833,9.91663,0.903511
-39.8485,1,0.783587,2,7,0,41.7598,5.15704,9.98224,0.867172
-39.9051,0.827972,1.08242,1,1,0,40.0944,5.15895,9.97473,0.866722
-39.9396,0.570391,1.13848,1,3,0,40.2735,5.29111,9.95808,0.853624
-41.5136,0.118169,0.799312,3,7,0,42.6994,5.10087,9.96518,0.850501
-40.7414,0.999462,0.277351,3,7,0,42.1589,5.10281,9.97949,0.832924
-40.9051,0.997588,0.382467,3,7,0,41.9064,5.00526,10.0117,0.86107
-43.4655,0.465845,0.524857,3,7,0,47.5957,5.25272,9.92185,0.905564
-40.1237,0.989815,0.315438,2,7,0,44.6854,5.26004,9.95682,0.958347
-41.5053,0.801072,0.427123,3,11,0,42.9158,5.43856,9.9144,0.948371
-41.12,0.990761,0.431692,4,15,0,42.4067,5.10685,10.0119,0.879931
-39.9998,0.815839,0.583774,3,7,0,43.3853,5.1951,9.96119,0.897518
-39.9176,0.743488,0.602889,3,7,0,41.0534,5.16746,9.98594,0.934895
-40.4644,0.691263,0.557409,3,15,0,42.0347,5.30318,9.96815,0.975795
-40.0745,0.940552,0.476185,3,15,0,40.9225,5.23924,9.95292,0.912522
-40.014,0.966503,0.594395,3,7,0,40.9115,5.3753,9.94233,0.885789
-40.2893,0.744222,0.770674,2,7,0,40.8027,5.2852,9.9774,0.872458
-40.2893,0.265026,0.713407,2,7,0,41.4839,5.2852,9.9774,0.872458
-40.8309,0.997411,0.321228,4,15,0,41.5271,5.05851,10.0129,0.880638
-44.4004,0.874357,0.436035,2,3,0,45.457,4.88431,10.0302,0.78666
-42.3578,0.991224,0.491481,3,7,0,45.9249,4.88916,10.0216,1.00515
-43.454,0.892697,0.659072,3,7,0,44.5779,4.79493,10.0505,0.885178
-43.454,0.0547486,0.762024,2,3,0,45.2639,4.79493,10.0505,0.885178
-42.0699,0.896262,0.253853,4,23,0,46.6847,5.22294,9.93502,0.921092
-39.8259,1,0.295583,2,3,0,42.1885,5.27767,9.96988,0.926041
-39.9816,0.908888,0.400778,2,7,0,41.1391,5.1735,9.96566,0.911012
-41.8363,0.984811,0.474413,3,7,0,42.1478,5.00254,10.0194,1.00296
-42.2231,0.951978,0.627208,3,7,0,44.3993,5.39888,9.9429,0.783618
-42.2231,1.63475e-09,0.7891,1,1,0,46.6166,5.39888,9.9429,0.783618
-41.6482,0.991205,0.246949,3,7,0,42.6239,5.42303,9.94474,0.805464
-41.4084,0.920896,0.329356,3,15,0,43.3278,5.02327,10.0005,1.00769
-39.7172,0.980042,0.396006,3,7,0,43.0856,5.2317,9.96268,0.914527
-39.8932,0.993972,0.51823,2,7,0,40.1139,5.26988,9.97003,0.861828
-41.2258,0.959035,0.690982,2,3,0,41.5295,5.41318,9.9346,0.820582
-41.2258,0.129755,0.874759,3,7,0,41.4386,5.41318,9.9346,0.820582
-40.8916,0.942349,0.335786,2,7,0,42.5203,5.45212,9.94167,0.847952
-40.1904,0.999154,0.415296,3,7,0,41.1027,5.15289,9.99428,0.93626
-41.4087,0.659931,0.556485,2,7,0,42.495,5.10396,9.96332,0.962793
-42.7141,0.991182,0.458923,4,15,0,43.3636,5.46558,9.90013,0.910807
-41.3986,0.979788,0.606931,2,3,0,42.2296,5.54424,9.91241,0.893764
-41.3986,3.71613e-11,0.788675,3,15,0,49.082,5.54424,9.91241,0.893764
-41.6906,0.971005,0.255649,4,15,0,43.1117,5.5109,9.93661,0.841092
-41.8036,1,0.328374,3,7,0,42.5029,5.52533,9.91523,0.844088
-40.9131,1,0.438819,3,7,0,42.3044,5.37081,9.94372,0.99849
-40.1807,0.946203,0.585562,3,7,0,42.0766,5.36687,9.94478,0.857175
-40.2484,0.792452,0.723579,3,7,0,41.5282,5.37495,9.95624,0.865586
-40.5638,0.0396283,0.720389,4,15,0,44.7887,5.34952,9.93212,0.902743
-39.9875,0.998411,0.250929,4,31,0,41.18,5.08841,9.99267,0.91407
-40.6797,0.99078,0.333594,3,7,0,40.8143,5.06123,10.0041,0.965862
-41.7679,0.78717,0.438209,2,7,0,43.2683,5.10884,9.9597,0.97294
-41.4248,0.986993,0.433611,3,7,0,42.9066,4.90672,10.0133,0.922671
-39.9479,0.993531,0.565507,4,15,0,41.81,5.29805,9.96892,0.92937
-39.9381,0.539898,0.743251,3,7,0,40.7228,5.21806,9.98411,0.896146
-40.3969,0.989428,0.522813,2,7,0,40.7698,5.14348,9.97485,0.97135
-40.3969,0.624437,0.682508,1,1,0,41.0207,5.14348,9.97485,0.97135
-42.3928,0.715792,0.53996,3,11,0,43.6118,5.59041,9.93491,0.917282
-40.1579,0.920587,0.484462,3,7,0,43.5636,5.39251,9.94469,0.938163
-40.8248,0.857119,0.574832,2,3,0,41.1329,5.42351,9.93923,0.981337
-40.3315,0.914902,0.625183,3,7,0,41.2497,5.29707,9.94126,0.894968
-40.203,0.700474,0.735074,3,7,0,40.7815,5.27191,9.94676,0.922215
-41.8866,0.551,0.646143,3,7,0,43.3758,5.21526,10.0012,0.988076
-41.6687,0.724681,0.464455,3,7,0,45.1887,5.09817,9.96336,0.976973
-41.6687,0.128028,0.84494,1,3,0,41.9152,5.09817,9.96336,0.976973
-41.6687,0,2.49011,0,1,1,42.3902,5.09817,9.96336,0.976973
-40.044,0.990955,0.263059,2,3,0,41.9026,5.14569,9.98424,0.951516
-40.5932,0.992356,0.278197,4,15,0,41.3579,5.41856,9.93171,0.953767
-40.4408,0.962491,0.376678,4,15,0,41.5358,5.12574,10.0024,0.885965
-41.4269,0.953135,0.53408,2,3,0,41.6686,4.93844,10.0096,0.860773
-41.4269,0.263735,0.792286,3,7,0,44.3469,4.93844,10.0096,0.860773
-40.7251,0.996953,0.143518,4,23,0,45.2088,5.47812,9.93552,0.941696
-43.0877,0.973058,0.256231,4,15,0,43.9796,5.67995,9.90708,0.883079
-42.7619,0.876923,0.435142,2,3,0,44.4722,5.66821,9.89487,0.926124
-41.7598,0.710937,0.552696,3,7,0,44.4652,5.40502,9.96769,0.982907
-40.7333,0.966605,0.418459,2,3,0,42.2578,5.35831,9.95034,0.992835
-41.5741,0.494923,0.71358,3,7,0,42.3326,5.29607,9.92903,0.88999
-41.2676,1,0.277196,3,7,0,41.652,5.37456,9.97325,0.889072
-39.8917,1,0.526945,1,1,0,40.7012,5.33302,9.96065,0.882056
-41.1344,0.32372,0.996521,1,3,0,41.7824,5.16986,9.98236,0.801327
-40.524,0.966084,0.233598,2,7,0,42.9423,5.1584,9.97543,0.825843
-43.323,0.956388,0.398378,3,7,0,43.5065,5.122,9.99481,0.758632
-43.323,0.00125196,0.655256,2,7,0,45.8148,5.122,9.99481,0.758632
-39.8021,0.999191,0.0606063,5,63,0,44.4246,5.2285,9.9658,0.863122
-39.7721,0.999445,0.114304,4,31,0,40.1327,5.20847,9.96731,0.871699
-39.8983,0.995595,0.213683,5,31,0,40.2767,5.31044,9.9606,0.939526
-39.6055,0.66075,0.391101,2,7,0,42.3231,5.24538,9.96691,0.901238
-39.8437,0.973862,0.267836,3,15,0,40.1626,5.18314,9.98493,0.921864
-40.7552,0.912225,0.455258,2,7,0,43.2439,5.09004,9.98899,0.989016
-43.2498,0.762662,0.643196,2,3,0,44.2515,5.14981,10.0004,1.08344
-40.3612,0.868176,0.591482,3,7,0,44.214,5.37348,9.93431,0.879884
-43.3839,0.889445,0.732674,2,3,0,43.7548,5.65197,9.90588,1.02419
-43.3839,0.00175394,0.959548,1,1,0,44.2979,5.65197,9.90588,1.02419
-43.3955,0.998398,0.107799,4,15,0,44.031,5.61866,9.91379,1.04143
-42.861,0.992936,0.192471,3,7,0,43.7394,5.5568,9.90721,1.02991
-40.551,0.968153,0.335361,4,15,0,43.4688,5.3394,9.93453,0.934549
-42.0413,0.948329,0.541634,2,7,0,43.0229,5.27027,9.97934,1.04501
-41.915,0.236441,0.823197,1,3,0,43.1189,5.34948,9.97251,1.01968
-39.7121,0.998472,0.188335,4,23,0,43.8051,5.27434,9.95637,0.902248
-40.8136,0.7622,0.327113,3,9,0,43.0036,5.34485,9.97409,0.933585
-39.7435,0.931106,0.304071,3,11,0,42.5981,5.21835,9.96764,0.929473
-41.1461,0.52866,0.43811,2,3,0,42.1628,5.37533,9.97236,0.925721
-40.8879,0.930296,0.223249,2,7,0,43.1436,5.42885,9.95802,0.906182
-42.7381,0.8652,0.319908,3,7,0,43.1857,5.34456,9.91341,0.940481
-41.0488,0.994399,0.386674,4,15,0,42.9384,5.40418,9.92118,0.899565
-39.9919,0.972261,0.644603,1,3,0,40.837,5.37857,9.94272,0.911995
-39.9919,0.00141516,1.00919,1,3,1,41.035,5.37857,9.94272,0.911995
-40.0667,0.991508,0.142056,5,31,0,40.727,5.33658,9.94583,0.864086
-40.3405,0.997346,0.234161,2,7,0,40.5161,5.39435,9.94409,0.853293
-40.5176,0.943384,0.388705,4,15,0,41.6229,5.39879,9.93,0.880587
-43.5226,0.37958,0.562112,2,7,0,45.3102,5.44432,9.97775,0.909507
-42.1598,0.964078,0.208334,2,5,0,45.1884,5.19747,9.93835,0.922572
-40.6944,1,0.316228,2,7,0,43.6534,5.38083,9.94603,0.985638
-40.5964,0.790776,0.519701,2,7,0,41.7413,5.2911,9.98199,0.917964
-40.5964,0.620102,0.518091,1,3,0,42.0083,5.2911,9.98199,0.917964
-43.2281,0.99179,0.346322,3,7,0,44.265,4.81262,10.0381,1.00751
-42.6277,0.988247,0.55245,2,3,0,44.2127,4.84573,10.0438,0.945583
-42.6277,7.66624e-06,0.868734,3,15,0,47.6847,4.84573,10.0438,0.945583
-40.8608,1,0.140394,5,31,0,42.9761,5.03986,9.9973,0.981002
-42.0468,0.948108,0.227395,2,3,0,42.2102,4.9421,9.99747,0.989967
-41.8987,0.995957,0.325416,3,15,0,42.9846,5.24238,9.99037,1.02129
-40.4747,0.973477,0.516368,2,7,0,42.0639,5.23828,9.95401,0.96785
-40.4747,0.00221759,0.774678,2,3,0,41.4861,5.23828,9.95401,0.96785
-40.3824,0.993592,0.133042,4,27,0,41.3983,5.20953,9.99206,0.893922
-39.8118,0.999814,0.209324,3,15,0,40.8184,5.23916,9.97815,0.891859
-40.1671,0.960866,0.33206,2,3,0,40.3046,5.18248,9.96056,0.906675
-43.3035,0.567618,0.481094,3,15,0,44.5324,4.84616,10.0027,0.962701
-43.0754,0.966922,0.295091,2,3,0,44.6695,4.81076,10.0184,0.9695
-43.0452,0.954723,0.431543,2,3,0,43.9761,5.0109,10.0365,0.987322
-41.2002,0.975634,0.61206,3,7,0,43.285,5.33219,9.98021,0.882994
-39.6164,1,0.904163,1,1,0,39.9692,5.23092,9.97102,0.890729
-39.6164,1.9527e-38,1.40052,1,1,0,40.9415,5.23092,9.97102,0.890729
-39.6795,0.999314,0.260582,2,7,0,39.7028,5.21258,9.97136,0.875854
-40.0964,0.974382,0.403807,3,7,0,41.1447,5.06888,9.99646,0.915048
-40.0925,0.970882,0.591117,2,3,0,40.2323,5.08737,9.99891,0.903505
-42.0002,0.105513,0.855494,2,5,0,42.9672,5.00326,10.0279,0.975937
-41.17,0.995383,0.205703,4,15,0,45.051,5.05719,10.0084,0.834675
-40.4851,0.996042,0.313579,4,15,0,41.6621,5.04049,9.99194,0.944744
-41.1065,0.559277,0.476551,2,7,0,43.8029,5.35184,9.97662,0.920457
-40.4282,0.998392,0.296114,3,11,0,41.2599,5.33513,9.97197,0.907329
-39.8899,0.709921,0.450304,2,7,0,42.6195,5.17355,9.98429,0.935222
-39.8899,0.520036,0.381041,2,3,0,42.8213,5.17355,9.98429,0.935222
-41.4842,0.927616,0.220598,3,15,0,42.5791,5.1774,9.94708,0.903454
-42.8447,0.985441,0.289793,3,11,0,43.5061,5.43576,9.96669,0.831884
-40.3963,0.997846,0.425891,3,7,0,43.9142,5.03407,9.99479,0.9323
-39.8489,0.951615,0.639027,3,7,0,41.118,5.32859,9.9607,0.884826
-39.8489,0.0023298,0.871974,1,3,1,42.8786,5.32859,9.9607,0.884826
-40.2216,0.998643,0.184694,3,7,0,40.4391,5.353,9.94068,0.865412
-41.3317,0.875964,0.276999,2,3,0,41.7081,5.26294,9.93739,0.866822
-42.6995,1,0.326153,4,15,0,43.81,4.80376,10.0315,0.95272
-40.6625,0.98442,0.48725,3,15,0,44.7129,5.27833,9.97064,0.821108
-40.2667,0.922471,0.7038,3,7,0,40.9344,5.08703,9.98369,0.943881
-40.5656,0.149754,0.899845,2,6,1,42.4921,5.30935,9.94308,0.967982
-40.1884,0.961781,0.263225,4,15,0,41.6198,5.3177,9.94204,0.879839
-40.3063,0.984521,0.363368,4,15,0,40.6001,5.22072,9.95421,0.939321
-42.1719,0.885753,0.522104,3,7,0,42.7755,5.18686,9.97503,1.06403
-39.6472,0.906148,0.621001,2,5,0,42.2664,5.2095,9.9731,0.915087
-39.6472,0.0175348,0.766192,2,3,0,40.7087,5.2095,9.9731,0.915087
-39.7769,0.998016,0.179984,4,15,0,39.8406,5.14009,9.98078,0.90982
-41.8356,0.879496,0.264257,2,7,0,42.4365,4.99586,9.98019,0.887793
-39.755,1,0.310615,3,15,0,42.0762,5.17955,9.98353,0.911683
-39.8341,0.996988,0.455141,3,11,0,40.2165,5.32926,9.94897,0.91447
-39.8341,0.0874454,0.661098,2,3,0,41.4278,5.32926,9.94897,0.91447
-40.9739,0.954513,0.181916,2,7,0,41.058,5.24542,9.94085,0.913732
-41.396,0.985861,0.244743,3,11,0,42.1394,5.24468,9.99751,0.912757
-40.0083,0.993068,0.34764,3,11,0,42.6993,5.28825,9.95176,0.942246
-40.0083,0.406379,0.498815,1,3,0,42.1267,5.28825,9.95176,0.942246
-40.2286,0.988711,0.248766,2,3,0,40.2608,5.28305,9.94794,0.946535
-42.1721,0.975209,0.353592,3,7,0,42.4075,5.05498,9.98728,0.793117
-43.8192,0.95607,0.489257,2,7,0,46.8527,4.83302,10.0395,1.04593
-41.113,0.820838,0.65267,3,7,0,45.0837,5.14155,9.97878,1.01543
-41.113,0.533485,0.683931,2,7,0,42.8049,5.14155,9.97878,1.01543
-41.2738,0.995482,0.431859,3,15,0,43.0222,5.52688,9.92162,0.960136
-40.2736,0.521598,0.615525,3,7,0,42.335,5.15061,9.99691,0.879342
-40.8405,0.996135,0.382131,3,7,0,40.8537,5.00674,9.99497,0.864635
-40.4864,0.815398,0.544018,3,7,0,41.6156,5.09025,9.98427,0.967156
-43.6094,0.750628,0.564507,2,3,0,43.8472,5.00173,10.0346,1.03939
-46.1898,0.961974,0.523563,2,3,0,46.9061,4.90681,10.0159,1.16032
-39.6581,1,0.699135,2,3,0,45.7538,5.19602,9.97107,0.893659
-39.6581,7.30295e-05,0.994383,1,3,0,41.4442,5.19602,9.97107,0.893659
-40.3435,0.918965,0.255279,2,7,0,41.0022,5.19981,9.95526,0.917324
-41.0973,0.993541,0.316596,3,11,0,41.353,5.23277,9.98939,0.835862
-40.5561,0.792523,0.444917,3,7,0,42.5488,5.05304,9.99112,0.852871
-42.8407,0.678816,0.44395,2,3,0,43.1273,5.00313,9.97872,0.827643
-41.168,0.787282,0.365726,2,3,0,45.3755,5.12697,10.0076,0.857043
-40.8023,0.934373,0.361961,3,15,0,42.5369,4.9741,10.0055,0.931804
-41.328,0.862108,0.458238,3,7,0,42.073,5.13448,10.0089,0.861551
-42.3051,0.85283,0.513398,1,3,0,43.3201,5.06014,10.0218,0.839648
-44.2213,0.877018,0.565935,2,3,0,44.698,4.8277,10.0127,0.829838
-44.2213,0.00146476,0.648898,1,1,0,45.6433,4.8277,10.0127,0.829838
-42.3854,1,0.175179,3,7,0,44.7354,4.98056,10.0213,0.81628
-39.6511,0.98325,0.246632,3,7,0,44.276,5.21026,9.96821,0.901514
-40.4147,0.906612,0.337036,2,5,0,41.2954,5.27848,9.96911,0.829632
-40.5835,0.875774,0.405502,3,11,0,41.4729,5.25426,9.94982,0.84484
-40.9036,0.995621,0.463393,3,7,0,41.3382,5.38289,9.92582,0.939223
-40.5134,1,0.642705,1,1,0,40.8452,5.39755,9.93087,0.938351
-40.5134,0.00617052,0.895803,1,3,0,43.9988,5.39755,9.93087,0.938351
-40.7177,0.996514,0.250782,4,31,0,41.9246,5.07068,9.9907,0.981014
-40.3237,0.948813,0.347878,3,15,0,41.9718,5.10292,9.98395,0.848281
-47.0344,0.519388,0.4461,3,7,0,48.1433,4.82866,10.0555,1.14296
-46.3846,0.943393,0.28761,3,7,0,48.2379,4.76699,10.044,1.1282
-42.8014,1,0.365268,3,7,0,46.8404,5.01493,10.0123,1.06113
-41.0228,0.996357,0.506733,2,3,0,43.0132,4.99376,10.0116,0.966648
-41.3548,0.833354,0.697499,2,3,0,41.99,5.11201,9.99999,1.01196
-41.3548,0.117698,0.740891,3,7,0,42.8951,5.11201,9.99999,1.01196
-40.0868,0.994583,0.255253,3,15,0,43.7282,5.09126,9.99606,0.927492
-40.2306,0.965267,0.350047,3,7,0,41.3601,5.1744,9.96896,0.961433
-39.9167,0.87193,0.457647,3,11,0,40.9532,5.28164,9.95724,0.945157
-39.6633,0.645628,0.516472,2,5,0,41.0412,5.26887,9.96284,0.880727
-39.9632,0.884589,0.40976,3,11,0,40.4294,5.33461,9.94378,0.901216
-39.7107,0.81012,0.471377,3,7,0,40.7191,5.26799,9.96901,0.916645
-39.7771,0.983166,0.482927,2,7,0,39.9481,5.18848,9.98189,0.87751
-39.7327,0.963925,0.645734,3,7,0,39.8921,5.22289,9.97441,0.871298
-39.7327,0.020412,0.836842,1,3,0,45.6243,5.22289,9.97441,0.871298
-39.7798,0.985851,0.255416,3,15,0,41.3186,5.22939,9.97586,0.928276
-40.5076,0.977337,0.342665,3,7,0,41.4615,5.00478,10.0068,0.910738
-40.2528,0.937933,0.453017,3,7,0,41.357,5.3739,9.94062,0.947556
-41.3126,0.756342,0.563221,2,3,0,41.5773,5.37347,9.9219,0.938095
-40.7632,0.987821,0.531303,3,7,0,41.6631,5.12931,10.0011,0.848208
-41.7019,0.202895,0.710965,3,7,0,42.2405,5.0074,10.017,0.831562
-41.0468,0.928463,0.29151,4,15,0,43.7716,5.234,9.99012,0.842905
-42.5468,0.886162,0.356843,2,3,0,42.7475,5.26746,9.99811,0.850458
-40.3122,0.952609,0.409552,1,3,0,42.438,5.17004,9.97724,0.831829
-41.5132,0.920022,0.518634,2,7,0,42.3855,5.25788,9.97138,0.789658
-40.9461,0.677164,0.624851,2,7,0,41.8546,5.23497,9.97982,0.813569
-41.7126,0.491517,0.524461,2,7,0,43.6618,5.34818,9.97901,0.856043
-40.148,1,0.334759,2,7,0,41.6933,5.26445,9.94865,0.884638
-43.3888,0.539005,0.453672,2,7,0,43.9695,5.16481,9.93996,0.854076
-42.8037,0.989827,0.311405,3,7,0,43.7539,5.11678,9.94737,0.925362
-43.6444,0.942191,0.415149,2,3,0,44.3184,5.26445,10.0087,0.889132
-46.0716,0.99674,0.515365,3,7,0,49.0787,5.74682,9.92053,0.871793
-46.0716,0.0222922,0.692006,3,7,0,47.1451,5.74682,9.92053,0.871793
-48.2976,0.989059,0.224438,2,7,0,53.0071,5.84326,9.85141,0.848914
-41.0609,1,0.298198,4,15,0,48.8038,4.96071,10.0113,0.953692
-41.6966,0.775172,0.401921,3,11,0,43.4363,5.09568,9.96726,0.997469
-43.6563,0.881434,0.390846,3,7,0,44.443,4.99015,9.97044,1.01307
-41.8352,1,0.44303,1,1,0,43.2152,5.05134,9.9788,1.01209
-39.9959,1,0.595102,2,3,0,41.571,5.13333,9.97755,0.935081
-40.4235,0.118362,0.79815,3,7,0,41.7919,5.12631,9.9736,0.851122
-40.2018,1,0.302924,4,15,0,40.6459,5.15128,9.97468,0.960087
-43.0088,0.728239,0.406357,3,7,0,43.7636,5.25887,9.92867,1.0122
-40.4428,1,0.369736,2,3,0,42.679,5.35357,9.95312,0.975541
-40.3863,0.959643,0.49498,2,5,0,43.4781,5.02165,10.0032,0.917108
-40.0988,0.994359,0.624925,2,7,0,40.9114,5.30574,9.95322,0.847577
-40.0988,0.0388515,0.827654,1,1,0,40.7102,5.30574,9.95322,0.847577
-40.7291,0.952827,0.284882,4,15,0,41.3532,5.45085,9.94024,0.960697
-40.0203,0.99002,0.356094,3,7,0,41.1284,5.19697,9.96205,0.928531
-40.5409,0.993564,0.468406,3,7,0,40.8945,5.02192,9.99336,0.931565
-40.6114,0.986728,0.618364,3,7,0,41.1641,5.45249,9.94533,0.884579
-40.6114,0.00998308,0.807478,1,3,0,42.6438,5.45249,9.94533,0.884579
-44.0328,0.978856,0.27047,3,7,0,45.5036,5.43294,9.921,0.769031
-42.2082,0.988604,0.349585,3,7,0,45.1377,5.32771,9.94269,1.0545
-40.1454,0.998583,0.457412,3,7,0,42.5229,5.34566,9.94417,0.94533
-42.0055,0.704754,0.606018,3,15,0,42.1335,4.97765,9.98428,0.872896
-40.8625,1,0.534788,1,1,0,41.7617,5.01067,9.99215,0.867702
-42.7462,0.390696,0.708687,3,7,0,45.794,4.85011,10.0096,0.965973
-41.3509,0.889106,0.406549,4,15,0,44.9311,5.42298,9.95815,0.981777
-40.9091,0.851747,0.462552,2,3,0,42.4315,5.30476,9.9595,1.00923
-40.6559,0.981891,0.499787,2,3,0,41.1605,5.23601,9.96034,0.993728
-43.693,0.436965,0.644538,2,7,0,44.0259,5.11313,9.95009,1.03661
-44.5973,0.771191,0.395845,2,3,0,46.6048,5.31142,10.0054,1.00985
-41.0625,1,0.383362,2,3,0,44.8595,5.20967,9.99469,0.974442
-40.7224,0.944073,0.506057,2,7,0,41.7214,5.22423,9.9482,0.874049
-43.9586,0.868315,0.618651,3,7,0,44.1656,4.8365,10.0086,1.03162
-44.1631,0.801275,0.682302,2,3,0,45.3118,4.93428,10.04,1.06312
