# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=15
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=2102757686
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-40.5743,0.948837,0.396833,3,13,0,41.93,5.43459,9.94283,0.955453
-42.5061,0.927214,0.488737,2,7,0,43.2467,5.19602,9.96631,1.07317
-40.4778,0.989787,0.584167,3,7,0,43.1895,5.07867,10.0027,0.951791
-40.4778,0.00722958,0.758579,3,9,0,43.8558,5.07867,10.0027,0.951791
-41.5157,0.974695,0.265062,3,15,0,42.4125,4.91309,10.0255,0.890125
-40.4493,0.954662,0.33754,2,7,0,42.0084,5.04973,10.0082,0.915259
-41.7725,0.956132,0.418089,3,7,0,42.189,5.04172,9.99579,1.02983
-42.2804,0.981907,0.518373,2,3,0,42.3545,4.99755,9.9986,1.03979
-40.1392,1,0.664373,3,7,0,42.0123,5.10783,9.98635,0.85685
-40.1392,0.0521273,0.871123,1,3,0,42.3406,5.10783,9.98635,0.85685
-40.4501,0.953619,0.327277,2,3,0,40.8438,5.09353,10.0033,0.869059
-41.448,0.792207,0.403875,3,7,0,42.0365,5.03623,9.97404,0.910688
-41.577,0.969308,0.402925,3,7,0,43.5149,5.53239,9.93079,0.854685
-41.4941,0.838378,0.506843,3,7,0,42.725,5.37519,9.92815,0.831557
-39.8109,1,0.536812,3,7,0,42.3605,5.28718,9.95189,0.904492
-40.7663,0.914734,0.701686,1,3,0,42.3065,5.48295,9.92592,0.93747
-40.7663,0.0293076,0.81998,1,3,0,43.3921,5.48295,9.92592,0.93747
-40.2448,0.997954,0.303454,4,15,0,41.4161,5.37983,9.94452,0.855333
-39.7674,0.948753,0.395394,4,15,0,44.0633,5.33398,9.95271,0.896081
-40.6908,0.834201,0.482907,4,15,0,40.6978,5.06972,9.97601,0.921102
-39.8669,0.646818,0.508351,2,7,0,42.2222,5.30716,9.96735,0.904334
-40.0089,0.999384,0.42036,3,11,0,40.0646,5.16552,9.99197,0.904492
-40.5645,0.946193,0.547123,3,7,0,41.0292,5.3082,9.96233,0.988856
-41.2136,0.651656,0.664449,2,7,0,41.9811,5.41548,9.91981,0.948083
-40.2911,0.984797,0.553169,2,7,0,41.7911,5.31541,9.9706,0.944702
-40.3951,0.797469,0.705134,2,7,0,40.8438,5.1666,9.9977,0.919717
-42.6506,0.810398,0.707303,2,3,0,43.5532,5.46947,9.94285,0.793658
-42.6506,0.70943,0.721218,1,1,0,42.6856,5.46947,9.94285,0.793658
-43.7643,0.175717,0.646917,3,7,0,45.9184,5.61992,9.92337,0.821314
-40.8659,0.982521,0.295319,3,7,0,47.3812,5.27704,9.98504,0.866442
-41.6014,0.997793,0.3749,4,15,0,42.751,4.8994,10.0171,0.882079
-40.4442,0.99135,0.484715,3,9,0,42.5447,5.39017,9.94085,0.963363
-40.5194,0.835361,0.620994,3,7,0,40.9893,5.13313,10.0033,0.917433
-40.6125,0.63597,0.653353,3,7,0,41.4284,5.1684,9.99961,0.882422
-40.0047,0.697568,0.53523,3,7,0,42.2172,5.22477,9.9797,0.944637
-41.0092,0.899722,0.473961,3,7,0,42.4018,5.3623,9.92999,0.85423
-40.8622,0.528803,0.540502,3,7,0,43.0341,5.34596,9.93455,0.970573
-42.4912,0.972608,0.387991,3,7,0,43.2827,5.32498,9.94435,0.775088
-40.8732,0.8178,0.484389,2,7,0,46.6157,5.42441,9.9392,0.984166
-41.0845,0.767489,0.498545,3,7,0,42.3727,5.23662,9.9481,0.985011
-40.3909,0.964207,0.482039,2,3,0,41.1471,5.29781,9.96469,0.978702
-42.0517,0.567634,0.594552,2,7,0,43.4903,5.05522,9.98843,1.04156
-40.1538,0.607689,0.449061,3,7,0,45.602,5.28318,9.95105,0.853777
-40.8446,0.961085,0.35671,2,7,0,41.978,5.42857,9.94667,0.975306
-40.4225,0.818932,0.437995,3,11,0,43.9719,5.14278,9.99895,0.94081
-41.6961,0.895701,0.451327,3,7,0,43.4886,5.10031,9.9717,0.815616
-41.6154,1,0.510872,3,7,0,42.0498,5.22351,9.99122,1.01384
-40.291,0.993946,0.656639,3,7,0,41.5776,5.17611,9.99535,0.897871
-42.4032,0.734937,0.83699,1,3,0,44.0059,4.97679,9.99714,1.03441
-40.5715,0.510067,0.777415,2,7,0,43.7184,5.33085,9.93399,0.904276
-40.7118,0.787183,0.549439,4,23,0,41.9105,5.03982,9.98338,0.928095
-40.7118,0.628741,0.544307,1,3,0,45.2756,5.03982,9.98338,0.928095
-41.4319,0.895567,0.445036,3,11,0,42.4205,5.55288,9.92812,0.888466
-40.5293,0.805523,0.502838,3,15,0,44.0337,5.10915,9.97715,0.966612
-40.2867,0.989211,0.509386,3,7,0,41.2957,5.3216,9.96691,0.853466
-40.8537,0.987506,0.643849,2,7,0,41.4615,5.06757,9.98958,0.830242
-40.8537,0.0446627,0.811444,2,7,0,42.4064,5.06757,9.98958,0.830242
-42.7559,0.966114,0.329349,3,7,0,43.0573,5.06056,9.9857,1.0689
-41.3679,1,0.404712,3,7,0,43.0889,5.05331,9.98809,0.817695
-41.1523,0.997802,0.517511,3,7,0,42.2932,5.39841,9.94835,1.00568
-40.1032,0.957978,0.659429,3,7,0,42.9486,5.14332,9.9948,0.925267
-41.0208,0.13557,0.800601,1,3,0,42.6699,5.33985,9.97609,0.950526
-40.3444,0.99154,0.36498,4,15,0,42.0041,5.11962,10.0016,0.886582
-40.5693,0.875469,0.461298,2,3,0,40.9988,5.07334,9.977,0.919598
-41.8468,0.798445,0.50763,2,3,0,42.0931,5.0217,9.97318,0.919123
-42.6283,0.979609,0.509753,3,7,0,42.8782,5.53334,9.95033,0.881236
-40.7842,0.806011,0.634084,3,7,0,41.7929,5.49277,9.9332,0.884215
-39.777,0.927844,0.642174,2,7,0,44.8728,5.19037,9.96751,0.910327
-39.777,0.0181132,0.750673,2,3,0,41.0708,5.19037,9.96751,0.910327
-39.7093,0.998577,0.300952,3,15,0,40.186,5.1739,9.97777,0.880795
-41.9599,0.685554,0.382538,3,15,0,42.7405,5.29438,9.98846,0.842518
-40.4863,1,0.336672,3,11,0,41.7989,5.16671,9.95896,0.91321
-41.0776,0.988792,0.42821,2,7,0,41.3295,5.42945,9.95626,0.861115
-41.7381,1,0.537111,2,7,0,43.046,5.28004,9.93943,1.01258
-41.4469,0.785264,0.682033,3,7,0,42.3572,5.49987,9.9472,0.935084
-41.4469,0.000961489,0.674007,1,1,0,44.6529,5.49987,9.9472,0.935084
-41.6731,0.97837,0.267805,4,15,0,43.1102,5.22906,10.0002,0.961822
-42.4102,0.991026,0.331617,3,15,0,42.6893,4.94132,9.99078,0.985104
-42.9247,0.957368,0.416393,3,7,0,44.5774,4.8188,10.031,0.861935
-41.9538,1,0.502503,3,7,0,43.8106,5.0219,10.0165,1.01569
-41.9866,0.941755,0.636595,2,3,0,42.8378,4.87832,10.0178,0.96726
-41.1722,0.901695,0.753531,2,7,0,42.6295,5.15592,10.0014,0.983391
-42.4105,0.116386,0.851298,1,3,0,43.5977,5.24622,9.99962,1.00236
-42.2495,0.990637,0.390167,4,23,0,44.5567,5.00055,9.98406,0.831144
-40.1077,0.995523,0.488429,3,7,0,42.804,5.14974,9.98286,0.958278
-40.2229,0.639943,0.61441,3,11,0,41.1892,5.15075,9.9682,0.868698
-42.4344,0.963636,0.514431,3,7,0,44.0707,4.85565,10.0401,0.954095
-42.7184,0.940126,0.62347,2,3,0,44.0256,4.86787,10.0416,0.980196
-43.8312,0.987955,0.735193,2,3,0,44.3419,4.72872,10.0518,0.956453
-43.8312,0.174989,0.914896,2,3,0,46.6981,4.72872,10.0518,0.956453
-40.2022,0.961363,0.452063,3,7,0,44.8737,5.25594,9.97627,0.84854
-39.703,1,0.545891,2,7,0,40.2043,5.30901,9.95776,0.889889
-40.0054,0.986791,0.688235,3,7,0,40.0148,5.34598,9.94666,0.867671
-42.3866,0.0499887,0.854203,1,1,0,43.514,5.47246,9.95929,0.856137
-41.4403,1,0.368245,3,7,0,42.8352,5.33946,9.98211,0.910092
-40.4891,0.968064,0.464032,2,7,0,42.8616,5.22834,9.98659,0.957724
-40.0639,0.977557,0.563691,3,7,0,40.5382,5.12969,9.98665,0.85565
-40.6963,0.688793,0.691662,1,1,0,40.7809,5.081,9.98294,0.841088
-41.6654,0.478015,0.613601,3,7,0,42.5308,5.26638,9.99303,0.974564
-41.6879,0.934821,0.430117,2,7,0,44.9955,4.94419,10.0207,0.985716
-40.6342,0.977364,0.50287,2,7,0,43.6885,5.09141,9.99737,0.97686
-42.6583,0.75356,0.616202,2,3,0,42.965,5.07749,9.99164,1.07226
-42.5506,0.971998,0.588082,2,3,0,43.008,5.10367,10.0048,1.05701
-42.5506,0.0976241,0.715695,1,1,0,44.5089,5.10367,10.0048,1.05701
-43.7969,0.897345,0.329638,1,3,0,45.8597,5.01205,9.99956,1.10236
-41.0171,0.993229,0.369398,3,7,0,44.0654,5.11535,9.98662,1.00838
-40.7892,1,0.460151,2,3,0,41.0357,5.12684,9.99013,0.996051
-40.802,0.906543,0.577113,3,7,0,41.519,5.02588,10.0057,0.967422
-40.2482,0.814013,0.652408,3,7,0,45.4922,5.20902,9.97182,0.831404
-40.2482,0.353157,0.665771,2,7,0,43.5982,5.20902,9.97182,0.831404
-41.0319,0.947298,0.409123,2,7,0,42.4991,5.2174,9.9735,1.0177
-42.7329,0.912347,0.483653,2,7,0,43.0905,5.33017,9.96373,1.07738
-41.6251,0.655531,0.54997,2,3,0,44.2445,5.21721,9.94386,0.982463
-40.4802,0.993296,0.471836,3,7,0,41.5693,5.31402,9.9749,0.939232
-41.4669,0.77525,0.585994,3,7,0,42.7759,5.00196,9.98918,0.982407
-41.6332,0.8709,0.57317,3,7,0,44.2631,5.17849,9.94617,0.890839
-41.0714,1,0.622303,3,7,0,41.2949,5.39553,9.96751,0.900356
-40.1981,0.142876,0.77744,3,7,0,42.2737,5.20559,9.99018,0.896419
-40.2238,0.884317,0.382193,2,3,0,41.3875,5.19005,9.99177,0.881491
-40.2064,0.999515,0.421134,3,7,0,41.0194,5.14645,9.97342,0.954936
-40.3304,0.990538,0.525618,4,15,0,41.5284,5.08678,10.0002,0.945038
-39.8581,0.447881,0.649253,3,7,0,41.1777,5.23021,9.95825,0.895782
-39.9456,0.635404,0.445787,2,3,0,41.7367,5.21781,9.9585,0.893409
-41.9493,0.867778,0.375165,3,7,0,42.2021,4.93642,9.99241,0.913936
-41.1187,0.842849,0.405793,2,3,0,43.5302,5.08046,10.0159,0.916689
-42.2919,0.926576,0.427202,2,3,0,42.4499,4.91245,9.99814,0.874397
-41.2904,0.96789,0.49201,3,7,0,43.5158,5.46674,9.95186,0.952157
-40.7458,1,0.592092,1,1,0,41.2445,5.45519,9.94341,0.952158
-41.678,0.672649,0.737082,2,3,0,42.0326,5.475,9.93697,1.01178
-41.1324,0.980811,0.646,3,7,0,42.0384,5.46605,9.9166,0.935814
-41.1324,0.0578995,0.787267,2,3,0,42.212,5.46605,9.9166,0.935814
-40.9285,1,0.358154,3,7,0,41.4079,5.51391,9.93038,0.926279
-43.2184,0.664731,0.445608,3,15,0,45.2085,5.11837,10.0242,1.00416
-42.2287,0.764111,0.387824,2,5,0,45.8096,4.9456,10.0047,1.01914
-41.3862,0.941314,0.375269,4,15,0,45.5384,5.51425,9.93235,0.975443
-41.5575,0.992508,0.438272,2,3,0,41.8749,5.49379,9.92223,0.99452
-42.1423,0.991065,0.540145,3,7,0,42.7217,4.99191,10.0126,0.808527
-42.1423,0.00457681,0.664288,2,7,0,44.4501,4.99191,10.0126,0.808527
-40.1416,0.973986,0.287922,2,5,0,43.9233,5.07474,9.99881,0.885356
-41.0532,0.961667,0.347872,4,15,0,41.9061,5.23555,9.95959,0.806491
-41.8559,0.850125,0.414663,3,15,0,43.5639,5.5831,9.92703,0.942881
-41.2092,0.811161,0.439325,3,11,0,44.41,5.10193,9.963,0.919183
-39.9923,0.958225,0.446708,2,7,0,41.3381,5.17201,9.99095,0.904164
-39.6781,0.792171,0.529977,3,7,0,43.3911,5.18591,9.97667,0.8827
-41.0596,0.663058,0.528099,3,7,0,42.7776,5.27881,9.94353,0.832279
-41.8742,0.934047,0.459725,2,3,0,43.139,5.24017,9.9651,0.778459
-40.2918,0.875182,0.531408,3,7,0,42.4051,5.2078,9.98018,0.972299
-39.9712,0.826282,0.577437,2,3,0,40.669,5.19499,9.96841,0.947568
-39.957,0.580709,0.596141,3,15,0,41.1813,5.28502,9.96147,0.951905
-40.5583,0.957772,0.476601,1,3,0,40.9612,5.28479,9.96088,0.992666
-40.0906,0.862507,0.564184,2,3,0,40.8859,5.26907,9.95808,0.960134
-40.987,0.763338,0.604706,3,7,0,41.3526,5.24496,9.94078,0.90864
-40.987,0.452023,0.584711,1,3,0,43.2678,5.24496,9.94078,0.90864
-43.0253,0.947,0.409654,2,7,0,44.769,5.63334,9.93014,0.925392
-42.0882,1,0.479216,2,3,0,43.4701,5.34443,9.91955,0.879672
-39.6382,0.492195,0.591869,2,7,0,43.4764,5.24265,9.97177,0.899461
-40.4179,0.962329,0.432804,2,7,0,41.9086,5.44014,9.93281,0.880904
-42.472,0.952451,0.513984,4,15,0,43.5774,4.91204,10.0256,0.829758
-43.3342,0.806066,0.603944,1,1,0,43.4116,4.91937,10.0333,0.815192
-40.5192,1,0.610335,2,3,0,43.3835,5.02915,10.0046,0.943516
-40.5192,4.53183e-06,0.7525,2,7,0,43.8337,5.02915,10.0046,0.943516
-40.1842,0.917151,0.332948,3,15,0,42.3434,5.19886,9.96256,0.952109
-40.8224,0.923859,0.377233,4,15,0,41.4134,5.29411,9.93802,0.866584
-40.5804,1,0.430205,2,7,0,41.4957,5.26802,9.98082,0.963201
-40.0674,0.884721,0.530064,2,5,0,41.2158,5.17219,9.96565,0.876518
-39.9522,1,0.580403,3,11,0,40.0262,5.23949,9.98062,0.884429
-39.8222,0.574385,0.714452,3,7,0,40.6339,5.27159,9.96036,0.938701
-40.5595,0.473946,0.570331,2,7,0,43.1818,5.07455,10.0082,0.883411
-40.2389,0.605354,0.411392,3,7,0,45.48,5.42235,9.93655,0.919606
-40.3265,0.944905,0.339311,4,15,0,41.1212,5.2365,9.98639,0.877595
-40.035,0.9771,0.39486,2,7,0,43.4124,5.19573,9.98399,0.945756
-39.6641,0.897477,0.474521,3,7,0,40.6936,5.22515,9.96711,0.88104
-39.9923,0.595434,0.525948,2,3,0,40.9602,5.23585,9.96876,0.84501
-40.7834,0.68974,0.429754,4,15,0,41.835,5.13026,9.97275,0.830961
-41.3708,0.990726,0.386341,4,15,0,42.7657,5.49575,9.93452,0.842244
-41.0409,0.733745,0.470254,4,23,0,49.3161,5.25736,9.99074,0.948239
-41.0409,0.849476,0.441923,1,1,0,41.6795,5.25736,9.99074,0.948239
-40.6156,0.976324,0.466509,2,5,0,41.4592,5.27824,9.98394,0.928345
-40.2639,0.98871,0.559141,3,7,0,40.7834,5.25673,9.94926,0.871581
-39.873,0.606049,0.678215,3,7,0,40.5998,5.3504,9.95353,0.919626
-39.7847,1,0.560879,2,3,0,39.8762,5.30541,9.95127,0.90752
-39.7847,0.118112,0.687695,2,3,0,40.964,5.30541,9.95127,0.90752
-43.3995,0.953221,0.349767,3,15,0,44.0257,4.83969,10.0314,0.828108
-43.0292,0.994842,0.409356,3,15,0,45.1885,5.05773,9.99206,1.08246
-45.2546,0.708039,0.499153,2,3,0,45.7556,5.19888,10.0073,1.12162
-42.5321,0.947647,0.457514,3,7,0,46.4079,5.247,9.93755,1.0261
-40.3678,0.951957,0.532012,3,7,0,43.4712,5.05404,9.99435,0.947128
-41.8186,0.724244,0.621056,3,7,0,42.4908,5.39453,9.96787,0.837924
-40.7876,0.950353,0.578475,2,7,0,42.2822,5.21738,9.95106,0.963362
-40.7028,0.760197,0.673894,3,7,0,42.4306,5.08938,9.97425,0.866344
-40.0999,0.746071,0.650415,3,7,0,43.5861,5.25236,9.95573,0.855027
-40.3697,0.964004,0.619119,2,3,0,40.3991,5.33717,9.96371,0.848574
-40.3697,0.0127666,0.73053,2,3,0,43.2636,5.33717,9.96371,0.848574
-40.5044,0.918632,0.337977,2,3,0,41.4128,5.38586,9.95857,0.863794
-40.724,0.865729,0.381529,3,15,0,42.1984,5.21345,9.97865,0.999202
-40.1973,0.997729,0.40878,3,7,0,41.2705,5.26994,9.9564,0.965613
-40.7108,0.989665,0.498395,2,3,0,40.8311,5.35984,9.95035,0.991241
-40.4638,0.997793,0.602587,2,3,0,40.9444,5.37834,9.94,0.964693
-41.2091,0.49912,0.734039,2,7,0,42.8436,5.17735,9.96032,1.00163
-41.6895,0.961812,0.549125,2,7,0,42.5082,5.40557,9.9508,1.02717
-43.8065,0.737146,0.645602,3,7,0,45.0353,5.56013,9.89877,1.0544
-43.0913,0.742848,0.609553,3,7,0,45.2344,5.52995,9.89336,0.975651
-41.6746,0.604402,0.578795,3,7,0,44.9631,5.42597,9.94137,0.804081
-41.1619,0.989,0.480439,3,7,0,42.2858,5.32898,9.95024,1.01761
-40.9183,0.998498,0.579596,3,7,0,41.3907,5.28369,9.95674,0.807548
-40.9183,0.0500621,0.705374,2,7,0,44.0652,5.28369,9.95674,0.807548
-41.9221,0.793135,0.342369,3,15,0,43.2205,5.49457,9.95229,0.963447
-41.9103,0.915976,0.341629,2,3,0,43.5708,5.53393,9.94301,0.953419
-41.2986,0.993051,0.383862,3,7,0,42.6809,5.50557,9.93531,0.855623
-40.8882,0.769997,0.464503,4,15,0,43.1458,5.44202,9.94037,0.978028
-40.6838,0.964658,0.453109,3,7,0,41.6541,5.39842,9.94886,0.836937
-41.2605,0.764493,0.533163,3,7,0,42.3499,5.01262,10.0133,0.983418
-42.3392,0.89331,0.517281,3,15,0,42.5985,5.42383,9.91965,0.815806
-42.3392,0.0580642,0.568037,1,1,0,44.7489,5.42383,9.91965,0.815806
-43.277,0.850595,0.279759,4,15,0,45.5986,5.17016,9.94861,1.05603
-40.7052,0.991122,0.295025,3,15,0,43.9423,5.34289,9.96864,0.850492
-39.8109,0.997272,0.355893,2,7,0,40.9456,5.2948,9.9652,0.872936
-40.3678,0.897858,0.431664,2,7,0,41.8305,5.25813,9.97066,0.980216
-41.8185,0.778739,0.475915,3,7,0,43.1319,5.33116,9.92526,0.977402
-41.7311,0.993765,0.468218,3,7,0,42.6908,5.36522,9.9207,0.870051
-40.5061,0.96171,0.565451,3,7,0,42.236,5.07029,9.99635,0.96603
-40.1363,0.878556,0.662062,2,7,0,42.2653,5.1346,9.97041,0.898037
-40.1363,0.133605,0.715981,2,7,0,43.4556,5.1346,9.97041,0.898037
-40.1147,0.999088,0.381488,3,11,0,40.7144,5.34674,9.95093,0.852589
-40.471,0.506381,0.462748,3,7,0,43.5728,5.20623,9.95452,0.868795
-42.0167,0.994216,0.351721,3,7,0,42.4137,5.21926,9.98704,1.04443
-41.5626,0.979175,0.424528,2,3,0,42.2543,5.18489,9.97393,1.03967
-42.344,0.970374,0.504953,2,3,0,42.6412,5.24851,9.97173,1.07009
-40.868,0.728335,0.595409,3,7,0,43.3014,5.26277,9.95076,0.993837
-40.5222,1,0.558508,2,3,0,41.0192,5.33779,9.9611,0.977741
-41.2424,0.979402,0.676878,3,7,0,41.3297,4.98449,10.0037,0.84269
-42.1722,0.168259,0.804232,1,1,0,43.209,5.1508,10.0114,0.844418
-40.801,1,0.445428,3,7,0,41.9691,5.06306,9.97809,0.872198
-41.3587,1,0.539615,3,7,0,42.3351,4.96281,10.0084,0.980453
-41.2569,0.937381,0.65344,2,3,0,41.8164,5.01304,10.0214,0.944569
-40.1348,0.959695,0.745849,2,3,0,41.2503,5.06275,9.99566,0.920141
-40.1348,0.486324,0.869046,2,5,0,41.9874,5.06275,9.99566,0.920141
-40.1499,0.747273,0.650131,2,7,0,43.6968,5.24298,9.95168,0.922575
-42.7203,0.299693,0.621036,3,7,0,44.9861,4.83708,10.0245,0.860275
-41.6847,1,0.390715,3,7,0,43.4022,5.01732,10.0176,0.997946
-40.7232,0.895341,0.472694,3,7,0,44.0621,5.30923,9.93541,0.930868
-40.327,0.94105,0.518549,3,7,0,41.9193,5.27294,9.98182,0.900986
-42.2329,0.984664,0.593442,2,7,0,43.1024,4.89867,10.0127,0.84504
-41.589,1,0.707033,1,1,0,41.9572,4.96908,10.021,0.849318
-42.3814,0.540811,0.854118,2,3,0,44.9972,4.90379,10.0152,1.01306
-42.069,1,0.673756,1,1,0,42.4229,4.92731,10.0165,1.0075
-41.2932,0.122331,0.813624,3,7,0,44.6201,4.96452,9.99656,0.877564
-40.0138,0.990696,0.436,3,7,0,41.3291,5.17875,9.98852,0.873025
-40.3635,0.948003,0.522032,2,3,0,40.609,5.1368,9.97773,0.83857
-40.8606,0.560519,0.600648,2,7,0,41.5025,5.10037,9.96995,0.865385
-40.175,0.951053,0.483284,2,7,0,41.3707,5.17333,9.9938,0.91461
-40.8298,0.92166,0.557505,2,7,0,41.9066,5.07271,10.0131,0.902143
-39.9888,0.853929,0.625768,3,15,0,40.9823,5.24824,9.95361,0.91974
-40.2032,0.690283,0.659821,2,7,0,40.8626,5.08547,9.99702,0.940082
-41.5043,0.95611,0.598573,2,3,0,41.6878,4.90187,10.0252,0.910668
-41.3929,0.578488,0.693126,2,3,0,42.7531,5.07608,10.0185,0.938679
-41.8133,0.975555,0.567634,3,7,0,44.4035,5.26899,9.96967,1.04875
-40.4072,0.893076,0.668933,2,3,0,42.5632,5.10534,9.97402,0.874314
-42.6012,0.529793,0.730778,3,7,0,44.8608,5.57435,9.9304,1.00845
-43.3287,0.453886,0.572749,2,3,0,46.4802,5.48949,9.92477,1.07844
-39.7094,0.998535,0.419059,3,7,0,43.5181,5.20279,9.97008,0.876645
-41.9027,0.936799,0.504106,2,7,0,42.4818,4.90039,10.0343,0.933139
-39.9751,0.979345,0.573035,3,7,0,42.2338,5.15198,9.99241,0.90995
-40.6106,0.842899,0.676917,3,7,0,41.2726,5.35518,9.94629,0.984372
-41.0751,0.562537,0.706122,2,7,0,43.2642,5.19399,9.98279,1.01464
-41.3566,0.844702,0.570996,3,7,0,42.7729,5.3296,9.97627,0.838289
-40.2668,1,0.596654,2,7,0,42.1869,5.10118,9.97881,0.867917
-40.6118,0.0958984,0.717601,3,7,0,42.9747,5.24286,9.95288,0.975987
-40.3495,0.97077,0.380601,4,15,0,41.6591,5.08451,10.0013,0.943058
-40.3495,0.585185,0.445846,2,7,0,43.4963,5.08451,10.0013,0.943058
-40.74,0.984289,0.368545,3,7,0,40.8401,5.05949,10.007,0.962009
-40.9251,0.992917,0.436892,2,3,0,41.1165,4.99855,10.008,0.965533
-40.5339,0.94631,0.521776,2,7,0,42.6806,5.35282,9.94184,0.972711
-39.9663,1,0.59732,2,3,0,40.5334,5.36989,9.95015,0.923781
-42.3998,0.516494,0.717442,2,3,0,42.8645,5.28823,9.9716,1.06614
-40.3569,1,0.557806,2,3,0,42.38,5.16242,9.97358,0.9742
-40.0806,0.989022,0.669777,3,7,0,41.6731,5.20054,9.96521,0.852419
-39.8987,0.429548,0.796048,3,7,0,40.2788,5.26126,9.97104,0.859674
-40.2547,0.736316,0.572904,2,3,0,40.7,5.23067,9.97676,0.836775
-40.0445,0.217898,0.542957,2,7,0,43.8042,5.33251,9.94943,0.946787
-39.7006,0.999681,0.323712,4,15,0,40.2706,5.1909,9.97962,0.914656
-40.0209,0.959738,0.388431,3,11,0,40.4698,5.2815,9.97006,0.946816
-40.797,0.846018,0.449601,2,7,0,42.8016,5.23124,9.99391,0.911669
-39.6983,0.600137,0.470089,2,3,0,42.8919,5.18845,9.97486,0.877861
-39.7376,0.996275,0.394803,2,3,0,39.775,5.17081,9.97821,0.876754
-39.7517,0.996658,0.47186,4,23,0,40.1676,5.18072,9.98031,0.92461
-39.8505,0.955333,0.563948,3,7,0,39.982,5.18751,9.96783,0.875321
-39.9998,0.492273,0.64949,3,7,0,41.6035,5.37999,9.94875,0.921389
-40.5868,0.959484,0.495871,3,7,0,40.9176,5.22032,9.96037,0.985351
-40.4984,0.945294,0.573102,3,7,0,42.0198,5.43565,9.93704,0.862516
-42.4489,0.635878,0.653903,2,7,0,43.0273,5.48582,9.90466,0.859904
-42.3772,0.614134,0.567303,3,7,0,44.9321,5.05038,9.96278,0.927236
-41.5305,0.774394,0.482936,2,7,0,45.5181,4.9858,10.0272,0.936346
-40.7302,0.92061,0.473747,3,7,0,42.8388,5.23473,9.95069,0.970929
-40.272,0.709138,0.528719,3,7,0,41.6583,5.08481,9.99004,0.855537
-40.465,0.918397,0.489649,4,15,0,40.9478,5.35036,9.9599,0.969844
-43.2191,0.492151,0.545265,2,7,0,45.3211,5.46527,9.9014,1.00836
-41.5001,1,0.417295,2,3,0,42.9883,5.52087,9.92673,0.983675
-40.1409,0.997018,0.499202,3,7,0,42.0245,5.29418,9.94784,0.943065
-40.9563,0.843258,0.595418,2,7,0,41.2584,5.32329,9.93307,0.95492
-41.2688,0.767808,0.620387,2,7,0,41.7318,5.34157,9.97564,0.974105
-41.2688,0,5.85118,0,1,1,43.2395,5.34157,9.97564,0.974105
-41.3433,0.333333,0.872563,1,3,0,41.9376,5.40566,9.93671,1.01198
-41.1051,0.999132,0.19478,5,31,0,41.5369,5.36431,9.95331,1.0101
-41.8187,0.942057,0.267965,2,3,0,42.1071,5.41582,9.95692,1.01807
-41.6662,0.956264,0.356992,3,15,0,43.3765,5.29535,9.95569,1.04279
-39.6351,0.971379,0.533329,2,5,0,42.2829,5.23794,9.97067,0.885669
-39.6351,0.00110138,0.872952,1,1,0,40.8205,5.23794,9.97067,0.885669
-39.7292,0.998851,0.0695644,4,31,0,41.2899,5.22688,9.97277,0.92938
-41.1003,0.986526,0.127547,4,31,0,41.3277,5.36597,9.92505,0.885327
-42.073,0.988728,0.228822,3,7,0,42.4207,5.44604,9.95385,0.81909
-40.4201,0.997581,0.416889,4,23,0,42.4573,5.10309,9.98495,0.969349
-41.8322,0.252154,0.783026,2,5,0,42.7347,5.38727,9.97219,0.982589
-40.7155,0.978439,0.141836,3,7,0,43.5475,5.29914,9.9786,0.957509
-40.9434,0.948185,0.252598,3,15,0,46.2157,5.03129,9.98303,0.87865
-43.9101,0.635735,0.407939,3,7,0,46.2949,5.24515,10.0008,1.07063
-43.0801,0.995161,0.250771,2,3,0,44.1953,5.23917,9.99285,1.06664
-42.1806,0.94775,0.46607,2,3,0,43.5431,5.07871,9.96536,1.00115
-39.7679,0.402316,0.744095,2,3,0,41.5159,5.16112,9.97785,0.922808
-40.5267,0.897707,0.228994,2,7,0,42.7229,5.12846,9.96571,0.897031
-39.6746,0.986556,0.314859,2,3,0,40.7463,5.17296,9.97841,0.892289
-40.372,0.967304,0.560369,3,7,0,40.5774,5.40618,9.93843,0.859888
-40.8726,0.12044,0.933903,1,3,0,43.1786,5.27922,9.9836,0.85761
-41.5567,0.985975,0.13167,4,17,0,42.5596,5.11136,9.9587,0.943677
-40.0752,0.999562,0.232553,3,15,0,41.698,5.1334,9.97801,0.945506
-40.0462,0.969485,0.422986,2,7,0,41.0007,5.33959,9.96404,0.916288
-40.0462,0.0727789,0.699486,2,7,0,40.8117,5.33959,9.96404,0.916288
-40.7859,0.992061,0.0924172,3,15,0,41.3776,5.1794,9.95322,0.912986
-39.8626,0.99754,0.163489,4,15,0,42.0981,5.31672,9.95407,0.866844
