# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=15
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=2102757686
# chain_id=0
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output_0.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-40.2279,0.897266,0.479838,1,3,0,41.4415,5.29162,9.95412,0.839427
-40.0734,0.758141,0.59097,2,7,0,41.2937,5.09358,9.98219,0.892652
-40.1731,0.929686,0.54536,2,7,0,40.4639,5.22745,9.95306,0.896839
-40.4286,0.823773,0.715716,3,7,0,40.6578,5.08233,9.99421,0.846326
-40.2165,0.830126,0.75483,2,3,0,41.1413,5.12357,9.97195,0.886262
-40.2165,0.000139441,0.805952,3,7,0,42.1375,5.12357,9.97195,0.886262
-40.0175,0.994817,0.161193,3,7,0,41.0472,5.14755,9.99374,0.910267
-43.983,0.947686,0.241211,3,11,0,44.7763,5.01142,10,0.758676
-42.6421,1,0.327206,2,3,0,44.3643,5.10974,9.99463,0.7717
-40.753,1,0.491014,2,3,0,42.7667,5.15445,9.98507,0.816315
-40.1276,0.880089,0.73392,2,3,0,41.6812,5.22217,9.98178,0.855188
-40.1276,0.0991112,0.86299,2,5,0,40.537,5.22217,9.98178,0.855188
-39.9186,0.994859,0.219364,4,15,0,40.9074,5.24429,9.95489,0.895215
-40.0809,0.998375,0.32397,4,31,0,40.3454,5.19847,9.98324,0.853309
-39.7574,1,0.479967,2,7,0,40.1507,5.26031,9.95895,0.924145
-43.1284,0.348736,0.710711,2,7,0,43.5861,4.99188,9.97303,0.861834
-42.4808,1,0.299677,4,15,0,43.6425,5.20763,10.0094,0.972279
-43.4216,0.953178,0.443089,2,3,0,44.0216,5.20288,10.0155,0.993192
-43.3772,0.607779,0.597081,4,23,0,45.6512,4.80699,10.0213,1.00161
-41.3968,1,0.416673,2,3,0,43.3793,5.00153,10.0166,0.983472
-40.2607,0.653398,0.611924,2,3,0,41.9319,5.14002,9.99218,0.956897
-39.6998,0.825947,0.466689,2,7,0,41.5861,5.29999,9.96137,0.911148
-39.8606,0.892977,0.492826,2,3,0,40.0501,5.28164,9.95396,0.929588
-40.4536,0.497989,0.589418,2,5,0,41.7338,5.11691,9.98082,0.972886
-39.6906,1,0.33807,3,7,0,40.4867,5.23652,9.97393,0.914742
-40.498,0.337611,0.492805,3,7,0,43.5005,5.15344,9.97121,0.836019
-40.5627,0.960105,0.211534,2,7,0,42.1107,5.18269,9.98148,0.82144
-41.7674,0.991789,0.286248,4,15,0,42.8526,4.97298,10.0143,1.00678
-42.22,0.996943,0.40938,3,7,0,42.4797,4.94153,10.0257,1.00805
-41.2347,1,0.589242,3,7,0,42.3432,4.94456,10.0132,0.958004
-41.2347,0.258307,0.850292,1,3,0,42.3623,4.94456,10.0132,0.958004
-41.1251,0.999573,0.321088,4,15,0,41.8892,5.53768,9.92079,0.900124
-40.8707,0.997338,0.462731,3,7,0,41.888,5.46045,9.93414,0.969478
-43.6032,0.597361,0.662253,2,3,0,44.0466,5.57676,9.93388,1.05018
-41.8736,0.970293,0.463364,2,7,0,44.4605,5.45496,9.94635,1.02017
-41.8736,0.754357,0.630272,1,1,0,42.7238,5.45496,9.94635,1.02017
-41.2735,0.804615,0.583801,2,7,0,42.7539,5.22204,9.95468,1.01028
-39.9333,0.66325,0.591149,2,7,0,41.7687,5.3742,9.94806,0.911674
-41.2656,0.789217,0.46704,2,5,0,42.0736,5.38933,9.92077,0.889184
-41.9674,0.582784,0.460691,2,3,0,43.7104,5.49156,9.95483,0.889399
-45.5066,0.686026,0.317232,4,27,0,48.2186,5.21846,10.0268,0.925401
-40.4937,0.998822,0.262022,2,7,0,46.0749,5.16828,9.99819,0.882347
-41.9665,0.844083,0.372145,3,11,0,42.6646,5.5535,9.93994,0.929254
-48.8241,0.468517,0.403852,2,3,0,49.2925,5.38627,9.89271,0.797285
-45.594,1,0.229934,2,3,0,48.9121,5.39735,9.90113,0.816975
-42.6865,0.718335,0.326106,2,3,0,51.1224,5.381,9.90992,0.896185
-41.9332,0.970265,0.285521,3,11,0,44.7509,5.20366,10.0038,0.853497
-40.7526,0.945556,0.38373,2,3,0,42.3035,5.02564,9.98708,0.883472
-40.6095,1,0.493562,2,3,0,40.8961,5.14802,10.0029,0.905149
-40.6095,0.168084,0.694587,2,3,0,43.2044,5.14802,10.0029,0.905149
-42.055,0.914485,0.24116,2,7,0,42.8689,5.19319,10.0103,0.925068
-42.4001,0.99703,0.294152,4,15,0,43.0142,5.34469,9.91616,0.949243
-41.762,0.964183,0.411166,1,3,0,44.5707,5.46009,9.92678,1.01696
-40.1221,0.773411,0.542932,2,3,0,42.29,5.33261,9.95076,0.955661
-39.664,0.997913,0.521689,3,7,0,40.2783,5.19665,9.9745,0.882001
-39.664,0.00146534,0.726333,3,7,0,41.7062,5.19665,9.9745,0.882001
-41.001,0.968842,0.195855,3,9,0,43.9656,5.17824,9.98074,1.01387
-42.4406,0.926129,0.260259,3,7,0,42.7526,5.04967,9.9738,1.02579
-40.3059,0.940889,0.321907,3,11,0,46.2896,5.22133,9.97345,0.978933
-40.4518,0.994549,0.407265,2,3,0,40.4643,5.23684,9.97415,0.985428
-40.7397,0.647028,0.561281,3,11,0,41.6009,5.37241,9.96536,0.864035
-42.4719,0.917877,0.439887,3,7,0,43.8662,5.64922,9.8991,0.929784
-41.3031,0.475167,0.534455,2,3,0,43.9785,5.48993,9.91244,0.904371
-43.4132,0.912289,0.318282,2,3,0,43.6183,5.67241,9.91574,0.871692
-44.9021,1,0.383166,3,7,0,45.6313,5.67379,9.86948,0.907735
-43.0307,0.963787,0.530024,2,7,0,48.2897,5.17823,9.98486,1.09162
-40.7249,0.948746,0.690659,2,3,0,43.794,5.40284,9.95261,0.843779
-40.9532,0.111623,0.877272,3,7,0,41.3936,5.37775,9.92738,0.865941
-39.7674,0.998747,0.29581,4,15,0,41.2699,5.29476,9.95266,0.892959
-42.6794,0.429034,0.407034,2,7,0,45.5795,5.24438,10.0071,0.93497
-40.5238,1,0.228165,3,9,0,42.868,5.13463,9.9994,0.954042
-40.0845,0.998665,0.314196,3,15,0,41.254,5.23478,9.95778,0.946894
-39.9474,0.869576,0.430915,3,7,0,42.4226,5.31644,9.9589,0.944197
-40.181,0.544325,0.482364,3,7,0,42.7598,5.34703,9.96498,0.920213
-39.9509,0.991687,0.325524,3,11,0,40.6786,5.13073,9.98022,0.869036
-40.6902,0.905376,0.440331,2,3,0,40.836,5.07569,9.98088,0.851419
-41.7569,0.535185,0.520348,2,3,0,42.2682,5.00512,9.98454,0.847042
-43.3384,0.99379,0.347373,3,7,0,44.3112,5.1773,9.99708,0.770303
-40.8265,1,0.470037,2,7,0,44.7524,5.50501,9.93133,0.919656
-39.7034,0.821769,0.64095,3,7,0,40.8631,5.16616,9.97601,0.897677
-41.1606,0.373772,0.664617,3,11,0,41.2418,5.11558,9.96215,0.945593
-40.539,0.995395,0.348406,2,7,0,41.6894,5.16753,9.9585,0.923612
-41.3535,0.995057,0.470909,4,15,0,42.0633,5.5175,9.9414,0.910831
-41.1711,0.778914,0.63506,1,3,0,42.8405,5.24119,9.94011,0.934237
-39.733,0.668628,0.617011,3,7,0,41.3113,5.31509,9.95428,0.910338
-39.8952,0.993782,0.507882,2,3,0,39.9287,5.36636,9.94684,0.903075
-40.0466,0.333778,0.68172,3,7,0,41.1242,5.33272,9.94652,0.940145
-41.1819,0.763229,0.340258,3,11,0,43.4269,5.04394,10.0198,0.911834
-41.4053,1,0.323593,4,23,0,41.6997,4.93966,10.0042,0.956476
-41.4483,0.762582,0.437852,2,3,0,42.84,4.92359,10.0155,0.961014
-40.7792,0.975809,0.415824,3,7,0,41.6198,4.98726,10.0078,0.944793
-40.0258,0.993172,0.541579,2,3,0,40.8129,5.11335,9.99386,0.928296
-44.4795,0.0328287,0.72263,1,3,0,47.9937,5.4261,9.97698,1.06198
-40.0786,1,0.234189,3,7,0,46.0194,5.19465,9.96093,0.925483
-40.1222,0.995774,0.315843,4,15,0,40.8498,5.10698,9.99614,0.872542
-39.843,0.897748,0.422656,3,15,0,40.5927,5.26228,9.96887,0.940097
-39.6603,0.987402,0.489397,3,7,0,40.4186,5.23797,9.96299,0.90132
-40.7672,0.375324,0.645206,3,7,0,41.6123,5.16407,9.9648,0.981773
-40.5481,0.989181,0.349132,2,7,0,41.6997,5.19086,9.99356,0.860537
-40.1905,1,0.461204,3,7,0,40.7357,5.19603,9.95916,0.93032
-42.7326,0.339615,0.617947,3,7,0,43.8769,5.54271,9.89361,0.923531
-41.8283,0.996542,0.319161,3,15,0,43.3255,5.48511,9.94711,0.994908
-42.2635,1,0.425263,2,3,0,42.5569,5.36294,9.92678,1.02898
-40.9292,0.831614,0.56861,2,5,0,42.7293,5.24964,9.97639,0.812079
-40.9292,0.381934,0.596677,2,3,0,42.2167,5.24964,9.97639,0.812079
-40.5627,0.961688,0.329584,3,7,0,42.3916,5.09264,10.0047,0.948066
-40.5648,0.996367,0.416637,3,7,0,41.5585,5.15991,9.99176,0.836315
-43.4474,0.654528,0.552597,2,7,0,48.7113,5.56393,9.92052,0.796442
-41.0379,0.994243,0.451084,2,3,0,43.6764,5.38199,9.9343,0.829784
-40.5755,0.983613,0.595525,3,7,0,41.7555,5.0209,9.99918,0.948231
-40.5755,0.211027,0.773462,3,7,0,41.8542,5.0209,9.99918,0.948231
-41.3033,0.980641,0.338766,3,15,0,42.0996,5.15334,9.97565,0.798903
-40.0614,0.954839,0.438194,2,7,0,41.8088,5.14783,9.99417,0.88701
-42.4847,0.737243,0.546025,3,7,0,43.0401,4.96424,10.0258,0.823863
-43.8616,0.394725,0.501719,2,3,0,44.815,5.07097,10.0293,0.827928
-42.6879,1,0.286332,4,15,0,46.0352,4.92006,10.0424,0.961975
-43.5916,0.985344,0.379654,2,3,0,43.7772,4.77047,10.0325,0.997104
-41.6864,1,0.492606,2,3,0,43.7812,4.973,10.0303,0.918582
-40.7425,0.814706,0.651423,3,7,0,42.6882,5.31258,9.93414,0.904547
-40.7436,1,0.666383,2,7,0,41.1384,4.98283,10.0066,0.881916
-40.7436,0.0190817,0.879423,2,5,0,43.4207,4.98283,10.0066,0.881916
-40.6636,0.935111,0.301755,4,15,0,41.9086,5.35513,9.93207,0.942126
-40.1658,0.990516,0.36458,3,15,0,42.1034,5.1692,9.9667,0.944327
-42.5061,0.45215,0.47468,2,7,0,45.0632,5.43019,9.97186,0.970057
-40.8328,0.984136,0.296443,2,7,0,44.5348,5.42414,9.92228,0.917055
-41.1065,0.998687,0.382345,3,7,0,41.3584,5.47932,9.93926,0.970992
-40.2332,0.863359,0.502373,2,7,0,43.2009,5.16584,9.96864,0.851828
-39.6203,0.614048,0.548951,3,9,0,41.2884,5.25875,9.96436,0.90637
-39.7195,0.980069,0.428253,3,7,0,40.1775,5.24519,9.96741,0.930033
-39.8808,0.878277,1.09517,1,3,0,40.2228,5.2565,9.96486,0.853653
-39.8808,0,12.6268,1,3,1,41.2708,5.2565,9.96486,0.853653
-39.8808,0.0564128,1.99846,1,3,1,40.4801,5.2565,9.96486,0.853653
-41.1261,0.886449,0.220666,3,15,0,44.144,5.48311,9.91573,0.92984
-40.4297,0.998708,0.213076,4,15,0,41.6843,5.38787,9.95305,0.852621
-39.9776,1,0.324639,4,15,0,41.2656,5.13347,9.99229,0.925007
-39.7372,0.582388,0.544658,2,7,0,42.2574,5.30216,9.95987,0.921416
-40.2531,0.958521,0.263231,3,15,0,41.3969,5.15619,9.96432,0.916281
-42.5254,0.785755,0.417892,3,11,0,44.4958,5.48753,9.91194,1.02448
-40.0242,0.946176,0.39325,4,15,0,44.3387,5.1598,9.9679,0.918076
-40.1974,0.927983,0.621464,3,15,0,41.5673,5.36303,9.96174,0.919095
-40.1974,0.000159497,0.934107,1,1,0,40.8021,5.36303,9.96174,0.919095
-39.9476,0.999727,0.0758044,6,63,0,40.8391,5.23643,9.96622,0.9534
-40.4928,0.992488,0.144942,5,31,0,41.0718,5.32183,9.93877,0.865682
-41.2994,0.963517,0.270499,3,15,0,43.4207,5.07998,10.0177,0.90303
-40.9306,0.790967,0.459549,3,15,0,42.854,5.04876,9.99051,0.984404
-40.4274,0.998025,0.456879,3,7,0,41.3772,5.09585,9.98247,0.96263
-41.8589,0.517603,0.85639,2,3,0,43.3175,5.05451,9.97188,0.988636
-42.9486,0.999852,0.371186,3,15,0,43.8986,4.99001,10.0359,1.00002
-40.7171,0.792564,0.695512,2,7,0,44.1032,5.22184,9.95833,0.989037
-40.8586,0.952634,0.695854,2,7,0,41.94,5.46933,9.94452,0.878292
-40.8586,0.00116852,1.11816,1,3,0,41.5623,5.46933,9.94452,0.878292
-41.1626,0.998033,0.109612,5,63,0,41.5332,5.3877,9.9213,0.918326
-41.1175,0.998483,0.202699,4,23,0,42.7802,5.0906,9.98636,1.0077
-45.9477,0.612399,0.371578,2,3,0,46.0691,5.27606,10.0196,1.00207
-48.4242,0.980887,0.223777,3,15,0,50.4597,4.88021,9.98018,0.794768
-45.5799,1,0.386151,3,7,0,48.291,5.00733,9.95341,1.02141
-39.9235,0.790566,0.69672,3,13,0,41.5967,5.17176,9.9751,0.857513
-39.8319,0.988938,0.694634,2,7,0,40.2828,5.33213,9.95242,0.876687
-39.8319,8.73196e-61,1.19788,1,1,0,46.1879,5.33213,9.95242,0.876687
-40.6077,0.998858,0.136437,5,31,0,40.8817,4.99442,10.0097,0.911627
-43.3905,0.828981,0.242789,2,3,0,43.6525,4.87695,9.99282,0.92304
-39.679,0.980017,0.27082,4,15,0,44.2943,5.21463,9.97108,0.875646
-39.9888,0.939851,0.451443,2,3,0,40.1238,5.22186,9.97936,0.85785
-41.4049,0.200808,0.670969,3,7,0,44.2509,5.4318,9.96358,0.911662
-41.438,0.9998,0.141942,5,31,0,43.2206,4.9814,9.99126,0.865396
-41.2062,0.999475,0.24735,4,15,0,42.5775,4.94243,10.0185,0.945933
-44.383,0.646636,0.426923,2,7,0,46.6127,4.92817,10.0564,0.937282
-41.0106,0.834537,0.295196,3,7,0,48.0923,5.04534,10.0176,0.910316
-40.1909,0.892438,0.33134,4,15,0,43.1146,5.1742,9.97764,0.837461
-40.0686,0.852265,0.429785,2,7,0,41.3776,5.22441,9.98562,0.90273
-40.4868,0.924868,0.50199,2,7,0,40.7341,5.23862,9.98883,0.887851
-40.5242,0.593125,0.700965,3,7,0,41.1578,5.21551,9.99081,0.946214
-40.8579,0.997729,0.428586,3,15,0,40.8955,5.11053,9.97165,0.973622
-42.6015,0.710269,0.713017,3,7,0,43.2985,5.59007,9.93687,0.901419
-42.6342,1,0.584047,2,3,0,42.8944,5.44237,9.9028,0.931376
-42.6342,6.64484e-07,0.967743,1,1,0,43.1222,5.44237,9.9028,0.931376
-42.1416,0.999933,0.143648,3,15,0,43.9115,5.54845,9.90035,0.94678
-41.0044,0.985523,0.238571,4,23,0,42.9366,5.02061,9.98686,0.865943
-40.5407,0.997346,0.380226,4,15,0,41.6284,5.35391,9.9344,0.86919
-41.4434,0.985732,0.619166,3,7,0,43.1193,5.44169,9.93208,1.00874
-40.344,0.495912,0.974803,2,5,0,42.0547,5.2929,9.96565,0.975947
-40.8549,0.992133,0.488175,3,7,0,41.2474,5.43199,9.93624,0.838354
-42.4149,0.249141,0.776503,3,7,0,43.9843,5.23373,10.0051,0.972274
-41.9184,0.999939,0.222895,3,7,0,42.9448,5.07171,9.9633,0.888647
-43.3514,0.905643,0.360509,2,7,0,45.268,5.50839,9.96406,0.93569
-41.3408,1,0.467957,2,3,0,43.0101,5.21774,9.94206,0.933961
-39.7527,1,0.748869,3,7,0,40.6925,5.23485,9.9656,0.867172
-39.7527,1.68219e-07,1.19144,1,1,0,41.5191,5.23485,9.9656,0.867172
-41.5319,0.849762,0.203398,3,15,0,47.0209,4.95474,10.0259,0.874756
-40.1391,0.962934,0.232545,3,11,0,43.0809,5.32695,9.96878,0.915077
-40.135,0.999072,0.340456,3,11,0,40.5752,5.09805,9.97896,0.907634
-41.8905,0.947211,0.536983,3,7,0,42.646,5.55996,9.91131,0.979101
-40.8842,0.832679,0.75258,2,3,0,42.2386,5.38368,9.92959,0.964572
-39.8408,0.551718,0.820134,2,3,0,41.3291,5.30442,9.94971,0.910662
-40.3083,0.865379,0.488009,2,7,0,41.4856,5.03565,9.99409,0.905922
-40.4422,0.835814,0.571072,2,7,0,42.1852,5.25315,9.9693,0.823105
-39.9991,0.390534,0.626417,3,7,0,41.8163,5.09972,9.98432,0.920927
-40.8761,0.961662,0.267714,4,15,0,42.2947,5.50952,9.92503,0.893907
-40.2016,0.962654,0.38376,3,7,0,41.5472,5.34091,9.94129,0.868392
-40.5333,0.831991,0.549072,3,7,0,41.3273,5.21806,9.98844,0.853237
-40.1299,0.965476,0.596273,2,3,0,40.4252,5.16114,9.98617,0.848773
-40.1299,1.23288e-06,0.852765,3,7,0,44.1419,5.16114,9.98617,0.848773
-40.427,0.996908,0.16646,3,7,0,40.5029,5.16004,9.99055,0.84045
-40.2458,0.898527,0.254591,4,15,0,42.5125,5.04244,10.0013,0.902911
-40.706,0.994027,0.317236,3,7,0,40.7687,4.98902,10.0122,0.895487
-39.9137,0.782363,0.478635,3,7,0,41.7982,5.2586,9.95411,0.879736
-40.6066,0.982807,0.469209,3,15,0,40.844,5.34454,9.96323,0.975341
-40.7674,0.811814,0.687885,2,3,0,41.4162,5.40074,9.96273,0.918029
-40.7674,0.429593,0.713962,1,3,0,42.5164,5.40074,9.96273,0.918029
-40.085,0.854598,0.346508,2,3,0,42.7235,5.34485,9.94252,0.874389
-40.9558,0.956419,0.392514,2,7,0,41.4755,5.44562,9.92527,0.855978
-41.6023,0.84461,0.542622,2,3,0,41.6879,5.4352,9.91693,0.856366
-41.8408,0.985891,0.600675,3,7,0,42.7908,5.10283,9.97488,1.03158
-42.2696,1,0.874962,1,1,0,42.3964,5.1308,9.99667,1.0556
-42.2696,4.94267e-22,1.30523,1,1,0,43.8887,5.1308,9.99667,1.0556
-43.5064,0.997174,0.280996,4,15,0,44.7049,4.92516,10.031,0.804954
-41.0944,0.928367,0.417501,3,15,0,44.3404,4.98298,9.9937,0.942382
-42.4578,0.981619,0.541772,2,3,0,42.8029,4.93463,10.0394,0.891479
-42.162,0.245919,0.776263,2,3,0,43.5776,5.00532,10.0321,0.894979
-40.6617,1,0.274509,4,15,0,42.5568,5.03739,9.99692,0.965439
-40.3373,0.995699,0.4071,3,11,0,41.2243,5.30026,9.94896,0.84244
-40.1392,1,0.596767,3,7,0,40.8305,5.40579,9.94682,0.918953
-40.1392,4.48245e-07,0.878899,1,3,0,45.4583,5.40579,9.94682,0.918953
-39.801,0.999647,0.199924,4,23,0,40.824,5.21383,9.96632,0.932322
-40.5093,0.99345,0.294618,3,7,0,41.3084,5.08341,10.0013,0.853643
-40.5206,1,0.427782,2,3,0,40.6689,5.06554,9.9944,0.846109
-40.5206,0.129714,0.626665,2,3,0,41.8365,5.06554,9.9944,0.846109
-40.5568,0.986931,0.185589,4,15,0,41.5492,5.09034,9.97962,0.851594
-41.5752,0.997798,0.265511,4,15,0,42.1914,4.98686,10.0282,0.909418
-41.1447,0.99133,0.386269,4,15,0,42.7886,5.21294,9.97995,1.01867
-40.356,0.995162,0.553682,3,7,0,41.4279,5.11962,9.9905,0.841053
-40.356,0.0470405,0.7968,3,7,0,40.9921,5.11962,9.9905,0.841053
-42.6987,0.927859,0.208217,3,7,0,44.546,5.02347,10.0085,0.785787
-42.7819,0.967288,0.265888,4,15,0,49.3619,4.7923,10.0363,0.919011
-43.329,0.95549,0.363526,2,3,0,43.3966,4.76388,10.031,0.922226
-42.0684,1,0.4855,2,3,0,43.6136,4.85011,10.022,0.930018
-40.7591,0.846451,0.699886,1,3,0,43.0457,4.99944,9.99753,0.943938
-40.7591,0.0899512,0.767648,1,1,0,41.4811,4.99944,9.99753,0.943938
-40.8703,0.989631,0.223093,4,15,0,43.2865,5.25326,9.97096,0.808004
-40.1161,0.830002,0.3154,3,15,0,43.4653,5.08412,9.99875,0.918044
-39.7849,0.948333,0.336787,4,15,0,40.8439,5.24638,9.97036,0.86397
-40.1367,0.94155,0.44134,4,15,0,41.0707,5.33155,9.95315,0.958558
-40.7654,0.924769,0.570436,3,7,0,41.0522,5.26972,9.95105,0.990898
-41.5937,0.93439,0.71491,3,7,0,42.1127,5.49637,9.9307,1.00093
-40.1035,0.273289,0.909348,1,3,0,43.6255,5.32873,9.96801,0.907648
-41.2915,0.984981,0.372902,3,7,0,41.7508,5.04892,9.98609,0.826561
-40.6294,0.812019,0.517291,3,7,0,42.4852,5.11374,9.97523,0.971746
-39.8996,0.994753,0.533755,3,7,0,40.8197,5.3099,9.96069,0.861992
-39.9236,0.388752,0.749992,1,3,0,40.9864,5.25741,9.97758,0.913101
-41.3369,0.699561,0.37859,2,5,0,44.4288,5.11957,9.97547,0.808912
-41.5158,0.730326,0.323623,4,15,0,45.5277,4.94961,10.0107,0.984342
-39.9769,1,0.29156,3,7,0,42.2394,5.12325,9.99092,0.931409
-39.7793,0.99663,0.412131,3,11,0,40.2018,5.32063,9.95185,0.885869
-39.7867,0.995541,0.577907,3,7,0,40.0976,5.30815,9.95454,0.925026
-40.3427,0.805983,0.80701,2,3,0,40.4241,5.25848,9.94883,0.945255
-40.5627,1,0.822258,2,3,0,40.7535,5.29195,9.95894,0.99221
-40.5627,3.51989e-43,1.15264,1,1,0,46.5132,5.29195,9.95894,0.99221
-40.5638,0.998677,0.312813,4,15,0,41.5092,5.35286,9.94517,0.83207
-41.0944,0.977766,0.43795,2,3,0,41.3038,5.36932,9.94872,0.810548
-42.0667,0.804416,0.591277,3,7,0,42.9769,4.91029,10.0146,0.998089
-40.6782,0.477185,0.601261,3,7,0,44.9533,5.43126,9.9242,0.905809
-40.0821,0.878136,0.360004,3,9,0,41.9263,5.09965,9.98375,0.93336
-40.2336,0.964764,0.4129,1,1,0,40.2515,5.09104,9.98131,0.935333
-40.3199,0.993416,0.54384,3,7,0,40.7724,5.38502,9.9338,0.885685
-40.4074,0.532601,0.748617,3,7,0,41.3211,5.08124,9.99823,0.853217
-40.5097,0.886869,0.492541,3,7,0,41.1381,5.41465,9.93931,0.961181
-39.7232,0.995226,0.571183,2,7,0,40.9017,5.15752,9.98342,0.897539
-39.7232,8.11722e-05,0.785952,3,7,0,42.4172,5.15752,9.98342,0.897539
-40.1636,0.996676,0.223457,4,15,0,40.4724,5.37529,9.93973,0.872775
-39.7876,0.988748,0.308452,3,11,0,42.255,5.17375,9.98464,0.916356
-40.4591,0.902752,0.419649,3,11,0,40.8538,5.37866,9.95876,0.860357
-40.2874,0.759939,0.497959,2,3,0,41.4878,5.37214,9.93771,0.867956
-40.5443,0.94037,0.472153,3,15,0,41.7401,5.08299,9.99828,0.844259
-39.7978,0.974671,0.593225,3,7,0,40.9318,5.32148,9.96179,0.901111
-39.7978,0.118491,0.785043,3,15,0,40.6047,5.32148,9.96179,0.901111
-40.0193,0.907524,0.275307,4,15,0,41.7981,5.21129,9.9864,0.912421
-40.868,0.931844,0.328621,3,15,0,42.2257,5.11309,10.0092,0.88845
-40.3025,1,0.406791,3,11,0,41.2317,5.17613,9.96092,0.878109
-40.5338,0.864029,0.558389,2,5,0,41.6058,5.2282,9.99145,0.909378
-42.5332,0.728335,0.621275,3,7,0,43.6675,5.41393,9.96855,0.830678
-42.4912,0.918389,0.561555,3,15,0,46.493,5.03615,10.0094,1.0526
-41.3149,0.808957,0.678229,2,7,0,44.0292,5.27964,9.95636,1.02765
-42.4895,0.692882,0.693024,2,3,0,42.6059,5.21521,9.9448,1.03409
-42.1446,1,0.593973,1,1,0,42.7657,5.21414,9.9487,1.03119
-40.1861,0.512416,0.80991,3,9,0,40.7023,5.06069,9.99511,0.928693
-39.6161,0.864243,0.529277,2,7,0,41.2835,5.25579,9.96399,0.90171
-40.2292,0.944159,0.58782,3,7,0,40.2366,5.27332,9.9707,0.96654
-40.2292,0.000380615,0.73532,1,1,0,43.3504,5.27332,9.9707,0.96654
-39.9303,0.994468,0.224656,4,15,0,40.6316,5.3423,9.95394,0.867915
-40.8473,0.962905,0.303292,3,15,0,42.1111,4.97034,10.0027,0.921891
-39.7571,1,0.390062,4,15,0,40.8497,5.27205,9.95508,0.903046
-41.8837,0.784403,0.529224,3,7,0,41.975,5.3652,9.96844,0.813876
-41.1732,0.834232,0.521454,3,15,0,43.4617,5.50003,9.93819,0.95842
-40.8141,0.983563,0.552933,3,7,0,41.707,5.47472,9.93287,0.861605
-41.1918,0.819188,0.729775,1,1,0,41.3719,5.50673,9.93277,0.859383
-41.8111,0.258231,0.756022,3,7,0,42.2374,5.57592,9.92186,0.869217
-42.0364,0.960214,0.345186,2,3,0,42.6194,5.60358,9.91735,0.878979
-42.1369,1,0.439903,3,7,0,42.8991,5.4975,9.91308,0.832804
-39.8693,0.997434,0.593192,2,7,0,43.4579,5.25735,9.97584,0.919267
-39.8693,0.0405471,0.795662,1,1,0,41.257,5.25735,9.97584,0.919267
-43.3862,0.952964,0.267372,4,15,0,44.1055,4.95011,10.037,0.829132
-42.0829,1,0.336538,4,15,0,44.6943,5.07614,10.0172,1.00666
-43.3388,0.929862,0.452679,3,7,0,46.4431,4.9572,10.0442,0.984107
-44.0826,0.748464,0.549797,1,1,0,44.5862,4.9914,10.0464,0.991669
-43.1248,0.710106,0.514646,2,7,0,49.5882,4.89166,9.9918,0.913243
-40.7629,1,0.456234,3,7,0,42.9765,4.98176,10.0028,0.885826
-40.8375,1,0.611317,2,3,0,40.9239,4.99385,10.0131,0.874831
-42.6455,0.0470933,0.817894,2,3,0,43.4867,4.93736,9.99316,0.843443
-40.7335,0.999795,0.283517,4,15,0,43.0549,5.39442,9.92818,0.946323
-41.806,0.974704,0.379376,4,15,0,42.3277,5.44411,9.91605,0.84604
-43.9556,0.807975,0.489297,2,7,0,49.3391,5.54257,9.93647,1.08057
-42.9404,1,0.498616,2,3,0,44.227,5.43235,9.91112,1.02841
-40.2415,0.951013,0.664995,3,7,0,43.1214,5.25623,9.96689,0.975169
-40.2415,0.0695971,0.826992,1,3,0,43.7539,5.25623,9.96689,0.975169
-40.2606,0.996578,0.300408,4,15,0,40.6493,5.15762,9.97677,0.837746
-40.814,0.981667,0.398377,4,15,0,42.0122,5.20025,9.98236,1.00121
-39.8527,0.995438,0.51676,3,7,0,41.0598,5.33465,9.94755,0.891366
-39.8527,0.0581953,0.682366,3,7,0,46.3873,5.33465,9.94755,0.891366
-40.9954,0.991308,0.24647,4,15,0,41.3985,4.97361,10.0181,0.88777
-43.2033,0.764094,0.323739,3,7,0,45.8567,5.05017,10.0306,0.847193
-42.3138,0.962611,0.310714,4,15,0,45.2858,5.56104,9.94085,0.890538
-41.0067,0.995202,0.391635,4,15,0,42.7936,4.96431,10.0006,0.929463
-40.273,0.989836,0.515581,3,7,0,41.3857,5.11008,9.99067,0.96061
-39.8828,0.845859,0.672924,3,7,0,40.6674,5.31537,9.96603,0.900121
-42.2428,0.297123,0.720952,2,5,0,44.2204,5.26181,9.93383,1.00201
-42.6859,0.921457,0.366253,4,15,0,45.0001,5.50605,9.89694,0.90818
-40.8575,0.688101,0.435211,2,3,0,45.5801,5.51156,9.92719,0.9031
-40.882,0.882779,0.376833,4,15,0,43.3365,5.39066,9.96597,0.929184
-40.5364,0.982252,0.424627,2,7,0,43.1548,5.2809,9.97847,0.960341
