# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=15
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=2102757686
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-40.0189,0.0108913,0.713061,1,1,0,40.8054,5.11353,9.97815,0.893014
-39.9525,0.999821,0.232932,3,15,0,40.3573,5.09745,9.99028,0.885821
-39.8794,0.993248,0.312534,4,15,0,41.1143,5.16651,9.98511,0.932706
-40.0166,0.976886,0.414821,2,3,0,40.0528,5.13942,9.97672,0.940148
-39.926,0.957888,0.537204,3,7,0,40.3283,5.34732,9.94738,0.876185
-39.926,0.0415866,0.676392,3,7,0,44.7736,5.34732,9.94738,0.876185
-40.1743,0.987791,0.233963,4,31,0,40.2515,5.14229,9.99627,0.926108
-40.2998,0.982972,0.307494,4,15,0,41.1474,5.37074,9.93577,0.930775
-40.4797,0.910423,0.400866,3,15,0,41.1617,5.4367,9.94869,0.909829
-40.4768,0.985592,0.471553,3,15,0,41.1112,5.20505,9.99045,0.953483
-40.2278,0.852696,0.615535,3,7,0,42.2293,5.0437,9.99819,0.89355
-39.9129,0.833963,0.666941,3,7,0,41.8885,5.25222,9.95379,0.899856
-40.3241,0.990812,0.703804,1,3,0,40.8131,5.39165,9.95263,0.946213
-41.1345,0.214148,0.922659,1,3,0,42.7204,5.23958,9.95433,0.812691
-40.7258,0.976681,0.413067,2,3,0,41.8275,5.25533,9.9676,0.811334
-39.9165,0.85689,0.531041,2,7,0,44.7606,5.34347,9.94469,0.905244
-41.1651,0.972094,0.578324,2,7,0,41.7821,4.93627,10.0168,0.888028
-41.1651,0.00127081,0.737349,1,1,0,42.5031,4.93627,10.0168,0.888028
-42.4941,0.905378,0.248653,2,3,0,42.5082,4.8641,10.0087,0.887212
-41.8941,1,0.289653,3,7,0,43.089,4.89088,10.0338,0.907697
-40.3707,0.990273,0.383559,3,15,0,43.5944,5.15934,9.9757,0.832499
-41.2834,0.96077,0.500579,2,3,0,41.5036,5.16228,9.99064,0.805617
-41.0933,0.652274,0.626903,2,7,0,42.9275,5.40661,9.96216,0.863171
-40.8238,1,0.516655,2,5,0,42.0715,5.13037,9.96383,0.949365
-40.2992,0.60947,0.681454,2,7,0,42.071,5.31118,9.94312,0.945421
-43.2051,0.829663,0.5305,2,7,0,43.6848,4.99688,9.9862,0.797388
-40.0417,0.837014,0.555812,2,3,0,42.7005,5.09028,9.99272,0.877084
-42.2437,0.935674,0.587968,3,7,0,42.6736,5.62324,9.90224,0.948717
-43.1481,0.294387,0.709555,3,7,0,43.8686,5.52665,9.89147,0.913066
-44.4903,0.94164,0.363483,4,15,0,45.4138,5.6938,9.92066,1.02166
-44.2464,0.978358,0.442238,4,31,0,45.8142,4.95146,9.98957,0.792994
-40.418,0.702886,0.564465,2,3,0,44.4089,5.09546,9.98077,0.853444
-39.7949,0.35264,0.499464,2,3,0,44.0231,5.19523,9.98143,0.875326
-40.8499,0.996313,0.278186,4,15,0,41.1171,5.5102,9.92594,0.902589
-40.518,0.977331,0.363359,2,3,0,41.0932,5.44024,9.92718,0.908093
-41.7872,0.960579,0.462346,2,7,0,43.6291,5.58924,9.90671,0.913688
-42.635,0.661118,0.574878,3,7,0,43.4407,4.87925,10.0407,0.978638
-40.718,0.9805,0.482143,4,31,0,43.2183,5.11866,10.0041,0.862
-40.079,1,0.614684,1,1,0,40.4045,5.1011,9.99287,0.868259
-40.079,0.00924884,0.803034,3,7,0,41.1414,5.1011,9.99287,0.868259
-40.5128,0.983161,0.288077,3,15,0,41.8238,5.19145,9.97745,0.820921
-40.4997,0.995058,0.36836,3,7,0,41.2951,5.31571,9.95225,0.826734
-40.9549,0.966829,0.477845,2,7,0,41.8675,5.30606,9.95508,1.01079
-42.259,0.915005,0.596957,2,7,0,45.0758,4.90729,10.0278,0.999866
-44.0654,0.266459,0.696788,1,1,0,44.4298,5.01798,10.0421,1.00778
-40.1242,0.998874,0.352125,4,15,0,44.3151,5.26912,9.96012,0.839893
-40.8196,0.880264,0.458058,3,15,0,41.4778,5.16168,9.99727,0.843072
-40.7033,0.988135,0.511098,3,7,0,41.2141,5.1806,9.99474,0.96706
-41.8414,0.708515,0.654541,3,7,0,42.1435,5.5067,9.93903,0.835946
-40.277,0.888633,0.585574,3,7,0,42.4143,5.10514,10.0016,0.923083
-43.0051,0.501602,0.659599,1,3,0,44.2938,4.8356,10.0112,0.886288
-40.2514,0.816289,0.453546,3,7,0,44.5714,5.40164,9.93855,0.938248
-39.8462,0.972357,0.465991,3,7,0,40.6769,5.21961,9.96331,0.869445
-41.2441,0.448816,0.583559,3,7,0,42.2935,5.05287,10.0152,0.969351
-42.5251,0.8041,0.376242,3,15,0,44.8628,5.62187,9.90877,0.859135
-42.3892,0.99832,0.380722,3,15,0,43.9861,5.48702,9.92039,1.03596
-41.763,0.86187,0.492166,3,7,0,46.745,5.44813,9.93263,0.808214
-43.1295,0.546004,0.535269,1,1,0,43.2461,5.4946,9.94129,0.791268
-44.3572,0.895888,0.39133,2,3,0,44.7223,5.50148,9.9478,0.779107
-43.6622,0.983813,0.444191,3,7,0,45.6272,5.31708,9.92792,0.789383
-43.6622,0.120177,0.56255,3,7,0,46.6758,5.31708,9.92792,0.789383
-44.063,0.984248,0.242044,4,15,0,46.3635,5.65373,9.92907,0.864757
-42.9482,0.951297,0.306779,4,15,0,45.9002,4.84334,10.0135,0.992163
-43.8755,0.82265,0.372861,1,1,0,43.9521,4.81699,10.0076,0.993451
-42.2928,0.848276,0.385976,2,3,0,45.6642,4.98311,10.0284,1.00106
-42.1569,1,0.412385,3,7,0,42.6637,4.90686,10.0251,0.997916
-40.4699,0.544536,0.531423,3,7,0,43.821,5.33167,9.94291,0.843997
-40.203,0.864534,0.389884,2,7,0,47.9502,5.31223,9.9459,0.949085
-40.6382,0.995978,0.424807,3,7,0,41.002,5.46677,9.93501,0.871966
-44.0754,0.324433,0.543894,3,7,0,45.1992,5.51233,9.88578,0.931224
-43.894,1,0.305062,1,1,0,44.3362,5.51119,9.88708,0.93138
-43.1406,0.973796,0.392382,3,15,0,44.81,5.64737,9.92364,0.88339
-41.682,1,0.488311,3,7,0,43.9549,5.11433,10.0174,0.902931
-40.5984,0.874924,0.62693,2,7,0,41.8575,5.23652,9.97415,0.993861
-40.6999,0.932652,0.69047,2,3,0,41.3075,5.17194,9.98461,0.99563
-40.6999,0.0280741,0.815462,1,3,0,41.1996,5.17194,9.98461,0.99563
-40.2432,0.989281,0.320967,3,15,0,41.1904,5.24219,9.96392,0.974268
-40.3529,0.994241,0.406312,3,15,0,40.6049,5.18544,9.97323,0.979637
-40.286,0.921674,0.516993,3,7,0,41.4889,5.10947,9.99317,0.84994
-41.4387,0.470708,0.602106,1,1,0,41.5148,5.0398,9.98201,0.838203
-40.2886,0.901903,0.406985,2,3,0,42.2413,5.09358,9.99288,0.851806
-40.3421,0.720202,0.462782,3,7,0,42.0746,5.1458,9.99411,0.956313
-40.3248,1,0.422872,3,7,0,40.5001,5.34497,9.94337,0.849365
-39.9256,0.398145,0.54055,2,7,0,41.8635,5.24902,9.95494,0.88191
-40.2166,0.951638,0.335986,2,7,0,40.5349,5.292,9.97698,0.907117
-41.1226,0.963601,0.405182,2,7,0,41.9488,5.12078,9.96941,0.990864
-40.9132,0.994113,0.495313,3,7,0,42.5459,5.46433,9.92203,0.946407
-40.1306,0.963388,0.627433,2,7,0,42.8919,5.30429,9.95796,0.96333
-42.0516,0.526554,0.765659,2,7,0,42.5864,5.46648,9.95732,0.854415
-40.8315,1,0.556155,2,7,0,42.2864,5.14784,10.0047,0.884523
-40.8315,0.0597797,0.708385,3,7,0,42.4051,5.14784,10.0047,0.884523
-40.4673,0.977532,0.296747,2,3,0,41.2996,5.09577,10.0055,0.886
-40.6059,0.977142,0.36817,4,15,0,41.5861,5.29519,9.97572,0.966953
-40.3366,0.992994,0.456228,3,7,0,40.738,5.17732,9.96022,0.932007
-42.1406,0.948095,0.575552,2,7,0,43.3611,5.59991,9.92585,0.891776
-43.6896,1,0.688254,2,3,0,44.4742,5.61467,9.90726,0.81108
-43.6896,4.68474e-05,0.874087,2,3,0,46.4596,5.61467,9.90726,0.81108
-44.4007,0.890419,0.344384,2,3,0,44.6133,5.64777,9.91577,0.810584
-43.3433,0.98141,0.384973,3,7,0,45.77,5.54324,9.88946,0.897915
-42.3921,0.83666,0.478314,3,9,0,46.0096,5.27661,10,0.939562
-40.4182,0.979223,0.501784,2,7,0,41.9392,5.13951,9.97585,0.837457
-40.4182,0.0197151,0.621121,1,1,0,41.5706,5.13951,9.97585,0.837457
-40.1596,0.936381,0.252474,3,7,0,41.5554,5.27188,9.97408,0.853472
-40.2102,0.967918,0.297518,2,3,0,40.6651,5.30124,9.96969,0.853906
-39.9731,0.980764,0.363413,4,15,0,40.9581,5.1672,9.98185,0.853999
-40.4622,0.695575,0.450228,3,7,0,42.2546,5.05622,9.99224,0.855955
-40.247,1,0.401289,4,15,0,40.8203,5.41864,9.93433,0.905377
-40.9565,0.973443,0.507821,4,31,0,41.7911,4.9976,10.0148,0.952697
-39.6766,0.842335,0.622845,2,7,0,41.1593,5.24929,9.96067,0.900302
-39.8929,0.941137,0.656868,1,3,0,39.9467,5.32927,9.96303,0.896549
-39.8929,0.155419,0.775547,1,3,0,42.8012,5.32927,9.96303,0.896549
-40.1419,0.966984,0.372892,2,7,0,40.9772,5.13916,9.97026,0.924
-41.0424,0.896013,0.453604,2,7,0,41.5449,5.05479,9.97526,0.93468
-41.3636,0.974031,0.508612,3,7,0,41.7971,5.48929,9.94824,0.886921
-41.3636,0.000185884,0.622962,1,1,0,44.3119,5.48929,9.94824,0.886921
-40.4233,0.978462,0.252402,3,15,0,42.4201,5.25969,9.96288,0.985971
-40.5942,0.96326,0.310848,4,15,0,41.1067,5.32599,9.96444,0.83143
-40.4863,0.964548,0.376042,4,15,0,41.8713,5.271,9.97161,0.98282
-40.176,0.968003,0.455293,2,3,0,40.7472,5.27959,9.96365,0.969218
-40.4341,1,0.553056,3,7,0,40.6854,5.40935,9.93911,0.854965
-42.0058,0.0956158,0.696029,1,3,0,43.9903,5.50238,9.95268,0.950522
-42.6326,0.915467,0.316594,2,3,0,44.3052,5.55657,9.94336,0.97945
-43.9342,0.981788,0.362413,4,15,0,44.7396,5.27444,9.93206,1.08101
-41.7961,0.967779,0.446687,2,3,0,44.5679,5.3202,9.98602,0.968789
-41.5535,1,0.541634,2,3,0,42.1122,5.11854,9.9601,0.972201
-40.4916,0.907469,0.680425,3,7,0,42.7664,5.43197,9.92779,0.905237
-40.3471,0.333666,0.770386,3,7,0,42.0186,5.33736,9.97036,0.905767
-40.0195,0.989805,0.46011,2,7,0,40.462,5.3153,9.96887,0.890856
-42.387,0.915892,0.571021,2,3,0,43.064,5.32096,9.93988,1.05601
-40.2927,0.982681,0.652381,2,3,0,43.6228,5.3342,9.96578,0.949315
-40.2927,0.0212687,0.802294,2,5,0,42.3881,5.3342,9.96578,0.949315
-40.4072,0.990872,0.340107,2,7,0,40.8761,5.32576,9.93717,0.88925
-39.712,0.949769,0.422212,2,7,0,42.8373,5.27036,9.96694,0.922376
-42.9459,0.430823,0.500558,2,5,0,43.9605,5.14768,9.9441,0.86665
-40.1874,1,0.334784,2,7,0,42.6338,5.22314,9.95416,0.883836
-40.1058,0.992344,0.419389,2,7,0,40.4597,5.28902,9.96909,0.851884
-41.645,0.568486,0.520614,2,7,0,42.184,5.39266,9.97098,0.864838
-40.3038,0.969329,0.405671,2,3,0,41.5599,5.23264,9.9517,0.876352
-40.3604,0.953569,0.490747,2,7,0,40.7829,5.21943,9.99029,0.891646
-41.0589,0.368265,0.583182,3,7,0,42.3897,5.04164,9.97978,0.951605
-41.5058,0.954189,0.365505,3,7,0,43.1071,5.21811,9.99188,0.820011
-40.6802,0.998907,0.434604,2,3,0,41.3219,5.13505,9.98202,0.82064
-41.3034,0.546143,0.542273,2,3,0,42.0592,5.23982,9.98724,0.822553
-40.3151,0.729555,0.413281,3,7,0,42.773,5.26107,9.96008,0.83054
-40.391,0.950232,0.384683,3,15,0,41.1067,5.35663,9.93462,0.925884
-39.7855,0.823649,0.454939,3,7,0,41.3049,5.28507,9.95672,0.928842
-39.6921,0.892767,0.468893,2,7,0,40.2308,5.22811,9.96484,0.917122
-42.1027,0.673197,0.520716,2,7,0,42.2073,4.96551,9.98528,0.881664
-40.1338,0.945547,0.456102,4,23,0,43.4257,5.12978,9.98256,0.955386
-40.3107,0.997819,0.536013,2,3,0,40.3421,5.1358,9.98319,0.970885
-41.837,0.566775,0.666064,2,3,0,42.2659,4.93476,10.0305,0.875629
-42.5501,0.997044,0.520466,3,15,0,42.7775,5.63208,9.90756,0.983338
-40.572,0.469922,0.645822,3,7,0,43.2774,5.11976,10.0032,0.869521
-41.7523,0.998039,0.455234,3,15,0,42.3395,5.54283,9.90532,0.936992
-40.9441,0.638938,0.565233,2,3,0,42.4913,5.49628,9.93861,0.933052
-44.0683,0.456197,0.477856,3,9,0,47.3911,5.01919,10.0377,1.03837
-43.8869,0.97949,0.332573,2,3,0,45.0547,4.96209,10.0361,1.05868
-40.6585,1,0.404651,3,7,0,44.8998,5.15996,9.9626,0.961953
-41.413,0.92549,0.50293,3,7,0,42.5999,5.54698,9.91147,0.90243
-41.6644,0.832005,0.577141,2,3,0,42.1629,5.58249,9.91818,0.88869
-42.3324,0.699572,0.599525,3,7,0,44.971,5.12846,9.99747,1.05721
-40.3794,0.941129,0.541183,3,7,0,45.3499,5.41664,9.9472,0.942665
-39.7501,0.340394,0.630959,2,7,0,41.2788,5.17532,9.98414,0.893584
-40.6414,0.95666,0.38977,3,7,0,41.1998,5.45597,9.94114,0.869395
-40.4732,0.908324,0.461946,3,7,0,41.6358,5.14185,9.96653,0.865501
-40.4732,0.0414738,0.520052,2,3,0,45.6918,5.14185,9.96653,0.865501
-40.9605,0.995134,0.235091,4,15,0,41.6973,5.39835,9.96213,0.959161
-40.6118,0.784395,0.290111,2,7,0,44.348,5.40933,9.95787,0.927162
-41.3068,0.910335,0.286816,2,7,0,42.1832,5.23063,9.93997,0.914716
-40.7208,0.994955,0.323567,3,9,0,41.8093,5.27252,9.98078,0.845101
-41.3647,0.976691,0.398692,4,15,0,42.8123,5.0581,10.0194,0.883712
-40.5598,0.996198,0.481692,4,23,0,44.7546,5.04246,9.98548,0.926039
-43.551,0.305594,0.593632,2,7,0,46.0499,4.95585,9.98168,0.838169
-41.1816,1,0.355995,3,15,0,43.0941,4.99559,9.99585,0.849492
-40.644,0.99955,0.44039,3,7,0,41.4941,5.11522,10.0069,0.907788
-41.2286,0.494937,0.54422,3,7,0,42.9463,5.12281,10.0105,0.95407
-41.3469,0.885286,0.398102,2,3,0,43.0283,5.0139,10.0215,0.954497
-42.9985,0.931249,0.436819,2,7,0,45.0697,5.14569,9.98604,0.759083
-40.0676,0.974773,0.502529,2,3,0,43.896,5.30945,9.95695,0.846785
-40.0676,0.00912163,0.604499,2,7,0,42.7857,5.30945,9.95695,0.846785
-41.5922,0.944866,0.268192,4,15,0,42.7348,5.10266,9.98732,0.795217
-40.6251,0.606293,0.312921,2,7,0,46.0118,5.13325,10.0043,0.925868
-39.8251,0.999781,0.257536,3,15,0,41.0407,5.16308,9.98331,0.92991
-40.3605,0.949974,0.317828,3,15,0,41.7012,5.33069,9.94189,0.954615
-39.91,0.99679,0.372466,3,15,0,40.9184,5.21517,9.98144,0.931514
-41.5254,0.832289,0.457774,3,11,0,42.4495,4.94787,10.0257,0.956958
-42.0678,0.814002,0.475119,2,3,0,42.7489,4.86236,10.0156,0.93837
-40.3136,0.983686,0.483933,3,7,0,42.506,5.43608,9.94286,0.895681
-40.4413,0.988644,0.586177,3,7,0,41.3371,5.30081,9.96723,0.977127
-40.4413,0.0201279,0.713264,3,7,0,42.9605,5.30081,9.96723,0.977127
-41.3606,0.857992,0.323343,4,15,0,43.1176,5.37338,9.92251,0.875667
-39.7422,0.997662,0.344551,3,15,0,41.8138,5.19938,9.9804,0.881986
-41.6857,0.657089,0.423075,3,7,0,42.9616,5.36744,9.92035,0.875116
-42.9574,1,0.367469,3,7,0,43.8606,5.49463,9.89959,0.995336
-42.8884,0.980232,0.452005,2,3,0,43.8383,5.57337,9.93695,1.00673
-40.6336,0.968446,0.544679,3,7,0,42.9149,5.24925,9.95125,0.839096
-39.7573,0.612208,0.648267,2,3,0,41.248,5.32603,9.9562,0.911517
-40.0381,0.573203,0.538199,3,15,0,41.3561,5.15189,9.98795,0.945502
-39.8552,0.993087,0.429785,3,7,0,40.2342,5.21057,9.96619,0.937144
-40.8828,0.690973,0.524179,2,7,0,42.0349,5.32706,9.96475,0.820001
-41.8411,0.642835,0.471518,1,1,0,42.1323,5.38416,9.96546,0.818616
-43.2789,0.98586,0.404228,3,7,0,43.5877,5.33751,9.9793,1.06606
-42.733,0.994838,0.48911,2,3,0,44.4244,5.11537,9.95934,1.0354
-43.3503,0.889142,0.596875,3,7,0,45.3721,4.86092,10.0526,0.914766
-39.9219,0.992301,0.654933,3,7,0,43.3988,5.26743,9.95234,0.918809
-40.3444,0.319697,0.796514,1,3,0,40.9174,5.37375,9.9332,0.90679
-40.3444,0.416595,0.494685,1,3,0,43.34,5.37375,9.9332,0.90679
-40.9193,0.960378,0.338797,3,15,0,41.6718,5.22196,9.98927,0.982001
-42.4369,0.99258,0.399174,3,11,0,43.2371,4.86919,10.0144,0.987964
-43.1686,0.99393,0.485419,1,3,0,43.9901,4.84658,10.0349,1.02304
-41.2768,0.968361,0.590803,1,3,0,44.184,4.93716,10.0162,0.954494
-40.0298,0.973644,0.700709,2,3,0,41.4761,5.12784,9.97671,0.873639
-39.8796,0.291223,0.83507,2,7,0,40.1996,5.3598,9.9528,0.894157
-40.0346,0.940926,0.506245,3,15,0,40.4105,5.15627,9.97136,0.866444
-40.0346,0.0132567,0.584092,2,7,0,44.1044,5.15627,9.97136,0.866444
-40.1,0.995961,0.269547,3,15,0,40.363,5.29096,9.97051,0.858198
-40.1551,0.996742,0.328476,4,15,0,41.4012,5.26806,9.97591,0.94775
-41.8699,0.80407,0.400403,3,11,0,43.6309,5.39748,9.92828,1.02307
-40.2924,0.967156,0.403605,3,11,0,43.8999,5.19053,9.96819,0.971225
-40.3751,0.994007,0.477534,3,7,0,40.5559,5.1986,9.97967,0.979863
-41.272,0.885473,0.579854,2,3,0,41.5258,5.19983,9.96973,1.02706
-41.4534,0.728769,0.632735,2,7,0,43.0249,4.99279,10.0218,0.968714
-40.4165,0.512561,0.592106,2,3,0,42.409,5.07076,9.99789,0.957201
-40.0496,0.990536,0.448557,3,7,0,40.7395,5.13927,9.98365,0.853286
-44.7417,0.451139,0.542351,3,7,0,45.5896,4.87617,10.0052,0.795466
-43.3622,0.873627,0.38726,2,3,0,45.3128,5.00003,10.0261,0.801797
-40.893,1,0.417702,3,7,0,43.6472,5.07865,9.98268,0.833107
-40.0352,0.95545,0.509411,2,7,0,41.6436,5.29013,9.97429,0.907229
-40.0352,0.447176,0.594642,1,3,0,41.8306,5.29013,9.97429,0.907229
-40.3288,0.996675,0.423587,2,7,0,40.6043,5.26931,9.94842,0.950079
-41.8515,0.971362,0.514549,2,3,0,42.0484,5.39992,9.95068,1.03642
-41.2551,1,0.609622,2,3,0,41.7855,5.38802,9.94593,1.01444
-40.7114,0.592799,0.742258,3,7,0,42.1414,5.24986,9.94324,0.891975
-40.3864,0.982398,0.609445,3,7,0,40.7768,5.07069,10.0048,0.931115
-40.3864,0.515506,0.7292,2,3,0,43.1115,5.07069,10.0048,0.931115
-41.9966,0.959336,0.555987,3,7,0,42.3423,5.58281,9.90524,0.879718
-40.444,0.919836,0.650418,2,7,0,42.8749,5.41375,9.93019,0.885959
-40.444,0.0453488,0.73225,2,3,0,42.5398,5.41375,9.93019,0.885959
-40.7786,0.98458,0.355698,3,7,0,41.2713,5.41142,9.94403,0.83424
-40.6069,0.826926,0.4263,3,15,0,43.2961,4.99591,10.0008,0.893341
-41.1864,0.972507,0.439064,2,3,0,41.3713,4.93967,10.0063,0.892218
-40.3795,0.491448,0.519818,3,7,0,43.3821,5.19971,9.97469,0.983207
-41.7615,0.85421,0.38831,3,7,0,41.9215,5.08442,9.96884,0.836103
-39.8339,1,0.410496,2,7,0,41.9228,5.15598,9.97648,0.873352
-39.6303,0.994825,0.49866,1,3,0,40.0277,5.19735,9.97358,0.895507
-39.6303,0.944361,0.602509,1,3,0,40.4137,5.19735,9.97358,0.895507
-39.6303,4.70664e-07,0.693534,1,1,0,43.9418,5.19735,9.97358,0.895507
-39.812,0.958908,0.325071,2,7,0,41.3122,5.22927,9.97534,0.934393
-39.8981,0.938797,0.379529,2,3,0,40.1014,5.1945,9.96639,0.932847
-39.6867,0.986603,0.434581,2,7,0,40.9996,5.24437,9.96131,0.890329
-39.8151,0.989734,0.520525,3,7,0,40.0034,5.12298,9.98507,0.899289
-40.1218,0.955888,0.625061,2,5,0,41.0187,5.38162,9.94379,0.938053
-40.4225,0.224708,0.726645,1,3,0,41.9627,5.35144,9.96315,0.854362
-40.7159,0.968863,0.423252,2,7,0,41.637,5.08859,9.97625,0.96097
-40.5945,0.992761,0.498146,2,7,0,41.1557,5.09781,9.99583,0.976772
-41.3911,0.886924,0.599428,2,7,0,42.6909,5.09415,9.98247,0.806891
-41.0944,1,0.652622,3,7,0,41.5071,5.37921,9.95752,0.998841
-39.8497,0.623313,0.790112,2,3,0,40.9925,5.33106,9.95284,0.928011
-41.1262,0.812471,0.671189,2,5,0,41.894,5.39229,9.93376,0.995961
-40.0973,0.924992,0.681154,3,7,0,41.8471,5.30191,9.95023,0.854713
-40.0973,0.0405688,0.768135,3,7,0,41.369,5.30191,9.95023,0.854713
-40.1691,0.969486,0.378322,3,15,0,40.8382,5.06138,9.9991,0.918736
-40.8556,0.794017,0.444929,3,7,0,41.6599,5.4016,9.96333,0.92777
-40.5606,1,0.443982,2,5,0,41.108,5.20121,9.95252,0.889646
-40.031,0.998629,0.536944,3,13,0,40.4445,5.2073,9.98628,0.924452
-40.031,0.0502575,0.648271,3,7,0,43.9474,5.2073,9.98628,0.924452
-40.0709,0.976204,0.323477,2,7,0,43.6738,5.26815,9.96591,0.962231
-40.2494,0.946546,0.382534,3,7,0,40.6976,5.25853,9.95081,0.861066
-40.2494,0.594592,0.439913,1,1,0,41.1734,5.25853,9.95081,0.861066
-40.8424,0.976398,0.364794,4,15,0,41.6677,5.10173,10.0028,0.976909
-40.6233,0.850338,0.431177,3,7,0,42.666,5.38603,9.9323,0.859653
-40.3574,0.457253,0.45331,3,7,0,43.7912,5.33247,9.95186,0.834799
-39.9229,0.970601,0.331231,4,15,0,41.4191,5.11622,9.99198,0.915994
-40.857,0.823252,0.389241,3,7,0,42.3646,5.29624,9.95859,0.808816
-39.6408,0.98411,0.39909,3,7,0,41.6342,5.28002,9.9604,0.900632
-40.3223,0.953591,0.474603,2,7,0,40.9495,5.17174,9.9813,0.976261
-44.6268,0.485097,0.548552,3,7,0,45.1957,5.46248,9.97959,0.889607
-40.5426,1,0.411822,1,3,0,45.2246,5.39027,9.95134,0.843676
-39.8902,0.639069,0.496657,5,35,0,43.0747,5.12848,9.99172,0.903614
-40.2996,0.811077,0.429801,2,3,0,40.9153,5.11037,10.0022,0.913294
-40.3024,0.52014,0.435657,2,3,0,43.3283,5.17476,9.9946,0.879225
-41.5709,0.892675,0.338227,3,15,0,42.8262,5.20195,9.95926,0.80094
-40.2723,0.997987,0.369508,2,7,0,42.3866,5.25738,9.98261,0.880022
-40.3357,0.970074,0.444412,2,7,0,43.2265,5.31181,9.95496,0.8324
-40.4592,0.816225,0.52084,3,7,0,41.0637,5.35037,9.94167,0.84458
-39.6241,0.519206,0.53027,2,7,0,41.8526,5.22576,9.96801,0.907841
-40.6247,0.863518,0.411781,4,15,0,41.0052,5.08046,9.97444,0.89773
-39.8413,1,0.437777,3,11,0,40.5406,5.23879,9.96445,0.941807
-41.5056,0.916713,0.526879,2,3,0,41.603,5.30721,9.95983,1.03604
-41.2298,0.926563,0.587659,3,7,0,41.7747,5.30921,9.95455,0.798646
-41.2298,0.158862,0.661189,3,7,0,44.6282,5.30921,9.95455,0.798646
-42.4754,0.964465,0.37069,3,7,0,43.2638,5.26983,9.96035,0.765916
-40.285,0.801352,0.431741,3,7,0,43.6412,5.16998,9.98619,0.840253
-40.789,0.915171,0.433689,3,15,0,41.2854,5.1623,9.96787,0.825794
-42.2336,0.968707,0.482863,2,3,0,42.4494,5.14121,9.99816,0.788939
-39.877,0.931365,0.564126,2,3,0,42.0336,5.21618,9.97712,0.859588
-41.0601,0.625215,0.637022,3,7,0,41.8055,5.45919,9.91737,0.896989
-41.5391,0.59403,0.545714,3,7,0,43.8345,4.98514,10.0081,1.00175
-40.8925,0.930688,0.454688,3,7,0,42.4387,5.25138,9.98199,0.827733
-40.8925,0.0454026,0.513048,1,1,0,43.9194,5.25138,9.98199,0.827733
-45.3461,0.718982,0.261187,3,15,0,46.2548,5.17769,10.0313,0.995302
-42.653,1,0.24377,2,7,0,46.3276,5.078,10.0139,1.04541
-41.1457,0.980985,0.292775,3,7,0,43.4322,4.96624,9.99613,0.92392
-40.6209,0.964928,0.345563,2,7,0,42.218,5.20892,9.99477,0.926212
-43.2032,0.777579,0.401912,2,7,0,43.4633,4.94397,9.9788,0.949292
-42.0252,0.982904,0.395224,2,7,0,45.855,4.87895,10.0093,0.933927
-41.1838,0.731316,0.466907,3,7,0,45.2305,5.16867,9.97332,1.02046
-41.6365,0.994222,0.440513,3,7,0,42.2725,5.07679,9.99935,0.801801
-40.6977,0.700035,0.525454,2,7,0,44.2366,5.0373,9.9847,0.884648
-39.952,0.778654,0.482124,3,7,0,41.5648,5.34291,9.94388,0.910941
-40.5207,0.845152,0.474501,2,3,0,41.0037,5.4626,9.92859,0.904194
-40.8216,0.919673,0.495451,2,3,0,41.0134,5.49326,9.92203,0.901536
-39.8399,0.988918,0.552671,3,7,0,40.9616,5.12719,9.98199,0.914432
-39.8399,0.71754,0.655417,1,3,0,40.3186,5.12719,9.98199,0.914432
-43.4679,0.22041,0.610891,1,3,0,44.1374,5.01982,9.9615,0.962772
-40.9288,1,0.366692,2,3,0,43.0364,5.23126,9.99067,0.969348
-40.3818,0.9431,0.439099,3,7,0,41.5887,5.25335,9.96514,0.984117
-40.3555,0.963675,0.499841,2,3,0,40.7026,5.24916,9.97191,0.979843
-41.5411,0.810362,0.579268,2,3,0,41.8482,5.25228,9.95882,1.03694
-40.2691,0.952811,0.58624,2,7,0,41.7934,5.37246,9.9553,0.8585
-40.2863,1,0.672622,1,1,0,40.3833,5.37061,9.94785,0.84806
-40.2863,1.0375e-19,0.804249,1,1,0,46.8653,5.37061,9.94785,0.84806
-40.8095,0.910253,0.398959,3,11,0,41.0151,5.04298,9.98498,0.957025
-40.6151,0.992548,0.44093,3,11,0,41.1104,5.39225,9.95828,0.860548
-40.3411,0.850372,0.523718,3,7,0,41.7476,5.44135,9.93865,0.922957
-40.3411,4.38968e-05,1.09791,3,13,1,41.7617,5.44135,9.93865,0.922957
-40.3411,0,2.56389,1,1,0,40.8074,5.44135,9.93865,0.922957
-39.9438,0.998756,0.252804,3,15,0,40.7251,5.24676,9.97124,0.851366
-40.0663,0.988281,0.262428,3,15,0,41.0329,5.18069,9.98833,0.866903
