# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=15
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=2102757686
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-41.4946,0.59347,0.423794,2,3,0,43.7688,5.31033,9.95556,0.790768
-42.4695,0.987305,0.278697,3,7,0,42.7188,5.33625,9.94893,0.770899
-42.9612,0.88989,0.41412,3,15,0,44.6924,5.36513,9.92759,0.789938
-43.6245,1,0.501964,3,15,0,44.1606,4.87232,10.0228,1.06053
-42.5004,1,0.759962,2,3,0,43.4721,4.93986,10.0223,1.0287
-42.5004,0.268704,1.14571,1,3,0,43.4631,4.93986,10.0223,1.0287
-40.4522,0.984689,0.39345,4,15,0,44.2257,5.33517,9.95397,0.830025
-40.0111,0.946076,0.574712,2,3,0,41.0661,5.34751,9.94671,0.866998
-40.0111,0.00733482,0.774251,2,3,0,44.6188,5.34751,9.94671,0.866998
-39.8257,0.997821,0.160957,4,15,0,40.1408,5.34538,9.95298,0.887012
-39.8126,0.993931,0.240981,3,15,0,40.7201,5.13042,9.98374,0.886415
-40.2306,0.951093,0.356642,2,7,0,41.3521,5.26089,9.96184,0.973434
-40.1801,0.946946,0.483501,2,3,0,40.7401,5.31897,9.96218,0.959673
-40.7241,0.875906,0.648327,2,7,0,41.1078,5.32596,9.93672,0.959775
-41.7689,0.922465,0.755282,3,7,0,43.7718,4.88027,10.0217,0.88826
-41.2105,0.358147,0.961321,2,3,0,41.8466,4.9326,10.016,0.884848
-40.4347,0.892314,0.412411,3,11,0,42.1933,5.26225,9.94459,0.919386
-41.7499,0.964538,0.495727,3,7,0,42.586,4.89906,10.0218,0.868736
-40.2126,0.99453,0.68266,2,7,0,42.639,5.36844,9.93869,0.872353
-40.5219,0.105258,0.992272,2,3,0,41.8955,5.28976,9.97904,0.866887
-41.8072,0.994707,0.267963,3,11,0,42.3577,5.21191,9.95134,1.02254
-40.4237,0.986794,0.389925,4,15,0,42.4671,5.19461,9.95542,0.886687
-40.7307,0.9431,0.557214,2,5,0,41.4749,5.43712,9.95355,0.914095
-39.9768,0.545111,0.731702,2,7,0,41.5072,5.28618,9.97162,0.931697
-43.2714,0.874882,0.457863,3,7,0,45.0046,4.85858,10.0253,1.03889
-40.4338,1,0.529195,3,7,0,43.2487,5.07794,9.9919,0.846795
-46.435,0.0933518,0.76911,3,7,0,48.7033,5.22382,10.0241,1.07337
-46.5452,0.986169,0.211425,3,7,0,48.0898,5.19415,10.0322,1.04682
-42.7349,0.950464,0.299809,3,15,0,48.855,5.14594,9.95415,1.03697
-41.4934,0.995427,0.397265,3,7,0,43.4877,5.3694,9.96785,0.999358
-42.5461,0.656899,0.569729,2,5,0,44.5768,5.2345,9.92995,0.934419
-42.3532,0.990973,0.442418,2,7,0,43.5756,5.21879,10.007,0.876947
-40.4017,1,0.627308,3,7,0,42.5983,5.13337,9.96867,0.941387
-41.7723,0.333341,0.901422,1,3,0,42.7447,5.01601,9.99493,1.0204
-41.6241,1,0.393703,1,1,0,41.7896,5.02806,9.99722,1.01936
-40.6299,0.685746,0.565143,3,7,0,42.6258,5.01014,10.0058,0.944939
-40.7285,0.98221,0.464081,3,7,0,41.3624,5.03994,10.0018,0.846013
-41.2231,0.793363,0.64338,2,3,0,41.3028,4.99559,9.99911,0.841233
-41.1418,1,0.638758,3,7,0,41.2755,5.03343,10.0072,0.833282
-41.1418,0.104584,0.910106,2,3,0,41.557,5.03343,10.0072,0.833282
-41.1794,0.99783,0.271947,3,7,0,41.7381,4.97006,10.0127,0.855685
-41.0015,0.992877,0.386212,3,15,0,42.1629,5.01546,10.0104,0.972096
-41.8657,0.667862,0.542384,2,5,0,43.1717,5.27899,9.99321,0.864936
-39.6859,1,0.434121,2,7,0,42.0744,5.20539,9.97891,0.904143
-39.6859,0.438567,0.615338,1,3,0,42.5998,5.20539,9.97891,0.904143
-39.7221,0.996719,0.33317,3,7,0,39.7815,5.18219,9.97464,0.922153
-39.7998,0.891875,0.46886,3,7,0,40.4622,5.15156,9.97597,0.886932
-39.8616,0.993862,0.55089,3,7,0,40.3419,5.35898,9.95182,0.897766
-39.9203,0.967461,0.76823,2,7,0,40.1577,5.24528,9.96862,0.951428
-39.9203,6.45832e-20,1.02227,1,1,0,43.794,5.24528,9.96862,0.951428
-40.1697,0.844147,0.267393,3,11,0,43.3245,5.19625,9.96109,0.865167
-39.8252,0.996183,0.289948,3,15,0,40.9163,5.15274,9.97383,0.897629
-39.8795,0.922911,0.404908,2,7,0,40.6663,5.22247,9.96047,0.92439
-39.736,1,0.499456,2,7,0,40.0198,5.28529,9.95862,0.925003
-39.74,0.685475,0.698974,3,7,0,40.1442,5.25602,9.95856,0.883691
-40.1759,0.917956,0.580691,2,7,0,42.0476,5.29534,9.95849,0.967706
-39.8619,0.798305,0.708061,2,7,0,40.653,5.11363,9.98558,0.908491
-41.6679,0.341535,0.708616,2,7,0,42.2592,4.95482,9.991,0.919254
-40.2078,0.982437,0.336171,2,7,0,42.3773,5.09198,9.9819,0.935599
-40.6813,0.997513,0.455207,3,7,0,41.0012,4.98866,9.99993,0.902705
-41.2211,0.35568,0.630399,3,7,0,43.1544,5.50677,9.93547,0.962782
-40.9656,0.987851,0.308342,2,3,0,41.4635,5.48437,9.93911,0.953738
-40.1297,1,0.420038,3,7,0,41.1353,5.32063,9.94389,0.93477
-43.5626,0.545698,0.58231,3,7,0,45.4067,4.96115,9.9871,1.05458
-42.3858,0.951312,0.388964,4,15,0,45.378,5.31646,9.91975,0.902929
-40.5273,0.995511,0.49795,3,15,0,42.6998,5.06912,9.99308,0.968181
-39.9103,0.93728,0.68288,3,7,0,41.6366,5.26738,9.97456,0.878353
-39.9103,0.0020163,0.852101,2,7,0,42.3775,5.26738,9.97456,0.878353
-40.6579,0.992982,0.241681,3,7,0,41.1229,5.18651,9.96642,0.824092
-39.7989,0.982426,0.329872,3,7,0,41.0962,5.17966,9.98465,0.884683
-40.5386,0.837058,0.441974,2,7,0,41.1781,5.14115,9.96613,0.863052
-39.9777,0.9923,0.470624,5,39,0,41.2992,5.35903,9.94276,0.890323
-39.7393,0.906959,0.638513,3,7,0,40.8119,5.29676,9.9557,0.919136
-39.7393,0.305734,0.757002,2,7,0,40.3149,5.29676,9.9557,0.919136
-41.0754,0.942314,0.352271,3,11,0,41.5414,5.31927,9.94701,1.00971
-42.8844,0.829906,0.441479,2,3,0,43.2502,5.29054,9.93541,1.05654
-40.4472,0.96318,0.464466,2,7,0,43.2668,5.25695,9.98597,0.901253
-40.5897,0.854518,0.599784,1,3,0,41.1601,5.28922,9.98235,0.912797
-41.086,0.735277,0.654514,1,1,0,41.7944,5.30828,9.98432,0.918428
-40.5608,0.944706,0.594754,2,5,0,41.3795,5.23244,9.94725,0.898741
-40.2164,0.911766,0.744445,2,3,0,41.1141,5.41237,9.93827,0.927821
-40.2164,0.31211,0.885086,1,3,0,40.9854,5.41237,9.93827,0.927821
-39.7379,0.964951,0.423108,2,7,0,40.5778,5.28531,9.95637,0.879867
-41.6916,0.666124,0.545537,2,3,0,42.0295,5.44162,9.9544,0.832113
-40.9925,0.82891,0.447423,4,31,0,43.1148,5.19983,9.95727,0.992007
-41.2736,0.885379,0.469332,3,7,0,42.1963,5.26842,9.93529,0.890744
-40.3934,0.894961,0.535699,2,5,0,42.6345,5.35653,9.96276,0.950637
-40.3768,0.987644,0.619817,3,7,0,40.6624,5.09769,9.9895,0.843498
-40.3768,0.146565,0.822841,2,3,0,40.8647,5.09769,9.9895,0.843498
-40.6503,0.982648,0.311965,3,7,0,41.2335,5.01707,10.0071,0.867269
-40.4202,0.939965,0.411218,4,15,0,41.107,5.35724,9.93528,0.937554
-40.6204,0.852252,0.508093,2,7,0,45.2712,5.14482,9.9614,0.918604
-40.8583,0.889417,0.550915,2,7,0,43.333,5.01379,9.98725,0.899953
-42.6288,0.485977,0.630653,3,7,0,43.5496,5.00352,9.9722,0.971366
-40.9773,0.996983,0.398989,3,7,0,42.4724,5.29409,9.98572,0.914317
-42.2618,0.701833,0.534706,1,3,0,42.9515,5.32699,9.99065,0.941064
-40.1508,0.993217,0.46496,2,7,0,42.7917,5.31524,9.96144,0.960012
-41.1711,0.812076,0.618485,3,7,0,41.5081,5.28005,9.9417,0.834098
-43.4418,0.226071,0.63142,2,3,0,44.7026,5.35038,9.92613,0.787298
-41.8977,0.98642,0.275779,3,7,0,45.7115,5.53406,9.91709,0.83852
-41.1415,1,0.362925,2,3,0,41.8831,5.50001,9.92305,0.85984
-41.0749,0.908509,0.486348,3,15,0,41.6812,4.97747,10.0189,0.943896
-42.1985,0.919834,0.57056,2,3,0,42.5625,4.94461,10.0329,0.980335
-41.5995,1,0.679747,2,3,0,42.7636,5.00489,9.99899,1.01047
-44.4581,0.426614,0.907386,2,7,0,45.2637,5.15008,9.98766,1.13726
-41.4901,0.901,0.533792,2,3,0,45.3708,5.29696,9.97532,1.01899
-40.4811,0.964809,0.618392,2,7,0,42.2165,5.33871,9.93432,0.903531
-40.4811,5.56761e-05,0.783724,2,3,0,44.1392,5.33871,9.93432,0.903531
-39.9558,0.999718,0.253135,4,23,0,40.9152,5.175,9.98569,0.938459
-39.9828,0.997725,0.337372,2,3,0,40.0533,5.16377,9.98537,0.94454
-40.4038,0.989578,0.447736,3,7,0,40.735,5.0869,9.99679,0.960406
-39.7834,0.964544,0.586615,2,7,0,41.9976,5.18536,9.97022,0.923288
-39.8591,0.978883,0.741077,1,3,0,40.3336,5.13167,9.99021,0.893282
-39.8591,0.644251,0.954078,2,3,0,42.3868,5.13167,9.99021,0.893282
-40.8168,0.49935,0.769187,3,7,0,41.7775,5.03329,9.98515,0.945051
-41.3429,0.946537,0.507404,2,7,0,43.9226,5.5406,9.92012,0.955498
-40.2635,0.994707,0.623973,3,7,0,42.1205,5.43496,9.93712,0.906625
-40.2635,0.000853633,0.819443,2,5,0,44.9216,5.43496,9.93712,0.906625
-41.4596,0.925977,0.27223,4,19,0,41.7792,5.1616,10.0097,0.904725
-41.8695,0.996388,0.325411,4,15,0,42.7902,5.35141,9.92022,0.88139
-41.5238,0.790577,0.428161,3,11,0,44.3942,5.54861,9.90975,0.895323
-43.1426,0.867038,0.424221,3,7,0,44.0169,5.60958,9.89712,0.845069
-42.1092,0.674126,0.466705,2,3,0,45.165,5.46989,9.90539,0.894098
-42.8796,0.537627,0.394359,2,3,0,46.8017,5.3495,9.91171,0.923269
-42.9538,0.998499,0.276895,2,7,0,45.884,5.43614,9.9011,0.935961
-40.2643,0.997548,0.364331,3,15,0,43.1521,5.40146,9.94317,0.862905
-39.6112,0.965579,0.478151,2,7,0,40.9203,5.25121,9.96667,0.904356
-40.4238,0.780576,0.600214,2,5,0,40.548,5.32688,9.97294,0.9242
-41.31,0.954133,0.586318,3,7,0,41.9999,4.97598,9.9914,0.88876
-41.31,0,2.89457,0,1,1,41.5769,4.97598,9.9914,0.88876
-41.31,0,6.75901,0,1,1,43.653,4.97598,9.9914,0.88876
-41.6886,0.907905,0.666434,3,7,0,42.3035,5.36525,9.9217,0.970129
-41.3688,0.95938,0.54305,3,7,0,42.8094,5.26518,9.98255,0.817713
-42.704,1,0.642533,2,3,0,43.129,5.15736,9.97186,0.767196
-42.704,4.08364e-15,0.988385,1,1,0,49.1055,5.15736,9.97186,0.767196
-41.9638,0.997226,0.0779033,3,15,0,43.3462,5.20331,9.97994,0.778947
-41.0189,0.974357,0.130478,4,31,0,43.9561,5.16812,9.99663,0.833351
-40.3045,0.944617,0.214222,3,7,0,42.597,5.11306,9.99011,0.844519
-43.6696,0.723737,0.33029,2,3,0,44.0115,5.02905,9.96819,0.822019
-42.09,1,0.257907,3,7,0,43.8276,5.22036,10.0047,0.874021
-41.2454,0.857969,0.487696,3,7,0,43.3728,5.09498,9.97079,0.983464
-42.1845,0.823161,0.592611,3,7,0,43.8174,5.11367,10.0158,0.842856
-41.1408,0.643983,0.648294,3,7,0,46.3087,5.47682,9.9227,0.969636
-41.0154,0.999633,0.406968,3,7,0,41.1526,5.4813,9.92681,0.966605
-40.9021,0.723624,0.776009,2,3,0,41.3246,5.47979,9.93918,0.952323
-40.6878,0.83436,0.629063,3,7,0,42.061,5.32291,9.93742,0.857238
-40.8948,0.498693,0.718747,2,3,0,41.2265,5.39309,9.93364,0.836984
-41.676,0.975734,0.296807,4,15,0,42.4339,5.57098,9.92536,0.882818
-40.2781,0.907416,0.522236,3,11,0,43.4957,5.13862,9.99942,0.907668
-41.084,0.928195,0.743507,2,3,0,41.132,4.97051,9.99928,0.94799
-41.084,4.63333e-15,1.1199,1,1,0,43.2382,4.97051,9.99928,0.94799
-40.1738,0.999992,0.110308,5,31,0,41.3495,5.33632,9.94901,0.848529
-39.6788,0.99928,0.206844,4,15,0,40.2806,5.19584,9.9697,0.897667
-39.7579,0.993558,0.383148,3,15,0,39.9331,5.30065,9.95675,0.924717
-40.9839,0.843151,0.691164,3,7,0,43.7418,4.95013,10.0098,0.928306
-40.9839,0.00506742,0.806295,1,3,0,44.2313,4.95013,10.0098,0.928306
-40.3975,0.999887,0.0891311,5,63,0,42.1875,5.30108,9.95635,0.828108
-39.8403,0.990907,0.16331,4,15,0,40.8029,5.28826,9.97039,0.893431
-40.8414,0.946463,0.288971,3,11,0,40.8584,5.27511,9.98683,0.933084
-40.3777,1,0.448459,2,3,0,40.899,5.12089,9.9692,0.908848
-40.7641,0.777782,0.799071,2,7,0,40.7805,5.0694,9.98667,0.837383
-39.7341,0.26368,0.775105,3,7,0,41.4115,5.19954,9.96822,0.88155
-41.3805,0.9479,0.190447,4,31,0,44.677,5.34486,9.9339,1.00097
-41.8607,0.904803,0.293453,3,15,0,44.1045,5.1789,9.95183,1.00675
-39.9469,0.992784,0.400925,4,15,0,42.0374,5.10773,9.98791,0.925822
-40.8081,0.54493,0.685628,2,7,0,41.503,5.4782,9.92902,0.866473
-42.6764,0.862406,0.364751,4,15,0,43.1025,4.9634,10.0389,0.969875
-41.9105,1,0.44281,2,3,0,42.5803,4.95083,10.0318,0.95917
-42.2916,1,0.761062,2,3,0,42.8102,4.91029,10.0175,1.01221
-42.2916,3.51381e-14,1.29728,1,1,0,44.217,4.91029,10.0175,1.01221
-41.9397,0.997866,0.178086,5,31,0,43.8689,5.44364,9.944,0.803674
-41.9926,0.90312,0.302731,2,3,0,43.0692,5.45327,9.9512,0.819848
-41.83,0.992076,0.403877,4,15,0,43.3976,5.18324,9.95652,1.02491
-40.6093,0.797236,0.66756,3,7,0,42.0175,5.14903,9.97792,0.990324
-40.0423,0.899695,0.681029,2,3,0,41.0213,5.21001,9.98689,0.890518
-40.2166,0.353504,0.890119,1,3,0,40.3455,5.15114,9.96592,0.89126
-41.395,0.998076,0.311504,3,15,0,41.9338,5.22794,9.98811,1.0103
-41.7355,0.984347,0.515753,2,3,0,42.4602,5.10609,9.97791,1.03308
-40.9878,0.216222,0.820812,3,11,0,41.9353,5.46518,9.95037,0.913333
-40.0075,0.997008,0.212327,3,7,0,41.336,5.37843,9.94596,0.925052
-39.8159,0.937969,0.347889,3,15,0,41.3369,5.17061,9.97003,0.898147
-40.6808,0.906922,0.493584,2,7,0,41.6794,5.45276,9.92528,0.933355
-40.4807,0.951191,0.648777,3,7,0,42.3634,5.26412,9.96973,0.823718
-40.4807,0.00239881,0.940604,3,7,0,45.1426,5.26412,9.96973,0.823718
-40.1459,0.998404,0.155725,4,31,0,40.9044,5.12914,9.97911,0.854075
-40.3176,0.985739,0.252297,2,7,0,40.4646,5.11853,9.97544,0.85907
-41.7726,0.64135,0.394831,2,7,0,45.2478,4.9789,9.98451,0.943932
-43.5453,0.95822,0.284091,4,15,0,44.898,5.3313,9.91437,1.01315
-42.5949,0.989836,0.415488,3,7,0,44.0968,5.3545,9.92686,1.0416
-42.4357,0.999326,0.648662,3,7,0,43.1363,5.50077,9.94343,1.02619
-42.4357,0.00157778,1.0285,1,1,0,42.6754,5.50077,9.94343,1.02619
-42.3267,0.99508,0.182914,4,23,0,46.568,5.06583,9.9988,0.783667
-40.1551,0.99116,0.287865,3,7,0,42.6928,5.06223,9.9903,0.892917
-40.1799,0.993342,0.446822,3,7,0,40.6537,5.05624,9.99375,0.921007
-40.1223,0.716652,0.69327,3,7,0,40.3824,5.3799,9.94027,0.876341
-40.2628,0.956921,0.592358,3,7,0,41.6992,5.14087,9.98521,0.839682
-41.4528,0.385874,0.844945,3,7,0,42.6507,5.54124,9.9262,0.864805
-40.5883,0.999756,0.358887,4,15,0,41.9367,5.34846,9.93695,0.960397
-44.9051,0.946947,0.559419,3,7,0,45.3495,5.78494,9.86922,0.959316
-43.1125,0.293606,0.777009,3,7,0,48.8101,5.22467,9.96059,1.09392
-42.4817,0.99908,0.276197,4,15,0,43.5988,5.15765,9.97477,1.07229
-42.7354,0.983637,0.427353,4,15,0,43.2763,5.33346,9.95246,0.76409
-41.2812,0.377753,0.63756,2,7,0,44.625,5.06212,9.99112,1.01025
-41.9529,0.968959,0.273828,4,15,0,42.9628,5.01852,10.029,0.892646
-44.0823,0.973061,0.39568,4,15,0,45.9665,5.56059,9.93099,1.08412
-42.4858,0.832111,0.574322,3,7,0,47.3662,5.18403,10.0067,1.01799
-41.3418,0.872352,0.624914,2,5,0,43.1571,5.47518,9.94859,0.863945
-40.361,0.738589,0.736481,3,7,0,41.3556,5.23933,9.95415,0.960097
-40.361,0.00592982,0.663334,1,1,0,43.6246,5.23933,9.95415,0.960097
-39.9331,0.992032,0.139403,4,23,0,43.2078,5.23844,9.96116,0.944546
-40.1324,0.996352,0.209132,3,7,0,40.3414,5.29494,9.96391,0.962491
-40.3872,0.962853,0.315159,3,15,0,40.9834,5.1443,9.96679,0.94189
-39.8369,0.988768,0.442998,4,15,0,40.4837,5.25486,9.95705,0.875559
-39.71,0.904929,0.652816,2,5,0,40.1371,5.21546,9.96462,0.898829
-39.71,0.149768,0.814525,2,3,0,44.2085,5.21546,9.96462,0.898829
-41.0928,0.970602,0.235762,3,15,0,41.8339,5.02867,10.0198,0.912373
-40.9058,0.966476,0.334592,4,15,0,42.0225,5.18886,9.9985,0.954707
-41.9019,0.97546,0.469579,3,11,0,42.4628,4.96894,10.0325,0.900502
-39.858,0.739993,0.66831,3,7,0,42.1012,5.22999,9.97082,0.945755
-40.1667,0.944922,0.606486,2,5,0,40.9997,5.34497,9.94619,0.854008
-40.421,0.0913321,0.811193,3,7,0,42.9564,5.10146,9.97338,0.886738
-40.78,0.959715,0.217316,3,9,0,41.7898,5.1023,9.96759,0.906535
-43.2112,0.821733,0.299365,2,7,0,44.9504,5.12982,9.94242,0.934027
-40.2702,0.944144,0.317941,2,3,0,44.3199,5.36094,9.96368,0.88978
-39.9171,0.911591,0.423576,2,7,0,40.9985,5.27257,9.95112,0.908071
-40.6009,0.856835,0.530019,2,7,0,41.3218,5.16748,9.95735,0.908492
-40.4779,0.948313,0.598449,1,3,0,41.0673,5.18718,9.95581,0.922653
-41.7472,0.234392,0.798225,1,3,0,43.4762,5.46913,9.95235,0.848661
-40.437,0.977731,0.288478,2,3,0,42.2213,5.39474,9.94617,0.847138
-40.999,0.962846,0.406123,3,7,0,41.5993,5.3076,9.95637,0.805174
-40.8686,0.456072,0.554954,2,7,0,46.3229,5.16785,9.98102,1.0071
-40.1136,0.996014,0.303254,4,15,0,41.9533,5.20448,9.97397,0.838806
-42.1134,0.894132,0.43918,3,15,0,42.9185,4.94254,10.0352,0.955208
-42.1134,0.68134,0.528455,1,1,0,42.8776,4.94254,10.0352,0.955208
-41.7899,1,0.434533,1,1,0,42.0661,4.92294,10.0304,0.956378
-39.8408,0.988967,0.629998,2,7,0,42.4843,5.13911,9.97703,0.893288
-39.8408,0.00701262,0.893107,2,7,0,41.4916,5.13911,9.97703,0.893288
-39.867,0.99374,0.22393,4,23,0,40.2019,5.26129,9.95554,0.926725
-42.2055,0.846804,0.320496,2,7,0,43.5844,5.32306,9.92045,0.949251
-40.7276,0.983546,0.353814,2,3,0,42.5329,5.4034,9.95812,0.952379
-41.0899,0.912644,0.495216,3,7,0,42.2023,5.10258,9.97209,0.984712
-40.3099,0.951877,0.611328,3,7,0,41.1459,5.29197,9.97085,0.844892
-40.3728,0.782289,0.80631,2,3,0,40.398,5.26507,9.95646,0.832263
-40.4477,0.561416,0.792477,2,3,0,40.6677,5.23449,9.96348,0.824498
-41.776,0.95512,0.533235,2,3,0,41.9548,5.18135,9.98423,0.785439
-44.3595,0.103309,0.705327,2,3,0,45.2417,5.27377,9.98429,0.754146
-39.955,0.998705,0.218177,4,15,0,44.9726,5.10649,9.99262,0.918413
-43.27,0.788478,0.311089,3,11,0,43.946,4.92003,9.98382,0.953553
-43.577,0.990563,0.310043,4,15,0,45.5801,5.31974,9.91307,0.987138
-41.0827,0.978964,0.434367,2,3,0,43.2274,5.49663,9.93809,0.953788
-40.5758,0.986673,0.595361,3,7,0,41.4694,5.34848,9.93311,0.881414
-43.0268,0.375469,0.824768,2,7,0,44.0906,5.6457,9.92499,0.901644
-40.5326,0.995384,0.411332,4,15,0,44.7341,5.0685,9.97953,0.884078
-40.0683,0.94674,0.577523,2,5,0,40.8943,5.26091,9.97974,0.913682
-39.8311,0.821574,0.746325,1,3,0,40.471,5.21911,9.96759,0.860053
-40.3437,0.874425,0.783034,2,3,0,40.56,5.34826,9.95775,0.843071
-40.2485,0.444358,0.895853,3,7,0,40.9964,5.04631,9.99848,0.884408
-40.5619,0.983873,0.505864,3,15,0,41.2864,5.35877,9.94424,0.978917
-43.3864,0.697114,0.69243,3,7,0,43.847,5.58101,9.89693,0.833934
-42.4298,0.0998204,0.592856,2,3,0,47.1449,5.49498,9.95847,0.891946
-40.6245,0.999693,0.19267,2,7,0,43.0766,5.47503,9.93078,0.883192
-42.4107,0.848372,0.27055,4,15,0,44.5766,5.51115,9.93805,0.815552
-41.2051,1,0.296965,3,7,0,42.863,5.42906,9.9176,0.894072
-40.3431,0.932991,0.415674,2,7,0,42.611,5.35196,9.94045,0.953594
-40.3431,0.289331,0.521445,1,3,0,44.3381,5.35196,9.94045,0.953594
-40.2178,0.999793,0.233589,4,31,0,40.6207,5.22596,9.96279,0.838882
-42.8801,0.987097,0.326017,4,15,0,43.5436,4.80477,10.0372,0.975465
-42.9577,0.99245,0.444985,3,15,0,43.6882,4.87208,10.0395,1.00665
-41.0016,0.768604,0.61132,3,7,0,43.9048,5.22521,9.95587,0.819262
-39.8056,0.957432,0.588777,3,7,0,40.9377,5.20544,9.97836,0.86703
-40.9024,0.339048,0.7633,3,7,0,41.8953,5.25919,9.94198,0.866047
-39.9492,1,0.374667,3,11,0,40.9209,5.33545,9.96316,0.898695
-40.0344,0.514887,0.519001,2,7,0,42.3537,5.2752,9.9563,0.850426
-39.6838,0.999891,0.336885,4,15,0,40.2026,5.18683,9.97467,0.916663
-39.9166,0.935976,0.465781,2,7,0,40.9454,5.23781,9.95587,0.906836
-42.2005,0.579011,0.582136,2,7,0,42.622,5.07925,9.96892,1.01867
-41.589,0.988255,0.418634,3,15,0,44.0472,5.1946,9.95477,1.01363
-41.632,0.511648,0.566466,3,7,0,45.7852,4.91287,10.0062,0.889521
-40.262,0.979082,0.368056,2,7,0,42.4387,5.17948,9.99278,0.935653
-40.6115,0.993682,0.490363,4,23,0,41.1918,5.04124,9.98789,0.946615
-40.6154,0.563736,0.6669,3,7,0,42.1466,5.36077,9.93087,0.926659
-40.3683,0.987897,0.470556,4,15,0,41.0772,5.41352,9.93704,0.864864
-39.9179,0.996731,0.633281,2,3,0,40.3691,5.35846,9.94491,0.892174
-39.9179,0.0136676,0.862257,2,7,0,42.4369,5.35846,9.94491,0.892174
-41.9701,0.888242,0.265839,2,7,0,42.8973,5.42984,9.96388,0.849095
-40.6326,0.995189,0.307637,2,3,0,42.5395,5.4359,9.9439,0.856553
-40.1413,0.904795,0.417621,3,7,0,41.3336,5.24822,9.95044,0.896815
-40.968,0.82826,0.49434,3,15,0,42.1079,4.989,10.019,0.89819
-42.105,0.890688,0.521491,2,3,0,42.416,4.86177,10.0304,0.883014
-41.3747,0.77795,0.603495,3,15,0,42.8021,5.54428,9.91268,0.932431
-41.1765,0.891495,0.590308,3,7,0,42.4275,5.41921,9.9209,0.955691
-41.4186,1,0.683131,2,3,0,41.6935,5.49317,9.93515,0.989135
-39.8381,0.309958,0.927097,2,7,0,41.2334,5.29824,9.96599,0.874968
-41.2168,0.747228,0.454875,3,7,0,43.2489,5.49508,9.93011,0.847187
-41.6029,0.490972,0.425691,3,7,0,45.0647,5.55038,9.93025,0.872741
-40.7112,1,0.27384,3,7,0,41.741,5.37653,9.92777,0.920163
-40.7751,0.99789,0.371289,2,7,0,41.3187,5.49199,9.92335,0.914731
-43.4885,0.585309,0.501047,2,3,0,43.8321,5.64646,9.93049,0.903424
-44.1747,0.926465,0.370752,4,15,0,45.833,5.33411,9.9082,1.00176
-40.4455,0.984751,0.450407,4,15,0,45.2027,5.22971,9.98773,0.866668
-42.5191,0.456795,0.594635,1,3,0,44.0057,5.31496,9.99468,0.912835
-39.6761,0.896732,0.366277,3,15,0,45.0799,5.27413,9.95841,0.907758
-40.0177,0.994106,0.425686,2,7,0,40.1088,5.38565,9.94489,0.88407
-40.9848,0.78169,0.568403,3,7,0,42.1483,5.23416,9.95771,1.00638
-41.7731,0.970232,0.559293,2,7,0,42.3713,5.32106,9.95436,1.0461
-41.6064,0.332328,0.7202,2,3,0,43.546,5.20496,9.94549,0.979032
-47.2481,0.735876,0.373683,4,15,0,51.5325,5.45227,9.97959,0.791017
-41.4741,1,0.344925,4,15,0,46.1634,5.27321,9.94482,0.813906
-46.3934,0.852998,0.462922,2,3,0,46.8922,5.402,9.95747,0.722321
-45.0415,1,0.504061,3,7,0,46.5956,5.24542,9.96647,1.15831
-40.6627,0.999671,0.674842,3,7,0,45.54,4.98234,10.0058,0.909523
-41.0459,0.31185,0.901748,3,7,0,41.8207,5.07294,9.97407,0.960289
-40.8038,0.84236,0.458763,2,7,0,42.6077,5.1691,9.96979,0.997614
-40.1383,1,0.491707,3,7,0,40.9355,5.15582,9.99134,0.943945
-39.8498,0.989145,0.656409,3,7,0,40.41,5.19884,9.96932,0.862525
-39.8498,0.00680157,0.861917,2,5,0,44.2588,5.19884,9.96932,0.862525
-40.9759,0.9937,0.288995,4,15,0,41.6985,4.97153,10.0151,0.944733
-41.1035,0.907979,0.38211,4,15,0,42.362,5.47024,9.94418,0.96682
-40.7908,0.94736,0.448187,2,7,0,42.7567,5.17129,9.95629,0.945274
-40.9348,0.99786,0.554582,3,7,0,41.3687,5.1849,9.99986,0.870225
-40.6783,0.353031,0.734828,2,7,0,41.2195,5.07215,10.0025,0.845746
-40.6829,0.88092,0.40144,4,15,0,41.4917,5.43353,9.94769,0.956134
-41.0421,0.991042,0.452967,3,11,0,41.3362,5.0587,10.0139,0.866437
-40.8055,1,0.593696,3,7,0,41.6838,5.39716,9.92641,0.943121
-40.8055,0.403919,0.786698,1,1,0,41.5636,5.39716,9.92641,0.943121
-40.2755,1,0.463032,2,3,0,40.8165,5.39727,9.93523,0.929683
-41.4616,0.901569,0.613088,2,3,0,41.6748,5.49316,9.91178,0.882005
-44.0596,0.15847,0.709628,2,3,0,45.7976,5.52307,9.96279,0.875555
-43.3724,1,0.301014,3,15,0,44.3072,5.1535,9.93741,0.930335
